n_policy,pack_PPO_Ant1,pack_PPO_Ant2,pack_PPO_Ant3,pack_PPO_Ant4,pack_PPO_Ant5,pack_PPO_Ant6,pack_PPO_Ant7,pack_PPO_Ant8,pack_PPO_Ant9,pack_PPO_Ant10,pack_PPO_Ant11,pack_PPO_Ant12,pack_PPO_Ant13,pack_PPO_Ant14,pack_PPO_Ant15,pack_PPO_Ant16,pack_PPO_Ant17,pack_PPO_Ant18,pack_PPO_Ant19,pack_PPO_Ant20,pack_PPO_Ant21,pack_PPO_Ant22,pack_PPO_Ant23,pack_PPO_Ant24,pack_PPO_Ant25,pack_PPO_Ant26,pack_PPO_Ant27,pack_PPO_Ant28,pack_PPO_Ant29,pack_PPO_Ant30
363,1727.4994563466605,1403.4222037185891,1921.975085090057,1318.9614032303234,951.8511586629162,1045.3499534594837,1151.2731491680356,1256.5132909436516,1997.374810728021,1581.9212247327744,1536.5708277360216,1328.554409219847,1756.597361733344,1363.5892932395045,1336.1168690752588,1404.0637834845097,1620.824656745146,1266.3045809371588,1220.680304551973,970.8818886908496,1118.4480331354212,815.1664568946103,1028.872047187093,1588.2077023947163,1539.029180643723,1794.852346046992,1280.4548454578658,1525.0851639050486,1304.1873204042492,1723.2610892535415
364,1753.0640651211804,1419.0663519391064,1735.1803017226378,1539.0216619114628,931.9252834979976,1154.6695221236491,1186.104151985044,1169.994540730678,2020.0483358145696,1477.902021913667,1564.244644770068,1303.0797917155487,1763.5002234075598,1362.5854050941275,1231.065337793681,1449.912997670148,1551.7982286562517,1287.5762965609235,1187.7439779847948,1008.2128640991706,1000.7771670394076,824.2479957297454,1088.3589261233396,1522.858699961713,1525.0258743181128,1786.411863977317,1294.4438927337633,1482.8220481181097,1343.731279898394,1776.8951857663992
365,1715.9348991864802,1468.9202507546102,1685.1995901445327,1564.6328304577337,934.8226255436424,1158.764942465804,1127.5301881686182,1191.9399508759036,2029.9407984771888,1523.279707151848,1585.154445270514,1257.8104799052808,1738.2938726523246,1315.041800959823,1339.3325734706275,1446.2561890608793,1566.3542777947266,1289.9661243116288,1276.3149464001283,1033.933530246465,944.7246272828904,780.7494497162427,1114.453949517274,1565.3853617455363,1527.386700477911,1752.9127343901423,1283.3510694514978,1508.5003011185363,1278.890089764147,1775.3627453451047
366,1600.4772486191955,1493.3836769466106,1754.759409934768,1607.2220857959678,945.7477901173072,970.7676238345936,1034.6368182130257,1236.3614508231403,2038.6023442511923,1477.6236520453235,1540.5756743552754,1197.7026682854114,1834.1677963464288,1390.0126389195575,1345.985175627974,1432.592712453578,1618.0034281364135,1606.2156398868829,1234.41024368917,1217.13633928715,940.5780581909688,722.0647873889274,1411.8210502395402,1452.9188866275204,1518.7171354016252,1740.278497708152,1289.0547963572722,1517.4656495737977,1288.538674428189,1722.89494265899
367,1669.320310030183,1506.798006571837,1814.3100814809868,1548.047846344564,876.9655644412978,1008.2217041154709,1014.0292982434328,1329.928154508938,2093.366483283268,1476.0097034347189,1531.1320650955145,1334.9445169858789,1839.1039662488024,1350.0123860735237,1367.4592676385046,1462.6722244301934,1625.8547355083826,1552.5391752835908,1160.828705961773,1258.9497848269614,902.3694219119088,696.2583958327975,1583.9236679644323,1482.2024622700735,1506.2302303929455,1788.808604544554,1313.5936892865404,1548.4219811527018,1319.0906063167365,1868.338978253557
368,1627.9335914652804,1516.0710685904246,1868.0568224938115,1536.9186635568956,902.337282169504,1052.9982363146182,1041.4670745787816,1284.6750540446058,2146.484792331704,1520.231872348283,1510.3287208059617,1355.213258870239,1873.7665140873808,1369.4016735908478,1396.592539039092,1458.8747880105668,1520.8871551742395,1613.0220918264306,1126.0923427802022,1234.8381507312963,876.4533798128265,683.455933437682,1656.721924145672,1493.0479800871308,1519.767437420514,1643.844837061771,1297.506354102212,1542.446528043427,1301.8693886596632,1891.1938631159724
369,1588.3938647479745,1547.8369200977677,1941.671361192772,1481.0990186505146,866.0240505584691,1007.938224323748,1072.790093420541,1304.2821750377009,2105.872296259384,1566.458326956722,1501.814823125948,1299.9355006722603,1868.2669336878885,1265.0818136828814,1408.9784656934205,1460.0491786799394,1604.8026146986856,1547.9977919639723,1175.0856711024453,1297.5794545261724,932.8007839537396,680.2896763529731,1637.7798090593906,1422.88855783456,1561.9004617443168,1708.4202546314846,1342.984795420335,1556.1045514615064,1238.4219438783311,1900.474385855395
370,1699.7888474887684,1547.672064050136,1918.535111547248,1468.291806389467,863.7578147650273,972.9757274018136,1024.590450643638,1295.3333053590711,2108.084110791938,1514.1173435135022,1518.956017683568,1331.3256926822562,1843.8525907699527,1343.28075390353,1399.72534069379,1478.8019239948037,1556.385859799989,1568.772760597937,1237.4550457552857,1445.9639034892498,917.7982334205964,687.4992532128938,1548.0325803713863,1393.0312008475803,1554.903672831084,1694.1308491982352,1320.8657240930963,1578.986585319065,1290.4979123009612,1922.4914237442963
371,1788.5031001976856,1599.0772505907291,1924.534354839556,1345.7680904924823,898.6939213205434,905.4261549151628,997.5346039928312,1318.2930853318471,2120.376694161236,1470.8096921374072,1508.6985624764802,1198.6528186614971,1797.9257151675995,1235.9576598056294,1369.0427495920912,1494.3506440741587,1526.5976254600555,1459.8333722634152,1186.6777138509572,1285.3650322130936,991.3088373988516,728.6944514073805,1552.510141943309,1284.945496789786,1561.5871255042273,1765.2729324065565,1288.9050061358994,1644.8976957707573,1401.7892334706942,1866.0118172235707
372,1807.671523638044,1610.3531332489451,1881.2583529939816,1406.6366875186652,923.288340671285,758.4294428280691,991.3158390977612,1324.4983699011148,2117.4500122193854,1361.828783789584,1443.1672853042064,1114.47799453916,1811.4580441823184,1210.4585361779546,1348.4882066291702,1512.5794304647404,1476.9803241749742,1541.268492837836,1075.1357360373077,1375.0810425639831,1036.2320222664912,742.089730803926,1661.5428825368615,1359.3043728162963,1572.664174134383,1766.351925004078,1300.5852923006837,1653.134712697649,1361.3265472459066,1859.7518977078807
373,1733.8478145633237,1601.3621240602008,1836.2661642612195,1526.1541905002573,920.7119854108907,701.627118320441,969.2556081913764,1361.2825531022477,2176.329938683364,1355.8558593646203,1429.5982361877166,1116.1478095073517,1888.481180742681,1258.6088683953765,1272.305448678542,1485.058082699893,1383.3357241139677,1503.774236712363,1071.5272688244595,1330.064308018527,1008.3170578335868,790.1492308732854,1509.6216369338886,1374.335931404854,1624.9868051185022,1755.881963119363,1290.0404511639083,1616.154416484674,1359.4826740877022,1923.555356468481
374,1799.482838004997,1442.023940141726,1720.2513215761794,1220.296608776946,934.3638310038148,658.876591517179,961.9348339325944,1355.1443294142553,2177.5152153977465,1371.7482756821855,1396.205162330167,1152.6605181835623,1875.3570968390488,1306.94062673476,1241.0655697200302,1520.067505146321,1360.506590941738,1449.550507403449,1106.1210091537223,1360.7270115417853,972.3186326628386,798.4025451409641,1451.7884001936018,1314.9643583072393,1680.7256212773173,1775.165173737456,1336.1034042351555,1639.2712391632738,1300.1310343073792,1982.692174577149
375,1697.9151123562026,1513.8201696429005,1659.3256590872538,1132.5615754543576,965.6680022942512,666.6642018814568,929.4170781011316,1405.1740944612188,2152.312693027423,1454.5793551312054,1355.72592708121,1044.3172350279815,1843.7315303575767,1326.1875818287,1107.585043971086,1506.4470151921385,1342.0471528360192,1564.845414329936,1087.517509828907,1277.5566517834006,927.30778762748,872.9473777241727,1422.75179341825,1421.849169550784,1707.0049422437512,1785.5512630532914,1282.2766350686109,1645.7411778737874,1185.920991481809,2046.9111025370155
376,1674.145594418669,1476.704774808799,1786.8614255593857,1279.5060570292765,978.3956966227888,648.033394910129,925.5364463631288,1465.2150297549567,2167.073055009067,1480.1564040792905,1328.4182431913794,1067.9163033839916,1915.8614503598008,1295.8402441560963,1087.8571760572472,1517.757791764217,1438.6692465333597,1485.86167655929,1026.3144902529375,1192.5632251005034,1011.6424950753056,849.7177733459118,1426.146134424836,1422.2681614764483,1739.9325733186745,1721.2173133377628,1274.2140001257171,1599.0391881922724,1149.7328871122645,1950.6969871369763
377,1641.6268298562952,1443.2297821461716,1833.985282564244,1347.6716673034923,1004.7662907854362,654.5470162813789,967.872264162878,1453.0746512660735,2121.3083709895336,1497.3237684792623,1340.4355937910589,1033.9879007818597,1875.5377534304887,1304.117051814255,1061.251938057513,1477.107136348841,1493.74339555353,1451.3852383457086,1081.7963701312049,1308.5301750824424,1026.4644088244331,922.1056666150862,1408.243876457828,1366.6243049080588,1713.725057957136,1769.7372080986102,1310.7138279951694,1679.3975192130963,1167.0745429485069,1900.103298671444
378,1565.1809544084012,1462.1524720334778,1874.0440820215183,1374.0352730023092,912.4080290224052,671.0597268662457,917.8338770800418,1463.887868215642,2128.8592321769784,1431.6458779115128,1376.411724180908,918.6489124900602,1932.3615296477856,1299.2094336002183,1138.0921612706388,1507.0615854459963,1512.968676532726,1405.6861885094677,1098.5187177580124,1484.831038735366,894.0930607104191,926.5832114612252,1477.4105772208602,1348.333566258445,1782.922910647644,1785.0969293518383,1304.029337135157,1567.129067495056,1169.9042675632647,1868.9007702599388
379,1608.739956884636,1386.97358143344,1852.366172226392,1667.2658282377506,897.1580433275651,643.9019380241447,935.3257894921712,1454.2695528049474,2145.778188452626,1444.954546802759,1380.8815671771774,1043.7888079592406,1804.725100570818,1364.032029432694,1141.5245322837156,1538.5592918895695,1581.866230688381,1360.4844290770268,1069.9882486791785,1456.2462980427722,865.7763111414656,914.5109725721456,1399.1240994223297,1463.9189518974542,1725.0920160621056,1765.6064057980172,1365.7623574898869,1577.8598174785825,1203.6422312564555,1842.7631847322937
380,1576.6840453666343,1525.8784429591483,1824.491001996757,1796.0265252728748,933.297768720422,674.7984222973375,1015.909941998706,1454.3012644632386,2012.503202814611,1447.2124656938945,1392.027366297774,1045.6885332756638,1853.2040823774064,1408.7881389065128,1173.3228013807404,1543.2671811909995,1588.2375093558844,1423.2029056246722,1200.374182737699,1376.0849389526368,989.3270514606386,916.441611250878,1360.8661565670575,1379.4925996230725,1728.528109409587,1714.7314681046853,1374.7719165925755,1577.2518780033784,1239.8244477680228,1837.4226737872475
381,1635.9239667211905,1345.3098185314095,2004.3641949746225,1845.3054249230108,917.5571208143484,677.7510688426709,1077.2323865920025,1463.1427473439026,1976.0518487255224,1411.290903568409,1446.1687074816628,915.7547308494586,1891.1680305142,1410.0878515081033,1307.1722494752426,1572.281768762684,1611.5789344795055,1601.1885087632638,1163.429729526889,1398.36154666432,912.5737815333636,918.8137138424672,1148.8982811139022,1406.2341094491555,1773.4309303011569,1630.8808167504649,1377.7035008978853,1653.9320379508472,1289.8072193876842,1689.5499729564706
382,1630.305513472546,1363.592419892781,1907.3314505436288,1828.698868064539,917.3511786069716,585.871664658085,1157.6033855920905,1410.1556037693024,2005.6988039669664,1387.4286022925912,1437.4382357989773,919.8347357320548,1907.1749633944405,1483.04495896948,1280.2162882608654,1548.321376682966,1512.929189640439,1405.6089241052323,1088.063595191335,1289.9860310152098,836.3968632782963,913.0516444369284,1174.8960946653094,1417.621261366521,1784.1894946631835,1707.591165496547,1365.875220457502,1381.906792163626,1256.8373675201317,1755.0064823783698
383,1649.4119915154497,1479.7606168222042,1989.1059966700248,1808.480810355444,941.8454583799077,674.353905393776,1165.9210647352404,1450.242272358189,2065.760910241766,1332.1502768960045,1463.835110857382,975.4436361279284,1886.9054126241688,1542.0582262090384,1409.955710700918,1560.0059311326197,1598.9779409235637,1346.0189691818755,1077.6561864351684,981.3135913106164,865.1262586354329,804.5969279452877,1192.0666267870745,1158.5431964311697,1762.0122028659075,1651.5700140687152,1329.803037224207,1469.491392259088,1322.3890912708518,1622.01803696939
384,1683.3394482069032,1397.4254511703782,2088.464800334,1867.5497019483307,935.4516839126242,672.245007459034,1203.791250558609,1457.4376442680098,2120.0565115551044,1417.1590826821125,1491.258435435656,985.1635878947252,1886.8435321817915,1635.206387146832,1395.8151875664164,1526.3711085642735,1623.6541795559967,1442.598101703452,1237.4077723718378,1049.231044841168,818.6720494651073,814.5387521937613,1145.3550871737425,1134.4476746158075,1696.6809509782418,1643.3719274789626,1327.036957966894,1509.9413167655127,1264.869964578178,1506.91718251499
385,1599.6179650890283,1373.584618300156,2032.534058495388,1886.386623376296,955.2476064545984,715.9991392997355,1159.4141322000416,1495.6570954139484,2118.1034686810094,1412.0944351273106,1550.9028613772389,884.8405929426689,1954.9695953834737,1690.147213627838,1474.839790086182,1554.3729621157092,1567.9445739508467,1613.8192071573017,1154.1356798636284,1219.8768200285078,847.3302001890628,769.5637735273997,1087.1174013532643,1130.6539417656102,1740.9534034369365,1656.5128365579787,1297.7424106815624,1588.6107316369682,1242.6163982095793,1422.9397698024425
386,1563.3272722635234,1442.6550347402613,2086.844271373409,1999.784558154888,954.4133584201376,715.3064744969938,1175.8505745152272,1442.009089937876,2211.06776591834,1538.8550294884822,1488.6727489566372,853.9754528153294,1950.7399587314944,1575.489627364532,1596.692931467824,1551.2400269944164,1547.1749548273062,1659.7727215538075,1182.5696158649218,1162.3147807328994,975.6541037650518,732.3171790367992,1072.0001156961923,1243.6560980647373,1738.2239480059393,1479.986537534431,1290.6775539884884,1552.5975710434084,1291.2304583136392,1279.347772108525
387,1898.701099170186,1470.1501558542138,2032.0940227975025,1876.6372565005624,979.7032510089472,711.9837770222825,1194.357692323175,1478.4141962054227,2271.886438388669,1588.9383396750563,1461.3360673316206,956.5684058773444,1997.300988884633,1721.082475441001,1516.3633704378578,1511.5482751232178,1506.1894462124062,1535.703355558157,1258.86859033448,1200.4665066305245,973.8494551410156,754.6936171986927,1218.4500869511903,1324.4691371156684,1757.949978905005,1440.076345556806,1287.5522675695386,1585.9914990172374,1420.0505338337805,1593.6894582049715
388,2035.5660605356693,1313.4099071816445,2030.314215683044,1896.8302377272853,1023.7969127872352,847.5332448394602,1161.9410141961844,1508.0256797570105,2197.669083708685,1595.503727717695,1544.1234616550623,959.4324193569768,1945.7672317300649,1510.2080373454355,1519.023513661345,1495.95467370287,1477.7131316934162,1588.325205184678,1286.5163316716082,1260.1636255746876,954.0567398844768,899.0679644564328,1318.9578237204253,1359.7635878153606,1754.6522368785334,1409.1516452677834,1353.740304509109,1712.9041307432517,1370.1946289124571,1722.905419772447
389,2011.4959704711448,1472.4248015645755,2045.5916189490056,2021.406314532494,1005.8084693647792,867.7865894146682,1188.975901525517,1478.305899135068,2229.716412612712,1689.2054607484588,1589.8648145367429,992.7042842232914,1936.825231088956,1595.4651324628935,1557.321388094813,1496.4132526196,1593.007864800186,1617.8439572657053,1224.7586560957295,1299.7273447116306,1078.4515043434026,846.1362944925987,1223.7423515666108,1439.811079024016,1719.7730232730612,1467.6698999096598,1363.4162671152617,1686.3289680712296,1417.7006616069966,1729.2865753973942
390,1929.0901356096872,1538.8169684996587,2030.6660024087384,2008.5979708932737,1009.6761499609562,1013.0237609687824,1224.0638166535623,1459.296767842381,2224.0287069633787,1709.584001650984,1700.71309246682,1047.30193875092,1850.5631114138664,1571.9609913817724,1491.1486466517952,1513.5251882805608,1541.700496803982,1595.8027292823847,1118.284177285329,1391.3868750956049,1116.4103340833994,919.9147814868384,1105.6788431950206,1497.1338819115051,1727.430987560332,1442.1878962483097,1414.2897699842977,1712.7493903656862,1491.3255020451277,1643.6029346384732
391,1816.222214184003,1526.5279685726998,2153.710975045656,1915.671620559292,1066.286344039043,878.079946038448,1285.9498344699728,1451.1372963530332,2207.0856501220705,1667.8411588331485,1655.6134795085022,962.6778301016948,1831.300222902688,1681.8640997800314,1623.551310272622,1492.9105221406185,1603.6790183520434,1621.5866715984948,1124.386825166398,1343.0120718797762,1020.3814645486508,854.1711485000998,1219.7886342658376,1426.618547523398,1678.7508021500355,1357.272949656262,1373.8821903484973,1636.7912663681811,1478.0006770477587,1618.431177318575
392,1838.6747030930608,1557.863270042234,2133.618428988115,1961.5643942032257,1073.5995958442743,802.5818595754419,1288.4812938512146,1474.1807022087476,2151.460247055932,1669.73861725842,1648.8998420178452,1015.4457364360052,1853.4786433212428,1590.6139321015096,1649.1918858966212,1529.1413421409695,1649.8652155739326,1638.5472309898564,1194.315360783648,1384.0612290961378,1088.881687012964,787.2157993311247,1158.9305075477143,1517.2098997574165,1715.0234341588891,1432.2037172273838,1390.139733075003,1733.0663479969585,1450.6941531442417,1688.5804449037323
393,1797.5355146041088,1437.3805134093086,2172.614573435835,2021.9327993101545,1059.5636154538836,823.6567538401182,1306.4318729896004,1485.3405989207545,2059.233934800076,1716.3704911542147,1624.0613446338905,910.330663494572,1862.346664598441,1620.3790417688913,1659.687387956884,1505.8494853816394,1720.2585607785077,1704.2032667720582,1179.5462793723027,1276.2583416315715,1038.7880163936447,781.3974407580196,1094.6683720834526,1516.8858057676853,1723.5877733421144,1481.2947567455292,1373.2926315912937,1757.0597431974202,1430.646680469012,1663.8745294546268
394,1772.3410775809195,1460.197649064761,2006.3275883178576,2030.5617495444176,1039.1873881692384,837.2073072042429,1383.7495777968002,1477.042357818021,2003.5588027989547,1718.991882424579,1611.2495094729193,875.3327916004164,1944.4870802273472,1633.007685217925,1737.1884235261307,1517.5673988548074,1669.9957404193942,1677.2132147314887,1143.6848296660803,1332.8383254165822,892.4684400744561,807.2575020439748,1067.6454881387158,1519.2741156057832,1725.1057042186117,1422.3962212142458,1427.487134297014,1776.830008634084,1374.8510814942651,1587.846381134933
395,1690.26386597698,1464.3608719644826,1190.4076299639387,2058.974103610026,1045.829922864792,933.6206662867476,1365.026309536186,1448.744373656914,2021.8038652941268,1673.0651506333338,1569.0598422677365,856.1222144579333,1921.6660389130384,1633.7430795239686,1720.418434907839,1558.0125772079768,1599.4383332937618,1561.0840717957487,1193.863695926771,1459.393879681222,945.0212085324622,821.1836837858848,1071.2807738304232,1552.6940517145815,1560.7506879244122,1478.9781262469842,1432.0920845066364,1788.6877519174886,1379.7190736440546,1575.298185185091
396,1730.8929792819306,1358.9925507248145,1229.3478784448923,2152.0535405808264,1043.7614381644828,966.7751568280928,1353.3789512628748,1480.159228212509,1983.4256142016247,1700.8131982287728,1470.2634626440718,894.928987745614,1922.7031287394773,1663.5704000401352,1796.8083276981945,1546.6901981532171,1681.3500173131722,1625.1745213517995,1130.549565601808,1431.5410661549895,986.327594599715,818.9565329294729,921.668770047369,1539.8325173448418,1497.6819603934268,1565.2343804360269,1459.7446357407932,1832.2291072221697,1409.9521721996578,1412.9226891773576
397,1349.1428584517614,1476.3217349095478,1334.0240313077588,2161.841588161569,1036.865623524921,869.984768938593,1378.3620492314906,1521.8714758449275,1986.6649430329687,1755.511538100476,1623.732097559376,924.8356428553984,1975.884718690253,1738.7109720336566,1759.637121938625,1526.5697683820092,1608.597020023002,1623.8211230542695,1214.0980021592384,1501.0403619981062,989.6077315424212,808.615919945688,922.0265930319952,1512.5756222339542,1504.290573031734,1561.292647578828,1411.3417399424093,1830.2564819343409,1428.8438568401589,1393.8292067650004
398,1206.3315864512035,1481.222423925284,1333.5549654355352,2155.230629458986,1030.7399860780845,893.009811170235,1383.0441857884637,1501.3944689729492,2014.9593348591504,1807.2215119607308,1594.086468231889,869.8852206791389,1967.083916825028,1770.2883903457127,1779.2853936863046,1559.5576563837208,1676.3966988303553,1506.7455644973982,1182.0000453175428,1522.29159443842,1049.3164651760264,765.9734823108215,1008.6793626817024,1481.3456999469108,1611.339150731495,1608.2876657894112,1389.5090441890973,1771.4571482534882,1421.719582479244,1480.855497854502
399,1204.5058620498487,1346.968993878104,1274.2344259043757,2227.332186170602,1053.8934032638235,858.5876945710401,1381.6385654762205,1507.5854283137635,2028.2078490564847,1778.8409442221866,1561.9276207822031,880.2069660016615,1977.412876513556,1663.5123176631998,1776.9935085702386,1547.6033777445666,1528.768304927785,1327.9463463476873,1119.461587045843,1596.3920910420163,1106.5543537295894,766.4183586623631,1001.955900546376,1418.0072202421354,1599.8243706362891,1559.1422239958508,1403.474298820781,1834.875722691179,1430.91957728302,1539.3450130968888
400,1155.8208301583957,1399.9659361182264,1293.3815244033206,2206.2061641757214,1012.3076996085232,874.5237766004731,1400.3007775401018,1505.4969202938755,2145.3396525262942,1817.8827006841184,1535.1833480619691,931.770789530291,1952.2244748366388,1731.5544936090962,1800.4392364088208,1523.9864494682008,1545.3044739078684,1294.358525588077,1121.810717905438,1511.692170759968,1006.5170159162872,824.9283662422578,1028.7052788407866,1390.162070608201,1612.7034728317624,1537.060543448966,1417.8386117764437,1819.8298710078209,1487.5202997023168,1467.8789420683154
401,1196.017650295581,1440.4090873630614,1246.6219391693976,2283.2050798646465,998.7993910836376,866.5247636014581,1361.8936400151076,1403.767391451071,2219.1883190613853,1816.6401969663937,1562.5477033319423,974.7364343277997,1982.028397493582,1699.457812064452,1765.3541630441198,1546.8236934149909,1513.27560911332,1315.259070571885,1086.9646656886543,1441.1843380536418,914.1463391613148,983.7854724802158,971.9479858190494,1318.225744937071,1675.2621349713625,1542.146471987666,1497.8274127179516,1813.8184921840807,1471.1647200591217,1415.5207187482804
402,1270.640937974403,1553.880053737168,1384.9672611334793,2285.5933009320534,1021.9277581307812,794.6446325040018,1328.9618610415853,1394.0249021549148,2291.341552064775,1852.053952525612,1590.2223903575425,941.72603235107,1945.52240158515,1711.835589976741,1732.5600059518297,1553.1859590421943,1473.1153932908924,1354.4067403835177,1103.707862049156,1449.4558125763913,1056.8173453445122,974.9506288959496,1054.5728980612048,1400.4681732295148,1626.6471100923857,1547.0975195196277,1477.7727958846488,1851.059185230877,1463.93830918532,1435.2010032187652
403,1335.201552819413,1636.8375270642534,1375.8282865148287,2302.0663393182344,1052.6772036938662,812.0592245809555,1351.222329381951,1389.9664214766608,2360.1585432480097,1809.024695031572,1668.7942038577123,792.9737938549983,2019.0107605766489,1727.9594202357289,1739.564608821366,1492.9499832287202,1464.264471481092,1403.9504224197838,1080.6936503666911,1358.402159685177,966.764645565815,855.0276618488106,987.8686732290206,1425.856111259765,1776.9760749729005,1518.9646586096658,1509.6221518997224,1754.4136606166662,1480.1277735783508,1561.5511336957063
404,1260.1579235455297,1687.8442725318596,1400.6632724158865,2282.478134885436,1095.366887500028,843.7766382251351,1343.466963271908,1366.7645513267018,2370.290274072564,1811.9116038141265,1621.440878150239,768.8523696539928,1966.0494453185108,1666.519809385468,1753.502713452609,1473.1740683315686,1463.746380608685,1418.0410932893194,1086.2174246095751,1362.8762870705234,926.3156709906632,841.7419625736029,966.6263945274565,1493.3010265978494,1651.5716136793988,1515.6577522847465,1475.152473626876,1932.737899804556,1489.0331125986395,1155.9132617688329
405,1207.287202186007,1788.1927876494578,1431.7203142130245,2229.735251902124,1070.285896397174,809.0918003997125,1350.7189463339178,1382.971730439153,2346.37329234703,1789.3103589026546,1559.1977353222976,826.8265386029058,1879.7309729263247,1790.968993578446,1715.8038841280722,1509.498283519268,1580.4489822007895,1275.3412989372466,1139.0061411678912,1493.3776654157946,940.134067365007,943.5376320066656,1189.752712286565,1521.0330181196666,1691.0928462074908,1506.7649140936774,1524.022294291463,1827.7647522256443,1572.3610794544654,1200.8166425621714
406,1202.4929488336866,1758.929200566248,1587.3614350170487,2245.33662371466,1042.8510753047344,769.7788304468133,1298.1641663512771,1304.9206586654711,2333.447714474168,1792.0163505834075,1535.082534944257,784.5838999282398,1975.9454366782795,1845.014078858148,1755.147505884911,1555.0204181824404,1551.7196704540634,1399.6118833087492,1165.733419499549,1501.1140493770497,907.921052879526,1017.3076437755296,1171.2996270682238,1490.6304913150432,1681.6493823141163,1391.2707467598086,1579.3547732686525,1878.1852068140995,1486.6911299000787,1233.7110291640454
407,1193.159159020003,1780.9336633311596,1589.5673219943026,2221.281826829117,1105.5501096998407,949.3056221768004,1269.861460186665,1317.811791635606,2240.1213076865893,1869.213249535348,1505.2889095117782,846.027604410459,2025.7913112966648,1890.7274058188104,1780.709237533788,1549.417208658016,1629.87227138431,1540.6806999204264,1158.8631528767237,1463.289323223394,955.4967502711924,984.0332349478832,1198.9519530739146,1397.4840915903374,1778.3857159062354,1421.879063957782,1591.83489217737,1973.4517811601845,1508.9669917996118,1278.6277055093
408,1045.9345779866453,1808.122498082221,1460.2859015003255,2183.3562177497347,1071.464188893837,928.5425753703174,1193.8803060399805,1261.7102898580408,2234.8227828589497,1791.7809831420452,1438.2069270337774,918.0410983725924,1913.1082335515136,1912.90071758421,1743.487273823536,1473.2776246527867,1743.4431284286406,1305.7795840641925,1229.212781892686,1457.3354227857417,907.0548798074312,1029.987571166234,1161.009809633212,1422.301794531596,1743.850146559952,1449.2498161428298,1529.1856039541672,1926.6188555805777,1549.1299281095382,1520.8707258680547
409,1039.135249004663,1786.0508405162827,1522.6394560889637,2227.5778048363795,1043.1071145185556,815.7082059612975,1202.886410089702,1206.9430940439534,2265.827029193438,1793.546860840993,1419.830035274059,991.0724716733608,1912.403523271432,1896.9488176063253,1657.3453093511382,1551.62575163256,1707.3966264957226,1433.5614587367047,1078.7616446370407,1511.942519610766,871.9155082456241,1076.705710614871,1097.2427342233705,1481.8560565322473,1740.104983000379,1348.7412261461798,1509.6591356442584,1949.311935802064,1502.3464717743122,1299.9051574566383
410,1039.624937679019,1603.9622360923738,1512.3688455783636,2286.049745916491,1040.7040740094992,887.8056183229901,1144.349347510299,1285.4081785804033,2225.3577061516257,1851.9263065848363,1419.6700292897842,1103.5426013507497,1917.646100115281,1939.92091306616,1766.7503297618805,1579.4516520838574,1529.3727494986392,1335.3938998252709,1087.2723969190808,1522.8275534029492,937.0644929362326,1143.2647442530565,1100.3309395626638,1618.2793893059295,1684.085486560924,1376.6137800626757,1449.5233847968843,1878.441185180684,1538.5133230111153,1281.988328316241
411,1166.7975878691627,1553.3196140279886,1295.389565648092,2295.5461822031266,1018.2016431404008,878.1559148307176,1186.2730745739896,1481.392829408472,1974.2200620701567,1923.8243830861888,1408.6192310181564,988.7946133435464,1917.2329257570675,1918.0702743853928,1646.3618107111338,1626.0716449286683,1600.8859753325507,1454.450608248225,1158.3823551044998,1548.33830703892,879.792613655963,1287.482512588846,1086.171102715021,1446.4587166616477,1729.5046540755834,1381.1399944260677,1492.3564471671752,1779.4326137081794,1419.9179928145977,1308.6926650288249
412,1037.420546991092,1676.5906556966015,1252.1743818212683,2246.8556878376567,1009.5764470787682,959.9104869051308,1140.3454937928825,1371.8220662401593,2057.2467869438333,1905.859156239265,1452.9297772132247,965.7145905247804,1954.8336301367308,1868.1440288463407,1635.9371599747933,1651.778774028846,1508.6157216348197,1393.914082260001,1181.544197009122,1462.9859983217807,846.7804061690375,1067.0880780145728,1113.3401713567816,1507.2640620810184,1679.361509601022,1421.7412877554805,1488.5347575040928,1778.8865101485862,1440.0368264543856,1310.6297593692277
413,1084.801168539307,1650.602358717024,1334.1650517555463,2261.1931004199832,1000.6885363947312,1006.5485111590364,1152.6142105663976,1357.5049924908897,2072.2997086323453,1631.721867699359,1458.2717472775169,891.6755068565174,1955.7003815035648,1794.965529140971,1681.9201738799786,1681.2544847515812,1557.288714983388,1434.8934222341068,1137.9255420623351,1561.077652766435,931.7100265871796,1076.879767528361,1251.8522540445492,1598.383882120194,1744.3072005359847,1529.122518495978,1571.1299646426653,1753.6758101150926,1450.1778957172924,1327.6581263237415
414,1015.382966107077,1639.23932946297,1303.8145578901208,2119.9191906146057,1046.6869732500547,948.4997963515012,1257.8858795671397,1477.1560340679414,2072.907188004645,1541.970222436008,1369.2858271108269,936.1102143737136,1968.1669740149607,1861.6919947591853,1692.6910076163606,1714.943184924055,1476.9120651930202,1336.6122432934908,1152.2243037542517,1504.358082223636,955.2391991751534,1043.7662589646911,1111.39310386306,1627.2819203822849,1703.337095204175,1483.8358746149083,1548.5896595036927,1802.6144359637915,1466.4030299720566,1442.6785291838935
