n_policy,pack_PPO_Ant1_relative_perc_criteria_best,pack_PPO_Ant2_relative_perc_criteria_best,pack_PPO_Ant3_relative_perc_criteria_best,pack_PPO_Ant4_relative_perc_criteria_best,pack_PPO_Ant5_relative_perc_criteria_best,pack_PPO_Ant6_relative_perc_criteria_best,pack_PPO_Ant7_relative_perc_criteria_best,pack_PPO_Ant8_relative_perc_criteria_best,pack_PPO_Ant9_relative_perc_criteria_best,pack_PPO_Ant10_relative_perc_criteria_best,pack_PPO_Ant11_relative_perc_criteria_best,pack_PPO_Ant12_relative_perc_criteria_best,pack_PPO_Ant13_relative_perc_criteria_best,pack_PPO_Ant14_relative_perc_criteria_best,pack_PPO_Ant15_relative_perc_criteria_best,pack_PPO_Ant16_relative_perc_criteria_best,pack_PPO_Ant17_relative_perc_criteria_best,pack_PPO_Ant18_relative_perc_criteria_best,pack_PPO_Ant19_relative_perc_criteria_best,pack_PPO_Ant20_relative_perc_criteria_best,pack_PPO_Ant21_relative_perc_criteria_best,pack_PPO_Ant22_relative_perc_criteria_best,pack_PPO_Ant23_relative_perc_criteria_best,pack_PPO_Ant24_relative_perc_criteria_best,pack_PPO_Ant25_relative_perc_criteria_best,pack_PPO_Ant26_relative_perc_criteria_best,pack_PPO_Ant27_relative_perc_criteria_best,pack_PPO_Ant28_relative_perc_criteria_best,pack_PPO_Ant29_relative_perc_criteria_best,pack_PPO_Ant30_relative_perc_criteria_best
608,0.9318896774898098,0.751108906236002,0.6657473037389653,0.9013422720094322,0.9653858751760293,0.9529419097603804,0.8959603905472349,0.6813742669928461,0.8641153142400972,0.846705486343574,0.6777556353709175,0.799433021811089,0.9980736589940252,0.7420301091472603,0.6162154637085078,0.8520442904891524,0.6763433733635256,1.0,0.6513817834418977,0.8584038653723048,0.6059014865526164,0.8747650059728738,0.7794141293521236,0.9964702957436428,0.9551766858887348,0.802923654432084,0.9332009175495024,0.6911491796252704,0.9301704042025888,0.7525828684213347
609,0.959552871444422,0.8602939248660061,0.6621641843684114,0.9077996733216032,0.9943727008389284,0.976334024578356,0.8879823351028729,0.6195343389917247,0.8657712279113633,0.8281651022880248,0.7215547276611813,0.7948795788325248,0.9941502794065956,0.7804556837222603,0.6056453007654627,0.824442640121993,0.7216119112715162,1.0,0.6548793369646061,0.8335866326593734,0.5955579116590097,0.8578742249610962,0.8173022276580874,0.9825205902277664,0.9445465999773254,0.795701148086203,0.9439107297822912,0.7243684621767926,0.8926411389017417,0.7717529006938376
610,0.9835404265380414,0.9709940845277922,0.6491132859785839,0.9627201578616998,0.9535160409518664,1.0,0.9080652712496268,0.6172736134979528,0.8458791099283267,0.8674516639456046,0.7005264011424059,0.805503319080918,0.993769671504027,0.7585591365508595,0.5946722550388416,0.8226479134619178,0.7944271423182132,1.0,0.7397175896907153,0.8308050994396209,0.6595077022554818,0.8308624621547508,0.8834581892673358,0.9977322878023996,0.9247347335839572,0.7640416013097584,0.9449026169621406,0.7479938575789641,0.8981165456426555,0.7777037644554022
611,0.9184593854239568,1.0,0.6696409669564203,0.9404373391032376,0.9893024554701004,0.9826133475280524,0.881519969836044,0.6318402863371996,0.9236412661263704,0.8372212344407813,0.7639882983578958,0.8129447421438213,0.9891443473456764,0.7714737919488897,0.6219477918544566,0.8510903427822586,0.8117238881552944,0.9799510203939412,0.7613346962409543,0.8316770647849429,0.6457347949778683,0.9369560548848171,0.8736319846521993,0.9915313494262312,0.9437221694068412,0.7775106010227001,0.9000691236015359,0.7786288255942867,0.9499143207451144,0.7536995530032244
612,0.9661991057298488,0.9574020035790368,0.6483512326681925,0.9339989399187032,0.9757219368356024,0.9408776906952532,0.8540517902923118,0.681321471407395,0.9165759620684536,0.889334052170458,0.7960859186034921,0.837486320055226,0.9829334870959644,0.7775761663103989,0.6192606971877497,0.8391740727658236,0.7716720983431286,0.9935818494029712,0.7916756285478995,0.5417659500982738,0.6697346802587357,0.8581348055760062,0.9081481393585344,1.0,0.94222246642461,0.8620326195485348,0.9276638386549816,0.7754756920398144,0.9869587703702164,0.7615566023922261
613,0.971878678665024,0.9191855151304228,0.6669514500126017,0.9424526000848108,0.9767013398575606,0.972055237537284,0.8609445847447038,0.6211200120806669,0.8970217835842942,0.8656851246130443,0.7938071342626691,0.8804815867816179,0.9857422806818356,0.8513973116668831,0.6439027352441005,0.9088118478342632,0.7835250195449366,0.9757625557968324,0.8357189022206201,0.5735421720662098,0.6347132788334222,0.8208796067388684,0.8103810359378616,1.0,0.915715398540926,0.709874300686169,0.922155949525235,0.7798378082769292,0.9485373560278376,0.7926974052529682
614,0.9939928601927622,0.9201801836406428,0.6381729072935883,0.99991880346173,0.9877316152199754,0.9108226467982636,0.883204065970808,0.6085457013472769,0.8975546325976024,0.9224367018396002,0.7252710056224084,0.9058127891460344,0.9383280742169542,0.8728955281037029,0.5979326486247383,0.9710323953104628,0.7868515161309781,0.9608998870774116,0.8810777862674316,0.5724108832951216,0.7300619230390816,0.8502607886473372,0.9486850838458384,1.0,0.9070973109358192,0.7787953466735458,0.9429223015459484,0.8078705643986598,0.9465111976218656,0.8342166258974436
615,0.9899242503681212,0.8230282737210722,0.6475508519500731,1.0,0.9655735276358012,0.9517958872087988,0.9094079305180724,0.5886103178137402,0.8811619785770661,0.8810712545882347,0.794597188142842,0.8528971029610938,0.9596502245754572,0.8779974278188042,0.5968302412702251,0.8940565429319419,0.7777672215664929,0.9600865531698308,0.9202961679796756,0.5188012613975931,0.6633296926212056,0.8904208187058937,0.9533046770391734,0.9982492122522668,0.8608717518516349,0.8758274180577182,0.9510049280020098,0.8059186017143171,0.9561328630402612,0.8521290760797672
616,1.0,0.8846774016891037,0.641265996418033,1.0,1.0,0.9324112686499576,0.8907257955588498,0.6215629333854621,0.8666502709318396,0.9178978580057796,0.7742821173945059,0.8231470652139478,0.9091297881791638,0.9197365515699268,0.6126240806261344,0.9822264459443394,0.7908206074928247,0.9832678354028428,0.9472690193279018,0.5704982393449438,0.7484078587583075,0.8174056186590337,0.8848976917601055,0.9895838745603348,0.8104089880335874,0.8802280763216211,0.9372917310527652,0.7890950929814318,0.987347451215834,0.9171117367731516
617,1.0,0.844531004857718,0.6828259055156999,0.997610458866197,0.935180929895954,0.940557677114472,0.8155401101939812,0.820853236579917,0.8826649551876454,0.9530385186626504,0.7919079983482863,0.8414696832454366,0.9284907578797092,0.9179496119216146,0.6532038763113674,1.0,0.638743433509374,0.9642372981690028,0.8785533951719222,0.5801363379289378,0.7710724676478187,0.8569944450436202,0.986030385789785,0.9942185199355758,0.8363611329312125,0.941737219270283,0.9175933390036876,0.7978101047043781,0.973728702820196,0.8744429703242063
618,1.0,0.852457788058134,0.6665780130130393,0.9779159750119574,0.8948577656556486,1.0,0.7827423226364292,0.8927806079325996,0.840022938004989,0.9370450809331822,0.7884525943863957,0.8886884910373445,0.9396224934363048,0.8965450768053208,0.6439043918930941,0.8491253487455941,0.6566972086247684,0.9158940908261544,0.925052342176799,0.6007174683451441,0.7011633878601978,0.862584229065117,0.9128948492691336,1.0,0.8500074957219269,0.887316556460832,0.9083129135663708,0.7967198833583629,0.9759624384721022,0.8108194987079013
619,0.9949875156647162,0.7740118565944897,0.6091212876899936,0.9822040146848814,0.9243840812814892,0.8597498147609124,0.7516882763587068,0.8984746053079902,0.912197550817248,0.886032474684287,0.6954586858036667,0.8593958282575065,0.9936672252233552,0.9061744832989446,0.6689440191735653,0.801437057869033,0.654497098348099,0.929780763196698,0.9017287161488328,0.532206658316883,0.7957162928739988,0.8340313256240716,0.9082071217435836,0.985145047623003,0.8195794178808912,0.9069633646705608,0.963673084735634,0.7623629282113438,0.9682253149349862,0.7434238983224576
620,0.9981171798898826,0.7389337056902416,0.5701530577703627,1.0,0.9247953350616755,0.8975496243377983,0.7092640372540077,0.9594553857937592,0.9249100998066516,0.8979839207948624,0.6357929997637575,0.82246505345054,1.0,0.9637775514268974,0.6993321817448225,0.8286340015120817,0.662522654523414,0.9572117588594472,0.939446362052484,0.1356083158304002,0.9324066142071604,0.8098907564225805,0.8623181958511028,0.9983788880970704,0.8176373647121135,0.9192164610149024,0.9506271963217244,0.7419990515268495,0.95527633561061,0.7377895171168976
621,1.0,0.7580100729594322,0.6003953451458907,0.9714401958346578,0.9329958573235124,0.9354019944109432,0.6380511613944911,0.9369270616609474,0.9486788406430332,0.5501066408012294,0.5776318513446822,0.844951953114924,1.0,0.9676272484767412,0.7032063184291786,0.86528673748681,0.6905713548946774,0.9737289473254264,0.9423801832961684,0.1538757422519084,0.8297046349125077,0.8935570677309487,0.8519886181066938,1.0,0.8147383020373464,0.9121226938929992,0.9199311735832276,0.7355327900010028,1.0,0.7406544544863785
622,0.9829382964229496,0.7594444468258996,0.5767401315874335,0.9222522958360372,0.872904484509639,0.9566444330356798,0.6418501044040862,0.9707720131551244,0.9351061719537314,0.5287878121518274,0.5858688197090077,0.8886050855315178,0.9947987713674082,0.943522518389504,0.7194826603274739,0.7290961615434097,0.6726250810983692,0.971249269530749,1.0,0.1566540633929597,0.831302991928258,0.8506805746255681,0.8190146418574984,0.9994778182159296,0.8631532858812219,0.916577019432451,0.9148912773058596,0.7062497540664242,0.9560717103137354,0.7750991173192993
623,0.9834060697996648,0.8050104931187095,0.577762985633678,0.9178855463091192,0.8861572923109478,0.9319739518769484,0.7191339781327879,0.9433124454492468,0.9654244336091176,0.5865721683819249,0.5319218931063815,0.9023485916209786,0.9997119301987468,0.9356086878734942,0.7197135953782113,0.7915581537619518,0.6999894945150824,0.9707028622311016,0.948450430841418,0.1738757112368041,0.8399719501100409,1.0,0.7479696400905973,0.9905109980342882,0.9159331163075144,0.8981225373325876,0.9476434837746296,0.6739913571853825,0.9832266918542264,0.7698964337787344
624,1.0,0.7561044664852085,0.6205896959345393,0.9564939344402013,0.8173144995597564,0.9557736690169164,0.7263126564106727,0.9359649050751832,0.96821587985659,0.5532869351469738,0.4756767508395484,0.9058811771520728,1.0,0.9162512662830326,0.6504467159969411,0.7491040604594137,0.6769940268828969,0.9481979878370184,0.8531806015705063,0.1644152464244552,0.7803431352512077,1.0,0.7380094454895937,0.9445626003031844,0.8975271498422757,0.8769155964443106,0.936011606844726,0.7304455836864893,1.0,0.7798348513237184
625,0.995249811306724,0.7936741145432569,0.5948286371318928,0.9041059562321386,0.8336027911427957,0.8487836651618246,0.7119430952954384,0.8990450196365517,0.8834619139266473,0.6577385926875421,0.5455892778153095,0.8888202420034982,1.0,0.913957472987522,0.6378321897090554,0.7648344023815613,0.617583763049236,0.9275458771917328,0.8721295639288519,0.1900301122488162,0.7186778489706904,0.9940306022295068,0.8168684503439094,0.894370535235459,0.8894617588619337,0.7488520398438068,0.9703834414228012,0.7160424825965429,1.0,0.7932090309909445
626,0.960664494289143,0.5613202675217431,0.5637232254682872,0.9000802210959993,0.7820595261306731,0.8230442120137226,0.7035013696732033,0.8991166789189097,0.8947619687128114,0.6910802168781129,0.4760673725642485,0.8642893697032884,0.9878112192566376,0.8396325444747155,0.616483106942827,0.8685517298277905,0.629929133602878,0.9098986779130857,0.892093497176634,0.1929884842201613,0.648486161532371,1.0,0.8439065714197458,0.9119220293422654,0.902292007241561,0.729441089355145,0.9692614555135516,0.7267017309247074,1.0,0.8135648378414911
627,0.9812286765814028,0.5774184525267734,0.5670101520383927,0.8941736812023972,0.7367615411769717,0.8236186702670125,0.7135102518436603,0.8946494081966113,0.8571006466942914,0.7302164473758314,0.436629929443495,0.9120264753255428,1.0,0.8371335695158402,0.630518575619548,0.8078389851536157,0.6462220233449887,0.9452718477235952,0.8359866783399101,0.1745270360536261,0.8615665794305134,1.0,0.694467415307268,0.8844086000627226,0.8793137703747721,0.7592836337755258,0.9636359202750304,0.716056437901403,0.9835460938717387,0.7973413362103887
628,0.9578416384132652,0.6678782338146528,0.5608813814025811,0.9318727651500436,0.7085206806547913,0.9259642092683577,0.7659117586470311,0.8979260240512734,0.8880497533385283,0.7709316583631448,0.4570931362479981,0.9263362212480826,0.993602655427976,0.9199811063311838,0.6531517428551628,0.7711068990237651,0.6461737901902778,0.9409440353423428,0.8829302693766506,0.2026430838285416,0.910306475459174,0.8602883224608132,0.7924212345546094,0.9071078653600644,0.9102453813737598,0.7542652655476657,0.986925169792662,0.751145195242681,0.9907433419478048,0.8005339154201239
629,1.0,0.5839196347804535,0.4983926241442659,0.98309195297939,0.7663915150815347,0.82824769411991,0.7753100218803147,0.8479996475096649,0.837801511240993,0.7056215105796001,0.4812070846706681,0.9116999592232676,1.0,0.929531443351651,0.6215691690245457,0.8861728427326406,0.6434217454649672,0.9506795172910788,0.822356592853097,0.2142794499433033,0.9650443656601206,0.8608292226509672,0.8625369136537274,0.8521130622698123,0.9177123696061154,0.7436786997535875,0.9739050400130388,0.6823434621595649,1.0,0.7681428295046968
630,0.9617467815595828,0.5382722381807612,0.5213046358110426,0.9616647783845526,0.7778687869140521,0.8186273155777235,0.7636697196158109,0.8298602071244603,0.8726940497591792,0.7724710535376905,0.5011919339084822,0.9264043865476128,0.9877773965006446,0.9149505057588506,0.6191387356462592,0.866901087914005,0.6792663638702396,0.8463014165535053,0.8394287587541766,0.2162881394119114,0.972179653709814,0.873650709042062,0.8500214416740899,0.8601823760947114,0.9221751079429628,0.6406680758919173,0.9695521043500795,0.6832309536412203,1.0,0.7903940668916143
631,0.9510443325744072,0.6156784737560503,0.5269225285511596,0.9813286194260558,0.8663858309464033,0.7703653127299832,0.691916052368028,0.8408903311559942,0.8801574337444135,0.7273561414958386,0.4579475011363227,0.9323150550919024,0.9669499571181458,0.9108776593585324,0.6413246620389865,0.904726688158959,0.5759519606132323,0.8966365370307087,0.8552676629290739,0.2435249894707258,0.9557569741327084,0.8299598923348669,0.9013922980140732,0.9037679614093228,0.9066427783951012,0.631872916164251,0.9474738151235332,0.7528969481227732,0.9825088709787968,0.764046731357827
632,0.9362988516278328,0.6022306942285199,0.5792132632375461,0.9812430619756602,0.889595405382931,0.8229594148374689,0.7639763073283019,0.7715390610166668,0.91094313611541,0.7533903846569179,0.4900932628571123,0.9249858621939162,0.9999386733892818,0.932413019574604,0.6107194903664953,0.94380689002782,0.5996601754154519,0.8633249393161203,0.8828579598021774,0.2094573980097546,0.8850877839443896,0.8725998813650742,0.9359843806339564,0.90247421175549,0.9106157783260692,0.5971917322552337,0.98188839721525,0.7286103193576825,0.981272727261384,0.7793536235773558
633,0.8820852440531782,0.6964057942995161,0.5407226125534202,1.0,0.9144410818512344,0.7142328968211227,0.8141204944776367,0.7624963590195327,0.8849285117560354,0.775323589841435,0.4786759047848448,0.8681158868562412,1.0,0.924100485703342,0.6236870995216361,0.9076104261779634,0.5652419995783255,0.8347497674388382,0.9006897336178836,0.2663352427523941,0.884903520096813,0.8667794513734565,1.0,0.9441299674312243,0.950286130315692,0.5953599710380718,0.9676927188786364,0.5590247773542455,0.9650610551505612,0.7814686123267812
634,0.8641784693252502,0.7757575040895729,0.5544077498934038,0.9777071021879244,0.9268439343314906,0.6921695470634374,0.8235905097909608,0.6906587573069376,0.8659807662082951,0.7400331101744045,0.5379360203437918,0.8727825327593192,0.9908135535897724,0.912782980349517,0.5829479099438765,0.884330708419053,0.5829813269897174,0.8203394263077635,0.918275630224773,0.2610065809484496,0.8332255584572238,0.8122088728252692,0.7998127880508471,0.9198781533419804,0.925783104327733,0.5907756189568764,0.9582108925623546,0.5626171553016759,0.937985358382012,0.7775066433922877
635,0.8848044011585581,0.8181394714328072,0.5130856494775201,1.0,0.9467041094194818,0.704055036084509,0.9061780223951889,0.7363053156020625,0.8977191686358966,0.8317586820456878,0.5057298471335757,0.8686779483731362,0.968272918723796,0.9315474170938856,0.6282020677583319,0.8691613700299843,0.6105532316178962,0.8740936239835921,0.9560932197991678,0.2471446179837064,0.8584730214465262,0.8418789296819528,0.8235992784349752,0.906846776451474,0.920891495894956,0.6179163299829487,0.971321886402848,0.5484273877959788,0.9431833981491076,0.6780688875918409
636,0.8315353966550695,0.7906613320405488,0.5531834070159659,1.0,1.0,0.6898740176452237,0.8751406718492879,0.611211726580738,0.8948841095359601,0.7843843359342014,0.4412645175904336,0.9121858579696678,0.9600843107986976,0.9187914255096684,0.625828122588001,0.9044409853309384,0.6096974604955444,0.9412803587549998,0.968217786679394,0.2698362962544327,0.8364569961170942,0.8565796244627084,0.7365971952289979,0.9227855512296692,0.9220316674505824,0.5400911289479078,0.9739007974732372,0.5438307014264057,0.871681524756456,0.6721030943252778
637,0.7757870666866921,0.9083640015953182,0.5522439388177334,0.9852329875599674,0.980293403416008,0.6982910645506966,0.8783479772227598,0.66066843797946,0.8730081635058066,0.755667129142889,0.4624435941216642,0.90914748840683,0.9576598663997844,0.904655485940046,0.6420750908380013,0.9858620748916552,0.6704582786232067,0.8521627368126835,0.9468705362832284,0.2553161669201231,0.8243912631177404,0.9016851987181824,0.6902780165039039,0.9132713539938228,0.9633634638798584,0.5926697475577749,0.9531089268473418,0.516518441121963,0.8860443878070108,0.6735784352282916
638,0.9026823469200403,0.9060140858308124,0.5865298731160985,1.0,0.853434032600147,0.7714599811341956,0.845175398406483,0.6745838411824961,0.8492789598357527,0.8755674692907117,0.5168672373997636,0.8653971186731416,0.9778750219099724,0.9415303083505648,0.604161986032957,0.9254766461091908,0.6699231764495149,0.933215574992452,0.9533008978651248,0.2623147679200134,0.8526828220814536,0.9602792122667042,0.777880912245749,0.8808950090713852,0.9526679206917648,0.507107763306413,0.9645971276109652,0.5121214180409573,0.8717056613553726,0.6252513541486417
639,0.9327802901038192,0.9425851408116772,0.6048485896027593,0.9430906950202076,0.8417106919410438,0.7368104616679464,0.8101014296826459,0.6315543882673499,0.8874760451364111,0.8894171917136525,0.5787158348198524,0.8789207216410417,0.980602279765914,0.9108551956479828,0.6419968847210314,1.0,0.6743234331169602,0.951776043430642,0.961250758958666,0.2474125706206299,0.8706841390601826,0.9455473750918932,0.780464527985912,0.868091402692132,0.975942773663519,0.5642946189377945,0.9693073966419856,0.5100159945062444,0.86817210770663,0.566439574515458
640,0.932389143903738,0.93531126711145,0.6345167396739047,0.968748244253314,0.8673304642646762,0.810425065986308,0.8650048509746416,0.6031976582914073,0.7947113551222262,0.8860626938992633,0.5984063873388721,0.8836537687283434,0.9931710104923468,0.8700858044765842,0.6779222655345685,0.9532908628805806,0.6644966295161133,0.9963718797790672,1.0,0.2127375982673491,0.8563491425349254,0.8845003124143231,0.8027820882770504,0.8300385695855803,0.9531397098227992,0.581920055129576,0.9691016605666112,0.4784235922919696,0.8392201444211531,0.5950441072711132
641,0.9323495971876752,0.9337177087035512,0.6186424407388739,0.9811207422762868,0.9339681217373016,0.7897534021331334,0.8392956561164661,0.1426175961930872,0.7917169925392655,0.9564161532414982,0.6520064058196303,0.9142464020740974,1.0,0.8072737642389735,0.6819857279361894,0.8852973240230911,0.6542351121338782,1.0,0.9140165237094928,0.2414744786791878,0.8702578720609961,0.8636752166414899,0.7927346910177584,0.8035704354632627,0.9664053623184282,0.6097220686449178,0.9907999655085395,0.4745294207175494,0.885733762778172,0.7225452405556859
642,0.9888919912317828,0.7276725372418321,0.6419250027072206,0.9807900057090384,0.9121737707051304,0.8127852982677866,0.8614273401786998,0.1445129967167244,0.8036382489802606,0.9456142278929948,0.5892524914182085,0.9011620846042904,0.9981522266376938,0.7484202363499411,0.7036192558419594,0.8595560444090314,0.6844095289505944,0.972621024522524,0.9492492194534558,0.2551571793559178,0.880114303589578,0.9114745926557593,0.8586247458652218,0.8263568032230243,0.9630422560307866,0.6354884968766195,0.976322451968772,0.5023828266545286,0.8848508869265554,0.7615244592794432
643,0.9872758489549246,0.6400246674786667,0.6059809622120629,0.949798022559928,0.9452604864958964,0.8027053508039205,0.8778277938911063,0.150630851538883,0.7888174830112857,0.9744054469821682,0.530564799495077,0.9816531163344776,1.0,0.7762147565603222,0.7141204784235908,0.8327127091320478,0.6942625376512287,1.0,0.973666765842858,0.2665877678427849,0.910602287871938,0.9278705778624458,0.8857700435895882,0.7980403235465123,0.9467131832158074,0.6591018520436197,0.977433590844474,0.5224230426990473,0.8877226189636547,0.7457116292831371
644,0.6882747877226888,0.6221608951005869,0.5883084126959969,0.9592755434960936,0.9493047651031686,0.7933764099557425,0.8502501566526148,0.1491018920776783,0.7685234412405682,0.9601169906242194,0.5552886283783975,0.9518214124095932,1.0,0.7919080894577085,0.6410557212240744,0.7829197688843769,0.7138608040679543,0.9780124233067649,1.0,0.3106023155894775,0.8950698608678003,0.9144581393122408,0.8911211021975662,0.81335120653095,0.9218371086883812,0.6186982757189745,0.9632845493394692,0.4317617821752287,0.8407886970157742,0.7043513203670286
645,0.7401701127641207,0.682979152202798,0.6162070475722313,0.9807030113074664,0.988225830457118,0.8209333435999308,0.867073535614818,0.1521655328371068,0.7951149286047711,1.0,0.5629534449419453,0.995557646160047,1.0,0.7653821571710993,0.6010898175926028,0.8670105783918323,0.7654984647096635,0.9727970240308028,0.9622537122450684,0.3513404072595153,0.8454551940038241,0.9586616748978396,0.7854173709821524,0.8321623952014623,0.9300579223514852,0.5814563356041452,0.9379686857449486,0.424662700126657,0.804506438134384,0.727365260783686
646,0.8270485495996146,0.5891477761505781,0.6228783873098456,0.9439247829346614,0.9844061311149828,0.7584636099505616,0.8978442732740529,0.1309594263421321,0.7849001028173506,0.970947104474326,0.5445729915784062,1.0,1.0,0.7764438745284272,0.5933541948240032,0.873391532443911,0.7713608823796139,0.9991827547714504,0.9113243416452304,0.3505111107212249,0.807929655002048,0.9303238041693012,0.8262430569838947,0.8390491858839301,0.9225758869869088,0.6087899214715959,0.9268681966360632,0.4522456606372942,0.772303901796676,0.8412266666178351
647,0.8146011295948407,0.5807549725547971,0.6093684840959112,0.9378572747138288,0.9629968760866128,0.7710232242923553,0.8812780530602742,0.1324411339572705,0.7356764484608078,0.9139096053086072,0.6315483400245235,0.9614781488599088,0.9859732493880996,0.7766880346714418,0.6011086597604175,0.8621489264085372,0.7698978291746649,0.9887088540628104,0.945582901921361,0.3726419223854674,0.8430163443472077,0.921956798325857,0.7932512563710803,0.807747493588429,0.9236420039793988,0.5626969043233425,0.9435226908105672,0.4741599971332639,0.6731198747137953,0.865527697187235
648,0.8522696738664299,0.6182535051173672,0.6042166412710283,0.9336286605834548,0.931811816781036,0.7827506751982112,0.8925856288466029,0.135332181944305,0.75496070735053,0.8673951049454829,0.6334604005661908,0.9888890272270744,0.9928898055161098,0.7029701298126919,0.6239548949673064,0.9076553170423162,0.8272500635603924,0.9512429984437052,0.9569624052224184,0.3868803732687633,0.7677143544226938,0.8752017660975792,0.8696560689999133,0.7859410070415865,0.8488689251393629,0.5144159014120071,0.9075247081862626,0.5472855427361695,0.7148197928831115,0.8052171155478004
649,0.8369169340722241,0.6079334137244579,0.5798164394850838,0.9412019489692692,1.0,0.8212855868934271,0.8756837571259294,0.1221004198151808,0.7100034211665701,0.9343967678315676,0.5838670148496073,0.9465665335245464,1.0,0.7056812638353216,0.6138992576325948,0.9793492470360766,0.8497143730160192,0.9881119740782526,0.9481364252113365,0.375750486127106,0.7814510610193622,0.902734796097626,0.8403825599169468,0.8119085235855215,0.806478834555326,0.5577683786588186,0.9381592828422854,0.5026325627672001,0.7685048747432757,0.7831647468414176
650,0.824490440429191,0.5621802033697954,0.566710490057718,0.9504421308860108,0.999205372564493,0.8304894745852464,0.9827391478039426,0.1343817220062299,0.7525685188777759,0.9138001601102674,0.6083167863342782,0.9618353887977956,1.0,0.7240042087438479,0.6626432338660678,0.948585278071702,0.8583971559815409,0.9174411955013853,0.9362813777985556,0.3972625615156752,0.7507871014043159,0.9471760367132328,0.7587312006856674,0.8010755376311918,0.8488556644263893,0.4949963301482067,0.9466255250712338,0.6013780417382971,0.7816689981803854,0.8226441657784489
651,0.8374736375966272,0.5830078163400053,0.5880526143391368,0.9769491910673268,1.0,0.8194901661582737,0.9686665236150316,0.1396618195459674,0.757164491173732,0.930107123168832,0.6234860316778235,0.9459851154575476,0.9963063092427422,0.7471718849608334,0.6544211310867821,1.0,0.8200757811118826,0.9348459524733356,0.9764736385607694,0.4669070756406724,0.7694791184748173,0.8547860153057125,0.7021726994667734,0.787826130490517,0.8133233716170556,0.4826976779709652,0.9766990047948884,0.5650931516636117,0.7884243084934706,0.8493080940845826
652,0.8841215118892418,0.618702059703672,0.5774451315674398,0.9589070095187467,0.978324653716019,0.8204531108128931,0.9532779057083388,0.1484134230429446,0.7177072279541586,0.9186346019971332,0.667399583446916,0.9493424944709729,1.0,0.7051961281304996,0.7048854525658707,0.9536319375544804,0.7924044790626067,0.8526504927995319,0.9728235766932124,0.4911646335055661,0.7652144164047422,0.8882762800019778,0.9346713874168648,0.7581720515506434,0.8534572454665684,0.6510319751120054,0.9776409533094104,0.5304061715410644,0.8453013804857035,0.9164058065880352
653,0.9691189489518934,0.6922140304542801,0.5551198135400236,0.9644393156435966,0.9841764149457476,0.8056233602879074,0.9501476030210674,0.2018871113673301,0.7589234900899171,0.88576828018635,0.6432903318523777,0.9674870311600778,1.0,0.7499663965369818,0.7129569278469204,1.0,0.8177391321491506,0.9036574271891796,0.9332399845054596,0.4607152135125396,0.7381587339869536,0.878785612544628,0.9253937018546814,0.713329050378875,0.926549760835828,0.5814559597505982,0.9291438440229984,0.5050388305330882,0.8322290052946,0.906319236870594
654,0.953295929545852,0.612112473192611,0.5620032779483561,0.6010255055625485,1.0,0.8047052815347685,0.8415814577531534,0.1727293885735864,0.8114676963598325,0.8480347197677222,0.6888432949918187,0.9331197270407232,1.0,0.8443937550757171,0.7278585122696348,0.9356693411843616,0.8224874842589915,0.8533412913076001,0.9669504939981776,0.5087344821596825,0.5571658538030921,0.7830390493236847,0.8760293825388418,0.7417856133679978,0.9436959574397014,0.63817141759674,0.9056717785645086,0.5230210639550128,0.8038786371316345,0.8712462197112705
655,0.957527144279141,0.6070883461685824,0.5199098020776093,0.6113131834751518,0.9815582207376368,0.8028109927570511,0.8066132754551586,0.2114802257780179,0.8585933511525788,0.904620171634078,0.7854002031583591,0.9588855769016488,0.987293871055886,0.8720860334290821,0.7506053328868292,0.890729297196472,0.8205700659733464,0.9124860841223752,0.9154275707731704,0.4995918355646565,0.6321851046381163,0.7912482894582025,0.9309090542362186,0.7144327198414869,0.9719694253949644,0.6675043612187243,0.8990195467456799,0.5037017338824434,0.8302577368110732,0.892263701242232
656,0.967239150570794,0.6490808725104807,0.5314005208318409,0.6522693557743977,0.9910252452542369,0.8190330722489869,0.8155648865789155,0.215109999583494,0.8116211926888799,0.8994249692736295,0.8248616761562095,0.935193868057648,1.0,0.920264262746368,0.7657745291725174,0.9495952482884122,0.7756111642708788,0.9041166612943646,0.906552634532007,0.5227194605114467,0.5982690344211661,0.7502879362309163,0.8569674796058278,0.7249145125795722,0.966470762147296,0.6774973116710207,0.8802697095462794,0.508231995453991,0.8301308046642436,0.8744961086147738
657,0.9579797841902856,0.7040731153004188,0.5318692229974814,0.6683125729243513,0.943721972793232,0.8760880678496812,0.8113385995771133,0.0576437630087849,0.7961914079511853,0.8109804809002743,0.8390492072886948,0.9618930694577346,1.0,0.9320862037547558,0.7279555694346288,0.984172953459954,0.7464762623659932,0.9386171378104576,0.9281730595585164,0.5247851001677942,0.6192816994177232,0.7861247768637412,0.8965157458982189,0.6887675964440331,0.9731640486279792,0.7333028767312963,0.83200168809984,0.5033400248595179,0.8080546241562614,0.8833807911939193
