n_policy,pack_PPO_Walker2d2_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_Walker2d9_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_Walker2d10_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_Walker2d11_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_Walker2d12_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_Walker2d13_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_Walker2d14_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_Walker2d15_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_Walker2d17_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_Walker2d18_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_Walker2d19_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_Walker2d20_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_Walker2d21_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_Walker2d22_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_Walker2d23_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_Walker2d24_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_Walker2d25_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_Walker2d28_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_Walker2d29_norm_from_mean_worsening_to_improvement_reward_diff
1562,0.9123593191156216,0.0732402486675913,0.2282759115003835,0.5619215012005795,0.151556303184202,0.1302906850699325,0.7829926303169082,0.4856385425558427,0.1160621023369254,0.6271634525882561,0.3815619856046596,0.4607497409162018,0.2538838678144702,0.0652159531246966,0.4358388021220619,1.0,0.4723909032550251,0.2381355441429656,0.8576002878576356
1563,0.8977766958640049,0.050508605016933,0.210846395354675,0.4882034169012421,0.123080098102585,0.0677177926872798,0.8627695856781228,0.456120546444876,0.0606324156038177,0.7001078099489157,0.3361861128265315,0.4441038027011837,0.2678592182002452,0.17051654099507,0.513260762484002,1.0,0.6917724758353143,0.2364212575613218,0.8590371406783613
1564,0.901035820878052,0.0631811765299481,0.1748826331576646,0.492997407128094,0.074164769302141,0.0,0.883814108196915,0.4262735238242097,0.0391386524581858,0.7032614592457291,0.3557447060257508,0.4665323142342675,0.1262626553332182,0.0798539957422349,0.6160778742556238,1.0,0.7480861438502333,0.3139915933054389,0.8522679550168581
1565,0.9042769761154156,0.1641352644969572,0.132285132307946,0.3580669003169254,0.1396902299217924,0.0693920685436751,0.9014701847432588,0.45860087308082,0.0338649031946163,0.5946192796633004,0.3346076155121695,0.5269441034552702,0.4558316134313588,0.0821196140095971,0.6516962139301634,1.0,0.8931819961746785,0.3255675883805278,0.8592030986082149
1566,0.9050443181465098,0.1180107166923049,0.1324275298765545,0.3173846212182953,0.1387151572586604,0.0037979283636031,0.9115918578957396,0.4674461756023654,0.0161659675620064,0.5491728681473885,0.3160605956378111,0.4700321867712675,0.1762073278838156,0.1107968283455878,0.8163657525008027,1.0,0.7702542497185243,0.1823619649090953,0.8666900124915845
1567,0.903670583780673,0.0498951668215463,0.097772600991961,0.2377145420747841,0.1697018668126454,0.0912853191074656,0.8860276522237273,0.4334949322729622,0.0049547079668114,0.318464100294764,0.3354714989190509,0.4918557550486761,0.0168997957965094,0.1286236923912605,0.8241453507164535,1.0,0.7598319281093512,0.2318000634117145,0.8740875831164582
1568,0.9026726324284526,0.0868875281956346,0.1400543996853602,0.2301725314697452,0.1425815848767115,0.0515239381830525,0.9096064839479502,0.4675296343349108,0.0267151795409872,0.352510772920013,0.3821918283002825,0.506372145820387,0.0271054437593331,0.1019733475498134,0.8587838776032991,1.0,0.6884880118566623,0.2202091718273723,0.8702528494026815
1569,0.9077370916423658,0.0549926132709455,0.0864243689241592,0.2993026302694581,0.671245201072945,0.0011347262840286,0.8880844040753029,0.4622949009588712,0.0334856752425981,0.4412348368696911,0.3888131718980424,0.495023576054751,0.0580105904541579,0.1063836679285061,0.8482855324071238,1.0,0.6924874340404523,0.2534866055932449,0.8747623285889082
1570,0.902356651167798,0.1249694282881943,0.1007006135955086,0.2905871438550006,0.9816257644854212,0.0,0.8939521487240483,0.4422365791075798,0.0094339998586151,0.4845376924370895,0.401247561185736,0.5120765480865607,0.0819262861598088,0.119046330001904,0.7428237412768071,1.0,0.6014409986109811,0.1726898506846725,0.8973280104451478
1571,0.9272933525441376,0.0912989874805,0.0921126270419312,0.2996570949904277,0.7307295721434297,0.0,0.905850797974529,0.5238110636098845,0.0685239545224346,0.4571883426256131,0.3936917137535155,0.5186864610314842,0.265122555753589,0.1194412005524248,0.6569323745521886,0.8989511507377496,0.571630552629555,0.2946156441585896,0.8875719143367472
1572,0.9199245114713004,0.134318119264096,0.1150805667113917,0.1597873242899896,0.6048395072265883,0.0818969209054015,0.910936699164666,0.5721950302729942,0.0509471168769363,0.4970184040624827,0.4098651395051775,0.5358027136640338,0.0777654829876081,0.1356446454914397,0.6055206127856924,0.9250435695883,0.6550331240610167,0.1719390489237056,0.8907153332554989
1573,0.9028526167499218,0.0885166382998131,0.0890638659120655,0.2210132646084843,0.4134633287857253,0.1181073006451717,0.8895782760999974,0.5725286900364207,0.0662357517187424,0.371900406267233,0.3997255557788262,0.5113871274730085,0.3490685167877767,0.1264007411116118,0.5780189422471771,0.808909166186182,0.5507066804971262,0.1635087752189763,0.8777934848865705
1574,0.889778232847678,0.0705436012337162,0.0882638918246889,0.0497320830853042,0.3785211106825417,0.082420379975704,0.8621419531136076,0.470916566796073,0.0644643369659723,0.2544956414868982,0.4060519755383128,0.514189318370695,0.3773222943744737,0.0953585120218721,0.7191711174491551,0.9543234015593623,0.4316453914160913,0.1281873052571001,0.882422098425718
1575,0.8970359202755628,0.0584433048551527,0.1143019814658748,0.0904345124511255,0.2218337281069576,0.0692042715638859,0.8696114288875174,0.4427067361882894,0.0694026841267516,0.3453233228314579,0.3982372766887437,0.5179421728227012,0.5111548777824955,0.0850409831691794,0.7214084000887855,0.9778615104843856,0.56822230386267,0.0028101526002711,0.90562612393704
1576,0.8908464040693832,0.0337001413500838,0.0818858563747702,0.1883083788050172,0.8015042477662753,0.0227787270553529,0.7585719126036004,0.4056859993274144,0.0820829662057518,0.3831761485497622,0.4362446458657345,0.4107190092127436,0.1086979126495958,0.1087568115378195,0.6851272556596189,0.9728452021853202,0.8347185269006198,0.0,0.8947677040492225
1577,0.8927360868207135,0.0,0.0916379762449544,0.4033472936790593,0.8544168756891712,0.0,0.7047425178757472,0.3397556528407018,0.0569810467016306,0.3706895044801817,0.4671471015659776,0.38258646054001,0.0,0.1077295196326987,0.6188180748937473,0.9122242040546452,0.8139177538226345,0.0775015088207725,0.8956557569265327
1578,0.9005680825527607,0.1595119412848809,0.0699579593336279,0.3939301917963977,1.0,0.0,0.6932528580456375,0.4006659149186138,0.0386266519582697,0.4910454068743357,0.4405645806648929,0.4103321463497872,0.0057753698413113,0.1346726984418125,0.5995976817795361,0.9027720065083908,0.8137926870907639,0.0,0.8883406529230764
1579,0.918187940720882,0.1233765170626108,0.0748112582991677,0.2804359841042544,1.0,0.0424272625142576,0.7725252255880951,0.3523424366779032,0.0321330245913472,0.3252927059026243,0.4306784302374572,0.4340204798553499,0.5474149586289585,0.127838335284615,0.6248275852008822,0.940217516129348,0.7303560841456848,0.1697478506424631,0.8884930856641465
1580,0.916449831611268,0.1980824804540964,0.0670209212088793,0.3007510862078084,1.0,0.0421328143392633,0.800819937519844,0.3470357466212821,0.0755930907638252,0.4163949596572738,0.4123128353510362,0.398092944878014,0.1879401955492249,0.1262252897068309,0.5672507887411407,1.0,0.6451938751241927,0.2374691859712134,0.8828530849507495
1581,0.9117807042543375,0.2714550855066222,0.0930509820454523,0.3449665861435227,1.0,0.0228780050530399,0.8093261117167587,0.3946726250902601,0.1095711562783983,0.6301102503264476,0.4188382563822448,0.3771652790115851,0.0,0.1338430266030042,0.5876749620585628,1.0,0.7695444629184521,0.2605996220122837,0.879382060641705
1582,0.9174152162546744,0.2397200947636698,0.1221457820538911,0.3827577473302998,0.4677815571864687,0.0,0.821832554990909,0.3684737798385045,0.1709192083994404,0.599944287838875,0.44211492209234,0.3880740127427152,0.00951597997815,0.1362139053688477,0.5837783558587378,0.9971155696366096,0.8424919283529444,0.2080526493788381,0.8853387801524933
1583,0.9229437349529191,0.2714116175483735,0.1173593721199028,0.2437104866658377,0.3602917912072945,0.0,0.7890412987885302,0.401578579113226,0.1829012388151621,0.6122258558462293,0.430475251719523,0.3814471972753631,0.0,0.1123727429523674,0.7303366619177858,0.9500232197905532,0.7368471096100876,0.2741092047932734,0.8912549933283366
1584,0.9137058363893004,0.3150428443021325,0.1098449203937111,0.2126462771909471,0.3889860272424484,0.0385228589394953,0.7705833661798572,0.4074673430431466,0.228191882359231,0.6195021536245175,0.4737520912763825,0.3603828587699307,0.0475575394011423,0.1279327656952556,0.7634631423346158,0.9097974543722944,0.8134331787424892,0.2498994858166776,0.911256148256394
1585,0.9121006630595496,0.2422123020975063,0.1305590878351638,0.2177655288726742,0.4432294931162422,0.0,0.7398097836427079,0.5115667413921247,0.252359471532925,0.6834705879039686,0.4693554761276086,0.3710755340845918,0.038541661780099,0.1258423106681844,0.8415993207120325,0.8645867547047036,0.7484552531799662,0.2782016819737789,0.9272468639779696
1586,0.9093311594950734,0.20856136574217,0.174903570207298,0.2705329755905353,0.5144618580253664,0.0081834631711051,0.7436934878034955,0.4806199227507004,0.1046369437565612,0.7399958990714384,0.4445438676153243,0.3891029895617643,0.0318634382279177,0.1337360716585795,0.7122634324259335,0.8350209095081575,0.7221963434118832,0.3095546520318429,0.9210416393736862
1587,0.9131872482838392,0.0860601433101465,0.1401556786907113,0.374697515039305,0.4714407055290307,0.0097359262465639,0.790170936463987,0.4316721774575466,0.1550622409505006,0.7781868367855515,0.4372912465427658,0.3803073613943357,0.0543832979106906,0.1053694281540142,0.710792360748379,0.8054367938210315,0.8661849335576112,0.2736387103600646,0.921028845371058
1588,0.9090970354134932,0.0174865830070503,0.1975479744973678,0.3736456776756954,0.5060553513281538,0.0078290458647168,0.7993978373113864,0.626759883181169,0.1714225219714536,0.8023700939753837,0.421901982997683,0.367157595630545,0.0392652414209207,0.1161892691266902,0.5123995096319102,0.8522782184124068,0.927214010133538,0.2356904684541328,0.931381787638461
1589,0.9161784161844794,0.0,0.3989007664186236,0.343760703092169,0.4366912931629539,0.0216413446648994,0.7639536977143746,0.5349079189060693,0.1948404592552607,0.8382116930777426,0.3996926533697885,0.3932421288377629,0.0291756692975357,0.1113553984640577,0.6053912111839551,0.903767520923703,0.8801565787304971,0.2653356090104047,0.9227623322105848
1590,0.923132627201692,0.1022914354183146,0.3318468275280425,0.3128369628892812,0.4624111317042517,0.0497138089224434,0.7453869511984371,0.553215663820824,0.1774738016274912,0.7708476066738521,0.4148609877683813,0.426185922140864,0.0051984203386067,0.0941886132086291,0.524489802406526,0.9327668563451172,0.8924331502838917,0.2731138992546441,0.914107576333491
1591,0.914796616572502,0.0016998275379123,0.3778056039201733,0.499938011964933,0.5156617383314719,0.0113686415317248,0.7562820207054141,0.4966180689073377,0.1346156055681528,0.7725116532984765,0.35315065251561,0.401699997998669,0.0228420110646446,0.0990847043489859,0.6657086205807429,0.9355676649701732,0.9112217923926952,0.2606953254371302,0.9259202359151264
1592,0.9248978581665864,0.0553492427511146,0.3019185805959269,0.6263226723562008,0.5022713891559708,0.0186852082215096,0.7488863452283425,0.5062438924904937,0.1686623444232227,0.8069943484293923,0.3792220013413187,0.3732372632353271,0.0,0.1123033738518529,0.6963134447114542,0.9370129579309264,0.9391502943224924,0.3137553029108412,0.908359764012228
1593,0.956688941073248,0.1037760168060983,0.2916346599300812,0.5662217381560929,0.5449599149354961,0.0044420091513108,0.7961725305230521,0.4424809278953839,0.0534848961786335,0.8004035695644288,0.3780202460703361,0.4556652258823362,0.0,0.13726181680824,0.5523471641343679,0.8655825310984279,0.9023329436026616,0.2901163761552866,0.9225630472661068
1594,0.9586292083042058,0.0787563268806222,0.3022061430638759,0.6811148226618083,0.5184622379901713,0.0,0.8006053412249428,0.4094231813790474,0.0475005584998938,0.736995874319429,0.3858009376851691,0.4226268362826109,0.0345717000242319,0.1362355099538215,0.4529199070825811,1.0,0.8635724064173316,0.2575063038493317,0.9233956304853456
1595,0.9513858629876506,0.0280864578266284,0.229186884429877,0.60113120566832,0.6250816341064522,0.063471323550703,0.7991558842960493,0.4299159014718313,0.0656424758687525,0.6414535703358347,0.3877335544254811,0.4360245161181238,0.1126980804289615,0.1434941691832363,0.4544489769261713,0.9911105747037086,0.8520262691724994,0.2744030059882413,0.9236306368944784
1596,0.9559450674749173,0.0495326942919643,0.1868391639901123,0.3593391863178621,0.5575049122787334,0.0050876805703536,0.784186539952861,0.4492118814940265,0.0609623997686085,0.605909738810884,0.3894313281950429,0.4530645081085186,0.4334357313098629,0.1535973746259812,0.4308006848995824,1.0,0.8218688193188785,0.251224491707167,0.9417281617857994
1597,0.9514780109607018,0.0915697875227317,0.2918442707298358,0.4129411510611288,0.7349194315809959,0.0,0.7577988263584885,0.4735322282734083,0.0315588006752494,0.5878840311481657,0.4622260241279752,0.4564205579724975,0.4051281612091461,0.1323389759547218,0.634862561868204,0.9908114146474826,0.8983311744730593,0.3488967887041325,0.9299249134597328
1598,0.9434309897749716,0.0303196223905787,0.2318098061879961,0.2559535032879227,0.6052823181027367,0.0576045859401139,0.6726801277884468,0.549778157160538,0.0299650089593676,0.6294708741505614,0.4564621875979914,0.4602908212339639,0.7035534674312685,0.124821083390201,0.5585939570021585,1.0,0.8103780069147416,0.4317665706880928,0.9007543456938872
