n_policy,pack_PPO_Walker2d1,pack_PPO_Walker2d2,pack_PPO_Walker2d3,pack_PPO_Walker2d4,pack_PPO_Walker2d5,pack_PPO_Walker2d6,pack_PPO_Walker2d7,pack_PPO_Walker2d8,pack_PPO_Walker2d9,pack_PPO_Walker2d10,pack_PPO_Walker2d11,pack_PPO_Walker2d12,pack_PPO_Walker2d13,pack_PPO_Walker2d14,pack_PPO_Walker2d15,pack_PPO_Walker2d16,pack_PPO_Walker2d17,pack_PPO_Walker2d18,pack_PPO_Walker2d19,pack_PPO_Walker2d20,pack_PPO_Walker2d21,pack_PPO_Walker2d22,pack_PPO_Walker2d23,pack_PPO_Walker2d24,pack_PPO_Walker2d25,pack_PPO_Walker2d26,pack_PPO_Walker2d27,pack_PPO_Walker2d28,pack_PPO_Walker2d29,pack_PPO_Walker2d30
850,479.8701525093317,544.6958244453668,663.6440586823225,1871.9346147136,344.0675837286711,617.6650788562298,2004.899023757696,2464.895254618168,464.6294360499054,2113.431028941631,892.5993818728775,1928.065292265514,516.3056970437765,565.1495154391528,511.84514720726014,1532.4167551405185,1541.1916162188827,2407.408114006519,684.8778174862131,1487.994465100009,1630.9394685365064,1695.1292755594254,1003.3069129089116,2086.7902098631857,2361.648241753697,667.7003919677734,1223.470235776614,458.4054367785454,1360.055661817683,1857.2526103723048
851,479.8701525093317,544.6958244453668,663.6440586823225,1871.9346147136,344.0675837286711,617.6650788562298,2004.899023757696,2464.895254618168,464.6294360499054,2113.431028941631,892.5993818728775,1928.065292265514,516.3056970437765,565.1495154391528,511.84514720726014,1532.4167551405185,1541.1916162188827,2407.408114006519,684.8778174862131,1487.994465100009,1630.9394685365064,1695.1292755594254,1003.3069129089116,2086.7902098631857,2361.648241753697,667.7003919677734,1223.470235776614,458.4054367785454,1360.055661817683,1857.2526103723048
852,480.4429156652689,544.6958244453668,663.6440586823225,1871.9346147136,344.0675837286711,617.6650788562298,2004.899023757696,2464.895254618168,464.6294360499054,2113.431028941631,892.5993818728775,1928.065292265514,516.3056970437765,565.1495154391528,511.84514720726014,1532.4167551405185,1541.1916162188827,2407.408114006519,684.8778174862131,1487.994465100009,1630.9394685365064,1695.1292755594254,1003.3069129089116,2086.7902098631857,2361.648241753697,667.7003919677734,1223.470235776614,458.4054367785454,1360.055661817683,1857.2526103723048
853,483.49084636116027,544.6958244453668,663.6440586823225,1871.9346147136,344.0675837286711,617.6650788562298,2004.899023757696,2464.895254618168,464.6294360499054,2113.431028941631,892.5993818728775,1928.065292265514,516.3056970437765,565.1495154391528,511.84514720726014,1532.4167551405185,1541.1916162188827,2407.408114006519,684.8778174862131,1487.994465100009,1630.9394685365064,1695.1292755594254,1003.3069129089116,2086.7902098631857,2362.810834974289,667.7003919677734,1223.470235776614,458.4054367785454,1360.055661817683,1857.2526103723048
854,483.49084636116027,544.6958244453668,663.6440586823225,1871.9346147136,344.0675837286711,617.6650788562298,2004.899023757696,2464.895254618168,464.6294360499054,2113.431028941631,901.9251401196718,1928.065292265514,516.3056970437765,565.1495154391528,511.84514720726014,1532.4167551405185,1541.1916162188827,2407.408114006519,684.8778174862131,1487.994465100009,1630.9394685365064,1695.1292755594254,1003.3069129089116,2086.7902098631857,2362.810834974289,667.7003919677734,1223.470235776614,458.4054367785454,1360.055661817683,1857.2526103723048
855,485.7633677959442,544.6958244453668,663.6440586823225,1871.9346147136,344.0675837286711,617.6650788562298,2004.899023757696,2464.895254618168,464.6294360499054,2113.431028941631,901.9251401196718,1928.065292265514,516.3056970437765,565.1495154391528,511.84514720726014,1532.4167551405185,1541.1916162188827,2407.408114006519,684.8778174862131,1487.994465100009,1630.9394685365064,1695.1292755594254,1003.3069129089116,2086.7902098631857,2362.810834974289,667.7003919677734,1223.470235776614,458.4054367785454,1360.055661817683,1857.2526103723048
856,485.7633677959442,544.6958244453668,663.6440586823225,1871.9346147136,344.0675837286711,617.6650788562298,2004.899023757696,2464.895254618168,464.6294360499054,2113.431028941631,901.9251401196718,1928.065292265514,516.3056970437765,565.1495154391528,511.84514720726014,1532.4167551405185,1541.1916162188827,2407.408114006519,684.8778174862131,1487.994465100009,1630.9394685365064,1699.9535400765035,1007.0561017830996,2086.7902098631857,2362.810834974289,667.7003919677734,1223.470235776614,458.4054367785454,1360.055661817683,1857.2526103723048
857,485.7633677959442,544.6958244453668,663.6440586823225,1871.9346147136,344.0675837286711,617.6650788562298,2004.899023757696,2464.895254618168,464.6294360499054,2113.431028941631,901.9251401196718,1928.065292265514,516.3056970437765,565.1495154391528,511.84514720726014,1532.4167551405185,1541.1916162188827,2407.408114006519,684.8778174862131,1487.994465100009,1630.9394685365064,1699.9535400765035,1040.367913479885,2086.7902098631857,2362.810834974289,667.7003919677734,1223.470235776614,458.4054367785454,1360.055661817683,1857.2526103723048
858,486.4611633917093,544.6958244453668,663.6440586823225,1871.9346147136,344.0675837286711,617.6650788562298,2004.899023757696,2464.895254618168,464.6294360499054,2113.431028941631,901.9251401196718,1928.065292265514,516.3056970437765,565.1495154391528,511.84514720726014,1532.4167551405185,1541.1916162188827,2407.408114006519,684.8778174862131,1487.994465100009,1668.8031495036198,1699.9535400765035,1040.367913479885,2086.7902098631857,2362.810834974289,667.7003919677734,1223.470235776614,458.4054367785454,1360.055661817683,1857.2526103723048
859,491.5322869393826,544.6958244453668,663.6440586823225,1871.9346147136,344.0675837286711,617.6650788562298,2004.899023757696,2464.895254618168,464.6294360499054,2113.431028941631,901.9251401196718,1928.065292265514,516.3056970437765,565.1495154391528,511.84514720726014,1532.4167551405185,1541.1916162188827,2407.408114006519,684.8778174862131,1487.994465100009,1724.6536416830809,1699.9535400765035,1113.9995667098185,2086.7902098631857,2362.810834974289,667.7003919677734,1223.470235776614,458.4054367785454,1360.055661817683,1857.2526103723048
860,491.5322869393826,544.6958244453668,663.6440586823225,1871.9346147136,344.0675837286711,617.6650788562298,2004.899023757696,2464.895254618168,464.6294360499054,2113.431028941631,901.9251401196718,1928.065292265514,516.3056970437765,565.1495154391528,511.84514720726014,1532.4167551405185,1541.1916162188827,2407.408114006519,684.8778174862131,1487.994465100009,1801.9777172234355,1794.4200881081597,1118.0073410840075,2086.7902098631857,2362.810834974289,667.7003919677734,1223.470235776614,458.4054367785454,1360.055661817683,1857.2526103723048
861,491.5322869393826,544.6958244453668,663.6440586823225,1871.9346147136,344.0675837286711,617.6650788562298,2004.899023757696,2464.895254618168,464.6294360499054,2113.431028941631,901.9251401196718,1928.065292265514,516.3056970437765,565.1495154391528,511.84514720726014,1532.4167551405185,1541.1916162188827,2407.408114006519,684.8778174862131,1487.994465100009,1801.9777172234355,1794.4200881081597,1128.9874301904752,2086.7902098631857,2362.810834974289,667.7003919677734,1223.470235776614,458.4054367785454,1360.055661817683,1857.2526103723048
862,491.5322869393826,544.6958244453668,663.6440586823225,1871.9346147136,344.0675837286711,617.6650788562298,2004.899023757696,2464.895254618168,464.6294360499054,2113.431028941631,901.9251401196718,1928.065292265514,516.3056970437765,565.1495154391528,511.84514720726014,1532.4167551405185,1541.1916162188827,2407.408114006519,684.8778174862131,1487.994465100009,1801.9777172234355,1945.9507910763527,1137.509478830576,2086.7902098631857,2362.810834974289,667.7003919677734,1223.470235776614,459.7932012281418,1360.055661817683,1857.2526103723048
863,491.5322869393826,544.6958244453668,663.6440586823225,1871.9346147136,344.0675837286711,617.7127078520059,2004.899023757696,2464.895254618168,464.6294360499054,2113.431028941631,901.9251401196718,1928.065292265514,516.3056970437765,565.1495154391528,511.84514720726014,1532.4167551405185,1541.1916162188827,2407.408114006519,684.8778174862131,1487.994465100009,1801.9777172234355,1945.9507910763527,1177.5992887471034,2086.7902098631857,2362.810834974289,667.7003919677734,1223.470235776614,459.7932012281418,1360.055661817683,1857.2526103723048
864,492.9707355399132,544.6958244453668,663.6440586823225,1871.9346147136,344.0675837286711,617.7127078520059,2004.899023757696,2464.895254618168,464.6294360499054,2113.431028941631,901.9251401196718,1928.065292265514,516.3056970437765,565.1495154391528,511.84514720726014,1532.4167551405185,1541.1916162188827,2407.408114006519,684.8778174862131,1487.994465100009,1801.9777172234355,2064.245488699328,1177.5992887471034,2086.7902098631857,2362.810834974289,667.7003919677734,1223.470235776614,461.0693813189268,1360.055661817683,1857.2526103723048
865,496.2108690215349,544.6958244453668,663.6440586823225,1871.9346147136,344.0675837286711,617.7127078520059,2004.899023757696,2464.895254618168,464.6294360499054,2113.431028941631,901.9251401196718,1928.065292265514,516.3056970437765,565.1495154391528,511.84514720726014,1532.4167551405185,1541.1916162188827,2407.408114006519,684.8778174862131,1487.994465100009,1801.9777172234355,2064.245488699328,1177.5992887471034,2086.7902098631857,2362.810834974289,667.7003919677734,1223.470235776614,463.92183086812497,1360.055661817683,1857.2526103723048
866,503.55002299785616,544.6958244453668,663.6440586823225,1871.9346147136,344.0675837286711,631.2418676999807,2004.899023757696,2464.895254618168,464.6294360499054,2113.431028941631,901.9251401196718,1928.065292265514,524.4162798643113,565.1495154391528,511.84616591954233,1532.4167551405185,1541.1916162188827,2407.408114006519,684.8778174862131,1487.994465100009,1801.9777172234355,2064.245488699328,1177.5992887471034,2086.7902098631857,2362.810834974289,667.7003919677734,1223.470235776614,463.92183086812497,1360.055661817683,1857.2526103723048
867,503.55002299785616,544.6958244453668,663.6440586823225,1871.9346147136,344.0675837286711,632.0852596806287,2004.899023757696,2464.895254618168,464.6294360499054,2113.431028941631,901.9251401196718,1928.065292265514,524.4162798643113,565.1495154391528,528.1641255251169,1532.4167551405185,1599.0035240512398,2407.408114006519,684.8778174862131,1487.994465100009,1801.9777172234355,2064.245488699328,1177.5992887471034,2086.7902098631857,2362.810834974289,667.7003919677734,1223.470235776614,463.92183086812497,1360.055661817683,1857.2526103723048
868,504.2179793148041,544.6958244453668,663.6440586823225,1871.9346147136,344.0675837286711,632.0852596806287,2004.899023757696,2464.895254618168,464.6294360499054,2113.431028941631,901.9251401196718,1928.065292265514,524.4162798643113,565.1495154391528,528.1641255251169,1532.4167551405185,1599.0035240512398,2407.408114006519,684.8778174862131,1487.994465100009,1801.9777172234355,2064.245488699328,1193.6268748822013,2086.7902098631857,2362.810834974289,667.7003919677734,1223.470235776614,463.92183086812497,1360.055661817683,1857.2526103723048
869,504.2179793148041,544.6958244453668,663.6440586823225,1871.9346147136,344.0675837286711,632.0852596806287,2004.899023757696,2464.895254618168,464.6294360499054,2113.431028941631,901.9251401196718,1928.065292265514,524.4162798643113,565.1495154391528,528.1641255251169,1532.4167551405185,1599.0035240512398,2407.408114006519,684.8778174862131,1487.994465100009,1823.64869635944,2064.245488699328,1206.1235101166849,2086.7902098631857,2362.810834974289,667.7003919677734,1223.470235776614,463.92183086812497,1360.055661817683,1857.2526103723048
870,504.2179793148041,544.6958244453668,663.6440586823225,1871.9346147136,344.0675837286711,638.4229064834118,2004.899023757696,2464.895254618168,464.6294360499054,2113.431028941631,901.9251401196718,1928.065292265514,524.4162798643113,565.1495154391528,528.1641255251169,1812.4524002980893,1599.0035240512398,2407.408114006519,684.8778174862131,1487.994465100009,1823.64869635944,2064.245488699328,1206.1235101166849,2086.7902098631857,2362.810834974289,667.7003919677734,1223.470235776614,463.92183086812497,1360.055661817683,1857.2526103723048
871,504.2179793148041,544.6958244453668,663.6440586823225,1871.9346147136,344.0675837286711,677.2672648147344,2004.899023757696,2464.895254618168,464.6294360499054,2113.431028941631,901.9251401196718,1928.065292265514,524.4162798643113,565.1495154391528,528.1641255251169,1812.4524002980893,1599.0035240512398,2407.408114006519,684.8778174862131,1487.994465100009,1825.1770780367488,2064.245488699328,1206.1235101166849,2086.7902098631857,2362.810834974289,667.7003919677734,1223.470235776614,463.92183086812497,1360.055661817683,1857.2526103723048
872,504.2179793148041,654.3378454844951,663.6440586823225,1871.9346147136,344.0675837286711,677.2672648147344,2004.899023757696,2464.895254618168,464.6294360499054,2113.431028941631,901.9251401196718,1928.065292265514,524.4162798643113,565.1495154391528,528.1641255251169,1812.4524002980893,1599.0035240512398,2407.408114006519,684.8778174862131,1487.994465100009,1825.1770780367488,2064.245488699328,1206.1235101166849,2086.7902098631857,2362.810834974289,667.7003919677734,1223.470235776614,463.92183086812497,1360.055661817683,1857.2526103723048
873,504.2179793148041,762.4795383400917,663.6440586823225,1871.9346147136,344.0675837286711,677.2672648147344,2004.899023757696,2464.895254618168,464.6294360499054,2113.431028941631,901.9251401196718,1928.065292265514,524.4162798643113,565.1495154391528,528.1641255251169,1812.4524002980893,1599.0035240512398,2407.408114006519,684.8778174862131,1487.994465100009,1825.1770780367488,2064.245488699328,1206.1235101166849,2088.1486277877093,2362.810834974289,667.7003919677734,1223.470235776614,463.92183086812497,1360.055661817683,1857.2526103723048
874,505.7862797939777,762.4795383400917,663.6440586823225,1871.9346147136,344.0675837286711,677.2672648147344,2004.899023757696,2555.141750454545,464.6294360499054,2113.431028941631,901.9251401196718,1928.065292265514,524.4162798643113,565.1495154391528,528.1641255251169,1842.224837083072,1599.0035240512398,2407.408114006519,684.8778174862131,1487.994465100009,1825.1770780367488,2064.245488699328,1206.1235101166849,2088.1486277877093,2362.810834974289,667.7003919677734,1223.470235776614,463.92183086812497,1360.055661817683,1857.2526103723048
875,505.7862797939777,762.4795383400917,663.6440586823225,1871.9346147136,344.0675837286711,677.2672648147344,2004.899023757696,2555.141750454545,464.6294360499054,2113.431028941631,901.9251401196718,1928.065292265514,543.6407151966094,565.1495154391528,528.1641255251169,1842.224837083072,1599.0035240512398,2407.408114006519,684.8778174862131,1487.994465100009,1825.1770780367488,2064.245488699328,1206.1235101166849,2088.1486277877093,2362.810834974289,667.7003919677734,1223.470235776614,463.92183086812497,1360.055661817683,1857.2526103723048
876,505.7862797939777,885.5441093595028,663.6440586823225,1871.9346147136,344.0675837286711,677.2672648147344,2004.899023757696,2555.141750454545,464.6294360499054,2113.431028941631,901.9251401196718,1928.065292265514,577.4727445563078,565.1495154391528,528.1641255251169,1842.224837083072,1599.0035240512398,2407.408114006519,684.8778174862131,1487.994465100009,1825.1770780367488,2064.245488699328,1206.1235101166849,2116.966888897896,2362.810834974289,667.7003919677734,1223.470235776614,463.92183086812497,1360.055661817683,1857.2526103723048
877,506.4581067627668,885.5441093595028,663.6440586823225,1871.9346147136,344.0675837286711,863.6290937197208,2004.899023757696,2555.141750454545,464.6294360499054,2113.431028941631,901.9251401196718,1928.065292265514,583.3982865451575,565.1495154391528,528.1641255251169,1842.224837083072,1599.0035240512398,2407.408114006519,684.8778174862131,1487.994465100009,1825.1770780367488,2064.245488699328,1206.1235101166849,2122.545368910909,2362.810834974289,667.7003919677734,1223.470235776614,463.92183086812497,1360.055661817683,1857.2526103723048
878,507.321683657527,1106.8294550204278,663.6440586823225,1871.9346147136,344.0675837286711,950.0986517707632,2004.899023757696,2555.141750454545,464.6294360499054,2113.431028941631,901.9251401196718,1928.065292265514,583.3982865451575,565.1495154391528,528.1641255251169,1842.224837083072,1599.0035240512398,2407.408114006519,684.8778174862131,1487.994465100009,1825.1770780367488,2064.245488699328,1206.1235101166849,2122.545368910909,2362.810834974289,667.7003919677734,1223.470235776614,463.92183086812497,1360.055661817683,1857.2526103723048
879,507.321683657527,1165.9602006163598,663.6440586823225,1871.9346147136,344.0675837286711,950.0986517707632,2004.899023757696,2555.141750454545,464.6294360499054,2113.431028941631,901.9251401196718,1928.065292265514,583.3982865451575,565.1495154391528,532.2889350317716,1842.224837083072,1599.0035240512398,2407.408114006519,684.8778174862131,1487.994465100009,1825.1770780367488,2064.245488699328,1206.1235101166849,2122.545368910909,2362.810834974289,667.7003919677734,1223.470235776614,463.92183086812497,1360.055661817683,1857.2526103723048
880,509.4314791418314,1165.9602006163598,663.6440586823225,1871.9346147136,344.0675837286711,950.0986517707632,2004.899023757696,2555.141750454545,465.5857748079896,2113.431028941631,901.9251401196718,1928.065292265514,583.3982865451575,565.1495154391528,536.3894881745576,1842.224837083072,1599.0035240512398,2407.408114006519,684.8778174862131,1487.994465100009,1825.1770780367488,2064.245488699328,1206.1235101166849,2122.545368910909,2362.810834974289,667.7003919677734,1223.470235776614,463.92183086812497,1360.055661817683,1857.2526103723048
881,509.4314791418314,1165.9602006163598,663.6440586823225,1871.9346147136,344.0675837286711,1604.1166631054398,2004.899023757696,2555.141750454545,465.5857748079896,2113.431028941631,901.9251401196718,1928.065292265514,583.3982865451575,565.1495154391528,536.3894881745576,1842.224837083072,1599.0035240512398,2407.408114006519,684.8778174862131,1487.994465100009,1825.1770780367488,2064.245488699328,1206.1235101166849,2122.545368910909,2362.810834974289,667.7003919677734,1223.470235776614,463.92183086812497,1360.055661817683,1857.2526103723048
882,509.4314791418314,1165.9602006163598,663.6440586823225,1871.9346147136,344.0675837286711,1784.6926417823186,2004.899023757696,2555.141750454545,470.5539492345154,2113.431028941631,901.9251401196718,1928.065292265514,583.3982865451575,565.1495154391528,536.3894881745576,1842.224837083072,1599.0035240512398,2407.408114006519,684.8778174862131,1487.994465100009,1825.1770780367488,2064.245488699328,1206.1235101166849,2122.545368910909,2362.810834974289,667.7003919677734,1223.470235776614,463.92183086812497,1360.055661817683,1857.2526103723048
883,509.4314791418314,1165.9602006163598,663.6440586823225,1871.9346147136,344.0675837286711,1937.4791189042555,2004.899023757696,2555.141750454545,470.5539492345154,2113.431028941631,901.9251401196718,1928.065292265514,583.3982865451575,565.1495154391528,536.3894881745576,1842.224837083072,1599.0035240512398,2407.408114006519,684.8778174862131,1487.994465100009,1825.1770780367488,2064.245488699328,1206.1235101166849,2122.545368910909,2362.810834974289,670.1194577944278,1348.712003035949,463.92183086812497,1360.055661817683,1857.2526103723048
884,509.4314791418314,1165.9602006163598,663.6440586823225,1871.9346147136,344.0675837286711,1937.4791189042555,2004.899023757696,2555.141750454545,471.95111591887473,2575.2210009268524,901.9251401196718,1928.065292265514,583.3982865451575,565.1495154391528,536.3894881745576,1842.224837083072,1599.0035240512398,2407.408114006519,684.8778174862131,1487.994465100009,1825.1770780367488,2064.245488699328,1206.1235101166849,2122.545368910909,2362.810834974289,670.1194577944278,1348.712003035949,463.92183086812497,1360.055661817683,1857.2526103723048
885,509.4314791418314,1165.9602006163598,663.6440586823225,1871.9346147136,344.0675837286711,1937.4791189042555,2004.899023757696,2555.141750454545,471.95111591887473,2614.0058646064995,901.9251401196718,1928.065292265514,583.3982865451575,565.1495154391528,536.3894881745576,1842.224837083072,1599.0035240512398,2407.408114006519,684.8778174862131,1487.994465100009,1825.1770780367488,2064.245488699328,1206.1235101166849,2122.545368910909,2362.810834974289,670.1194577944278,1348.712003035949,463.92183086812497,1360.055661817683,1857.2526103723048
886,509.4314791418314,1165.9602006163598,663.6440586823225,1871.9346147136,344.0675837286711,1937.4791189042555,2004.899023757696,2555.141750454545,471.9662695349753,2614.0058646064995,901.9251401196718,1928.065292265514,583.3982865451575,565.1495154391528,536.3894881745576,1842.224837083072,1599.0035240512398,2407.408114006519,684.8778174862131,1487.994465100009,1825.1770780367488,2064.245488699328,1206.1235101166849,2122.545368910909,2362.810834974289,670.1194577944278,1348.712003035949,463.92183086812497,1360.055661817683,1857.2526103723048
887,509.4314791418314,1165.9602006163598,663.6440586823225,1871.9346147136,344.0675837286711,1937.4791189042555,2004.899023757696,2555.141750454545,471.9662695349753,2758.495953363657,901.9251401196718,1928.065292265514,583.3982865451575,565.1495154391528,536.3894881745576,1842.224837083072,1599.0035240512398,2407.408114006519,684.8778174862131,1487.994465100009,1825.1770780367488,2064.245488699328,1206.1235101166849,2122.545368910909,2362.810834974289,674.9553134306669,1348.712003035949,463.92183086812497,1360.055661817683,1857.2526103723048
888,509.4314791418314,1213.4651853940486,663.6440586823225,1871.9346147136,344.0675837286711,1937.4791189042555,2004.899023757696,2555.141750454545,471.9662695349753,2758.495953363657,901.9251401196718,1928.065292265514,583.3982865451575,565.1495154391528,536.3894881745576,1842.224837083072,1599.0035240512398,2407.408114006519,684.8778174862131,1487.994465100009,1825.1770780367488,2064.245488699328,1206.1235101166849,2122.545368910909,2362.810834974289,675.1722894370556,1348.712003035949,463.92183086812497,1360.055661817683,1857.2526103723048
889,509.4314791418314,1213.4651853940486,663.6440586823225,1871.9346147136,344.0675837286711,1937.4791189042555,2004.899023757696,2555.141750454545,471.9662695349753,2758.495953363657,901.9251401196718,1928.065292265514,583.3982865451575,565.1495154391528,536.3894881745576,1842.224837083072,1599.0035240512398,2407.408114006519,684.8778174862131,1487.994465100009,1825.1770780367488,2064.245488699328,1206.1235101166849,2122.545368910909,2362.810834974289,684.855915399313,1348.712003035949,463.92183086812497,1360.055661817683,1857.2526103723048
890,509.4314791418314,1213.4651853940486,663.6440586823225,1871.9346147136,344.0675837286711,1937.4791189042555,2004.899023757696,2555.141750454545,471.9662695349753,2758.495953363657,901.9251401196718,1928.065292265514,583.3982865451575,565.1495154391528,536.3894881745576,1842.224837083072,1599.0035240512398,2407.408114006519,684.8778174862131,1487.994465100009,1825.1770780367488,2064.245488699328,1206.1235101166849,2122.545368910909,2362.810834974289,684.855915399313,1348.712003035949,463.92183086812497,1360.055661817683,1857.2526103723048
891,509.4314791418314,1521.6924103980064,663.6440586823225,1871.9346147136,344.0675837286711,1937.4791189042555,2004.899023757696,2555.141750454545,471.9662695349753,2758.495953363657,901.9251401196718,1928.065292265514,583.3982865451575,566.8803715801239,536.3894881745576,1842.224837083072,1599.0035240512398,2407.408114006519,684.8778174862131,1487.994465100009,1825.1770780367488,2064.245488699328,1206.1235101166849,2122.545368910909,2362.810834974289,684.855915399313,1348.712003035949,463.92183086812497,1360.055661817683,1857.2526103723048
892,509.4314791418314,1666.9573668699263,663.6440586823225,1871.9346147136,344.0675837286711,1937.4791189042555,2004.899023757696,2555.141750454545,471.9662695349753,2758.495953363657,901.9251401196718,1928.065292265514,583.3982865451575,566.8803715801239,536.3894881745576,1842.224837083072,1599.0035240512398,2407.408114006519,684.8778174862131,1487.994465100009,1825.1770780367488,2064.245488699328,1206.1235101166849,2122.545368910909,2362.810834974289,686.039655560732,1348.712003035949,463.92183086812497,1360.055661817683,1857.2526103723048
893,509.4314791418314,1686.405238996148,663.6440586823225,1871.9346147136,344.0675837286711,1937.4791189042555,2004.899023757696,2555.141750454545,471.9662695349753,2758.495953363657,901.9251401196718,1928.065292265514,583.3982865451575,566.8803715801239,536.3894881745576,1842.224837083072,1599.0035240512398,2407.408114006519,684.8778174862131,1487.994465100009,1825.1770780367488,2064.245488699328,1206.1235101166849,2122.545368910909,2362.810834974289,709.3985020118952,1348.712003035949,463.92183086812497,1360.055661817683,1857.2526103723048
894,509.4314791418314,1793.3668406021595,663.6440586823225,1871.9346147136,344.0675837286711,1937.4791189042555,2004.899023757696,2555.141750454545,471.9662695349753,2758.495953363657,901.9251401196718,1928.065292265514,583.3982865451575,567.5414634053707,536.3894881745576,1842.224837083072,1599.0035240512398,2407.408114006519,684.8778174862131,1487.994465100009,1825.1770780367488,2064.245488699328,1206.1235101166849,2122.545368910909,2362.810834974289,736.3177084684372,1348.712003035949,463.92183086812497,1360.055661817683,1857.2526103723048
895,509.4314791418314,1831.544968725562,663.6440586823225,1871.9346147136,344.0675837286711,1937.4791189042555,2004.899023757696,2555.141750454545,471.9662695349753,2758.495953363657,901.9251401196718,1928.065292265514,583.3982865451575,567.9502929577827,536.3894881745576,1842.224837083072,1599.0035240512398,2407.408114006519,684.8778174862131,1487.994465100009,1825.1770780367488,2064.245488699328,1206.1235101166849,2122.545368910909,2362.810834974289,761.4141221334934,1348.712003035949,463.92183086812497,1360.055661817683,1857.2526103723048
896,509.4314791418314,1831.544968725562,663.6440586823225,1871.9346147136,344.0675837286711,1937.4791189042555,2004.899023757696,2555.141750454545,471.9662695349753,2758.495953363657,901.9251401196718,1928.065292265514,583.3982865451575,567.9502929577827,536.3894881745576,1842.224837083072,1599.0035240512398,2407.408114006519,684.8778174862131,1487.994465100009,1825.1770780367488,2064.245488699328,1206.1235101166849,2122.545368910909,2362.810834974289,761.4141221334934,1348.712003035949,463.92183086812497,1360.055661817683,1857.2526103723048
897,509.4314791418314,1831.544968725562,663.6440586823225,1871.9346147136,344.0675837286711,1937.4791189042555,2004.899023757696,2555.141750454545,471.9662695349753,2758.495953363657,1034.1173142055184,1928.065292265514,583.3982865451575,567.9502929577827,536.3894881745576,1842.224837083072,1599.0035240512398,2407.408114006519,684.8778174862131,1487.994465100009,1825.1770780367488,2064.245488699328,1206.1235101166849,2122.545368910909,2362.810834974289,788.4761675182581,1348.712003035949,463.92183086812497,1360.055661817683,1857.2526103723048
898,509.4314791418314,1831.544968725562,663.6440586823225,1871.9346147136,344.0675837286711,1937.4791189042555,2004.899023757696,2555.141750454545,471.9662695349753,2758.495953363657,1034.1173142055184,1928.065292265514,583.3982865451575,567.9502929577827,536.3894881745576,1842.224837083072,1599.0035240512398,2407.408114006519,684.8778174862131,1487.994465100009,1825.1770780367488,2064.245488699328,1206.1235101166849,2122.545368910909,2362.810834974289,788.4761675182581,1348.712003035949,463.92183086812497,1360.055661817683,1857.2526103723048
899,509.4314791418314,1831.544968725562,663.6440586823225,1871.9346147136,344.0675837286711,1937.4791189042555,2004.899023757696,2555.141750454545,471.9662695349753,2758.495953363657,1034.1173142055184,1928.065292265514,583.3982865451575,567.9502929577827,543.4410247231722,1842.224837083072,1599.0035240512398,2407.408114006519,684.8778174862131,1487.994465100009,1825.1770780367488,2064.245488699328,1206.1235101166849,2122.545368910909,2362.810834974289,788.4761675182581,1348.712003035949,463.92183086812497,1360.055661817683,1857.2526103723048
900,509.4314791418314,1831.544968725562,663.6440586823225,1871.9346147136,344.0675837286711,1937.4791189042555,2004.899023757696,2555.141750454545,471.9662695349753,2758.495953363657,1034.1173142055184,1928.065292265514,583.3982865451575,567.9502929577827,556.8001542845965,1842.224837083072,1599.0035240512398,2407.408114006519,684.8778174862131,1487.994465100009,1825.1770780367488,2064.245488699328,1206.1235101166849,2122.545368910909,2362.810834974289,788.4761675182581,1348.712003035949,463.92183086812497,1360.055661817683,1857.2526103723048
901,509.4314791418314,1831.544968725562,663.6440586823225,1871.9346147136,344.0675837286711,1937.4791189042555,2004.899023757696,2555.141750454545,471.9662695349753,2758.495953363657,1034.1173142055184,1928.065292265514,583.3982865451575,567.9502929577827,556.8001542845965,1842.224837083072,1599.0035240512398,2407.408114006519,684.8778174862131,1487.994465100009,1825.1770780367488,2064.245488699328,1206.1235101166849,2122.545368910909,2362.810834974289,788.4761675182581,1348.712003035949,463.92183086812497,1360.055661817683,1857.2526103723048
902,509.4314791418314,1831.544968725562,663.6440586823225,1871.9346147136,344.0675837286711,1937.4791189042555,2004.899023757696,2555.141750454545,471.9662695349753,2758.495953363657,1034.1173142055184,1928.065292265514,583.3982865451575,567.9502929577827,556.8001542845965,1842.224837083072,1599.0035240512398,2407.408114006519,684.8778174862131,1487.994465100009,1825.1770780367488,2064.245488699328,1206.1235101166849,2122.545368910909,2362.810834974289,788.4761675182581,1348.712003035949,463.92183086812497,1360.055661817683,1857.2526103723048
903,509.4314791418314,1831.544968725562,663.6440586823225,1871.9346147136,344.0675837286711,1937.4791189042555,2004.899023757696,2555.141750454545,471.9662695349753,2758.495953363657,1034.1173142055184,1928.065292265514,583.3982865451575,567.9502929577827,556.8001542845965,1842.224837083072,1599.0035240512398,2407.408114006519,684.8778174862131,1487.994465100009,1825.1770780367488,2064.245488699328,1206.1235101166849,2122.545368910909,2362.810834974289,788.4761675182581,1348.712003035949,463.92183086812497,1360.055661817683,1857.2526103723048
