n_policy,pack_PPO_Walker2d1,pack_PPO_Walker2d2,pack_PPO_Walker2d3,pack_PPO_Walker2d4,pack_PPO_Walker2d5,pack_PPO_Walker2d6,pack_PPO_Walker2d7,pack_PPO_Walker2d8,pack_PPO_Walker2d9,pack_PPO_Walker2d10,pack_PPO_Walker2d11,pack_PPO_Walker2d12,pack_PPO_Walker2d13,pack_PPO_Walker2d14,pack_PPO_Walker2d15,pack_PPO_Walker2d16,pack_PPO_Walker2d17,pack_PPO_Walker2d18,pack_PPO_Walker2d19,pack_PPO_Walker2d20,pack_PPO_Walker2d21,pack_PPO_Walker2d22,pack_PPO_Walker2d23,pack_PPO_Walker2d24,pack_PPO_Walker2d25,pack_PPO_Walker2d26,pack_PPO_Walker2d27,pack_PPO_Walker2d28,pack_PPO_Walker2d29,pack_PPO_Walker2d30
1775,849.7905170782805,817.6390001289844,2850.0138400348424,894.3363859039466,367.8850117156505,2408.697029725627,1489.812206296213,1144.7508212105631,1630.1756732215254,2640.9388947985826,836.5351502596139,1879.402382738965,2219.91716039159,1447.592948911267,854.6154419928789,3149.8139913408754,2767.154995425463,858.4717179983854,674.0929111641645,2559.8352964971064,3016.428759749532,2370.071287561655,1798.276135186076,1683.3615466041017,2248.922633326292,1647.7492583316564,1052.8805672671797,1466.3181185729034,888.7848023027182,2681.181406252861
1776,787.5756927862168,798.036463511467,2777.6262215292454,903.5053117658164,365.33870284318925,2455.720309861764,1561.466626345494,1191.8982256855368,1599.5598044235296,2677.8428404579604,1014.4103230818512,1786.2204320516496,2144.77635448825,1267.8446636386575,940.5841390258036,3146.085512367487,2771.373737153292,871.7011128000021,658.1755508707762,2631.6345759274272,3161.155389046788,2495.854400694132,1776.513687825799,1682.4819713445372,2402.8494479118194,1639.629596009612,1089.0782876125577,1572.445120687777,895.241938229084,2689.2825296798947
1777,811.6150163397789,804.0695317171812,2810.1981153993606,876.2774063641659,366.18437612235545,2683.485607439665,1638.337635577188,1176.930320908487,1682.253957988645,2668.774673382464,992.1950431289672,1759.0528269996546,2020.4298978828144,1207.4636750742798,980.3906870750188,3110.5689350892308,2826.461251417108,889.7591580053568,675.1693067032098,2693.261832292795,3007.9231889801026,2635.7109285480974,1787.1976951118709,1696.3838379622885,2382.7112642824204,1714.2127729489805,1123.5078913953305,1506.86916803831,1080.248390533805,2679.09274963212
1778,815.1173177036047,819.5557647868395,2814.625397805929,913.447215069266,365.0660787209272,2590.638282954192,1645.441693833059,1194.7922455412447,1650.484856602484,2622.40906378048,1166.4389922519922,1754.8562736478275,2026.3294891197093,1127.401651759304,977.878524770379,3144.979128581643,2844.283013639927,860.4191827186346,681.2147178077698,2903.065355654001,3183.462330675721,2571.816548502445,1768.3832388310432,1602.9432944724808,2146.987953715205,1651.9429645267726,1138.6298232264817,1528.9146546773186,893.8386851502657,2651.039541228175
1779,827.6947248173952,817.7811467093229,2766.2700395962,924.4739197565316,357.0569226347208,2357.0724206367404,1586.762569542015,1203.9737039085328,1712.4821994347028,2672.3206545452085,1289.0203351091147,1870.947788816242,2002.748748786468,1044.8664038469278,1012.127632273704,3136.917320249796,2930.0949911625385,856.5446767148972,680.0270776094198,2766.7298299432173,2888.702514773965,2590.5866283815108,1774.4157083437442,1616.505619954974,2165.6816950799225,1617.7877630215885,1155.9993152644631,1602.2797117906116,1169.7853272593022,2635.9714490610363
1780,851.3104867706298,818.6011056371927,2771.820971538901,917.297877644062,356.802642013669,2385.936742955888,1684.6100766478976,1170.3124251540305,1706.8472865127708,2560.6477799703507,1368.0404108014106,1868.1952095432189,1854.8272760837367,1314.7077329700005,1073.8503513344676,3101.274399877906,2864.8125888046025,864.9258998103141,681.1182624282837,2870.1868107043056,3173.539066337228,2535.126511034965,1773.287841828704,1750.572788708104,2189.2674158616064,1619.3041869755984,1135.143406174004,1640.0195460348646,1073.8175366529226,2646.113689641595
1781,853.7134965735673,838.8168925753832,2747.3515554772616,907.1263458771706,363.9102140117884,2376.800256791492,1823.7411013793,1113.1374586359264,1742.2563559204643,2598.879041333663,1429.5203684031962,1840.2049339861169,1685.5714919848922,1158.8393516768697,1062.0612428514407,3124.6023761894703,2858.531475237131,867.244921965003,662.4546965022087,2885.328665570913,3196.946779284835,2589.048857211113,1770.2394481535557,1705.1075302252325,2153.4265153472425,1756.7214237183332,1170.860250839889,1569.7437625727496,953.8518731048108,2667.6786657085418
1782,827.9543302756548,842.135244747281,2787.480007154107,921.1827892837524,364.3019923164845,2312.7258686249447,1775.093071013202,1060.1662949495017,1748.4116307835843,2642.201649751612,1472.0242657103538,1795.4980636672617,1639.9226971807573,1157.8287378998618,1092.839394485116,3016.924745135904,2815.2295264080763,856.6569134682417,639.2693040983677,3001.065867690924,2992.038929810285,2596.1964849538804,1691.1228479692936,1702.35318288226,2055.302320268631,1697.1072613013982,1080.6841930191515,1521.3323524262605,889.2029460756779,2687.053159071565
1783,856.3723973174095,824.6530104312897,2812.676437858224,936.2797518161536,367.4699366637468,2343.501924114296,1746.670727508519,1076.5004588724971,1698.1249579633773,2585.85618255783,1190.9089999727012,1733.3707772130435,1903.9013707482509,1165.4962060440312,1049.7052367010117,2919.178076425433,3020.109094585419,922.5944912191628,629.4017009993792,2965.865385926187,3130.181140638709,2629.571180009723,1957.58054462266,1794.2416132124686,2021.6284618984464,1667.736338355422,1103.4584474184326,1496.257246765629,912.4810860254764,2698.216163337588
1784,857.6548445596695,822.5620585874319,2834.561883138299,903.272883514166,366.6703842086792,2349.84584043975,1853.880591481192,1171.8920667168495,1677.6507051266544,2608.059399758521,1345.1250770113468,1688.4704084978905,1587.7027724682566,1316.745865571664,1051.7871767633558,2834.0375263335704,2964.719675903797,910.1507402027844,640.9424980208873,2763.8038915358784,3396.3519405242205,2612.744922763109,2153.7719775766136,1802.3769384179943,2100.594314096826,1706.3648908609152,1077.271443581939,1489.2997524941798,898.6302350348234,2703.687842347384
1785,820.4214275527,826.8490730971098,2877.002990820169,882.3723212704658,368.6612961195708,2334.691742100546,1854.888703526972,1179.1649691146315,1710.7977244616293,2594.810183114087,1250.3437043955323,1764.6344278800125,1729.8468547746572,1436.6177526560473,1109.7110753026009,3086.841959125638,2981.957607945204,881.0415524855852,652.5860025235414,2751.704764486551,3214.94721758616,2632.6481928761004,2286.941431214452,1786.869465726555,2238.0350598462223,1683.598005725026,1124.9701789706348,1460.8647222741065,853.3114200228453,2685.2051007775067
1786,810.5835341022015,822.795899667263,2791.5789155746697,889.8910144132376,366.28298241186144,2324.025123635171,1700.1724704692792,1205.825944480896,1794.5003903585882,2635.2210405934206,1314.7959587728976,1779.0011561911429,1422.45614767008,1063.9901660432993,1060.70162739563,2836.091703016281,3033.8535444351432,888.1301272579432,665.9900265318155,2785.3476221107244,3372.369963887334,2555.47031155324,2148.496987552166,1659.8939702514926,2037.0669096262448,1683.684369007589,1123.5432232738915,1534.8614440724273,888.79836640203,2721.1182027261257
1787,826.543542550683,796.507997277975,2869.9713647540807,904.1357544449568,369.0585056489706,2328.1331864867693,1935.72795175129,1174.3154164277912,1887.0763779553624,2654.379767028704,1274.2684874625206,1671.367145147918,1454.993037397325,1425.0865742493277,949.6919105484486,2978.8896216279268,2778.930966094852,888.2061731408835,657.9502412329912,2810.479938381195,3090.0281494333744,2673.610057805896,2097.838929001808,1733.3057985950718,1880.627652581334,1699.1256924809218,1125.3568001677022,1484.3297697698704,860.9406015728712,2729.019510058999
1788,857.4135722637177,731.6602225199938,2830.875800157547,872.3430796421766,367.6031578189135,2227.0069993022407,1793.5108932090966,1183.173163668096,1874.073977698675,2682.0753723400494,1324.821636922717,1713.101372764877,1434.5596157729008,1621.997251192353,959.311812035352,3120.9875213593245,2772.700192721486,880.4443066922427,666.3124908137321,2872.129092946961,2626.479304106355,2654.7856751298905,2148.046253393531,1796.506868080722,1938.2245610260964,1809.469720506788,1113.721038125277,1470.838664886381,839.3088375827074,2751.059225741744
1789,849.9571441736222,702.441003982544,2801.213173847914,837.3203987457753,364.2298465710878,2225.3898659844,1757.5326205926892,1185.9977040604056,1994.8898309818803,2758.9589804316925,1377.1552398132085,1798.7338841486755,1618.536564910513,1532.1152234396022,963.022153255662,3190.4210048946143,2451.066712132216,872.2924964708089,663.2006358979941,2813.590878730655,2536.4281998199226,2518.431575796724,2058.438244153023,1677.040702570036,1887.488606280446,1762.6269683662654,1107.851806469083,1478.7554159149793,835.2231591733694,2744.3054722197057
1790,856.4111172432899,669.8669340001345,2860.3064849385023,812.5103860250712,364.5345183798075,2264.245190896047,1774.5311220408785,1174.4096819905042,1898.379931912243,2712.7396330116385,1204.1182329753638,1875.754290764764,1503.5729272036986,1613.351104320138,1029.3164080361128,3164.717364473462,2497.9679200328587,876.4451115527153,655.5783631025553,2857.422158427656,2176.807980848193,2634.7321345319747,2018.4749905626768,1697.7576650473345,1790.0469842909426,1829.0887491447925,1101.997238006711,1523.1708802715625,892.6415155441761,2766.261265333772
1791,865.288472137928,690.1701361436844,2947.9906692011355,821.0747077101469,352.50803430998326,2331.071626806039,1897.3464796641097,1079.587165746212,1927.6159453842693,2725.97842707812,1355.2248732819558,1900.555701953392,1286.1735091973703,1659.0072239539834,1035.611042077422,3180.5580239338874,2412.5810912361144,879.3508206956386,669.1641819816828,2795.556929102376,2366.786470148921,2560.2647481085064,1925.789752660752,1810.760410885636,1832.7167560337784,1732.3194045255184,1081.538841928184,1452.299906315121,895.7137300909758,2748.221456600547
1792,838.6232636084557,669.6619352132082,2943.4174967069625,802.5618104324341,359.71216712522505,2295.1552691432767,1625.2750943297815,1082.118508621514,2024.5093782206343,2749.533903738363,1413.07208022511,1942.9181118094805,1326.5813666460213,1746.6644454265572,1013.9014056636096,2885.668422561169,2631.562219555497,865.1891785901785,665.3333002696037,2633.150649544686,1841.6624056710004,2581.3771013481914,1681.7583838630756,1884.5999838604364,1829.8682927874625,1640.6585907075405,1156.8571657936573,1489.0264664432946,724.7561020085811,2761.441774097681
1793,809.5478507113456,673.2919564034938,2932.595659878135,747.5359571088552,352.9117558869124,2233.516572804804,1590.9193777913238,1183.470443977058,2079.7546505389564,2741.2179437586674,1531.879974394679,1957.095211721832,1209.04158120206,2028.3386601726456,992.7126371334792,2664.7964911397694,2604.491475125909,865.8265751146079,661.8317999001741,2817.8417867569924,2312.0087913968564,2666.9061508737805,1571.8578046010732,1823.9773573961231,1815.5176257174007,1717.2446480886936,1137.9520856238269,1499.4285731460957,860.6309971529246,2796.247028576732
1794,817.8871895170212,679.5704267332554,2964.511740649104,763.0578992775679,353.31719044554234,2246.079325107079,1357.77873184501,1176.7459943951667,1998.2284287951068,2764.8875425919687,1754.4327136120796,1945.063241884145,1148.9345271241768,2021.980780250153,904.4976934456826,2938.714619807005,2695.090534351229,864.0414855532646,672.8479187831879,2677.681368219018,1709.3338465790748,2632.752757150889,1699.1048084844351,1752.5423111988962,1919.1409039006385,1708.455633023262,1093.8565032851989,1532.235557058129,606.4273985786438,2795.3785857435464
1795,785.1076368722916,681.2145844230652,2951.047630486012,721.5883435431718,354.6162240190506,2211.315078759113,1441.2298011405762,1169.9695841341318,2067.907737622095,2761.235016717366,1943.0738803890945,1792.707640192231,1009.9315517630764,2089.5785264537194,900.0028876818418,2900.084292422414,2760.5952736923696,859.0870999777317,675.4928452998399,2460.9324354827404,1991.7032272328136,2459.1449732955693,1806.7280255018472,1810.7852479613384,1942.199675182164,1752.8639865635637,1163.3128641114831,1476.0655034187562,597.351565251708,2799.8820609458685
1796,771.8767367663384,821.4676778178215,2930.128301351547,664.1704645789862,353.7277290892601,2099.394254597567,1456.7377663549885,1181.5302299620212,2062.3542449636616,2730.392679281971,1423.9791591171029,1638.810625675257,963.0256187756846,2283.0926580196897,878.4031868376732,2898.148870992303,2894.7140855022667,865.0960282803774,677.2000007708073,2412.4568190972805,2136.9584433887003,2446.486616081357,1703.714728795171,1894.7330067472528,1997.2354616115088,1712.6079749071598,1088.7906635089482,1380.6291856057867,609.1856536500454,2713.941674050093
1797,773.0031605170965,796.0916960811614,2924.310315655828,649.8579683166743,356.67533865749834,2105.4684424708366,1441.8342061613082,1167.6543865898848,2067.935485767872,2711.402679854594,2024.1962156728507,1689.3616039854412,837.5137998818699,1988.2820995723312,846.3601469769478,2852.728044088721,2955.288506443977,880.1671071540118,674.9370756254197,2509.531267285466,1879.9786924198863,2412.030496328473,1630.5777281484604,1895.1519419041665,2001.8478216689823,1679.8985427923203,1182.8047086963654,1395.720022657595,600.1451561958789,2686.2257066220045
1798,760.3430660548211,664.6198885942697,2976.2045746694803,617.013199416995,360.2765921523571,2129.3626811718345,1457.6475378333555,1120.2094581275285,2080.492959994228,2681.870625684412,1793.0689003398418,1702.5422892138797,872.3038274943847,2067.286393155493,838.7355191954374,2709.85828861773,2940.9711794097425,901.0918005797864,668.9885521525144,2651.380200026273,1422.6693513803482,2482.743548341751,1805.609964099884,1800.7032055291688,2100.5420406241715,1718.5272754284144,1187.931842665315,1360.4163182530758,589.8299772338867,2776.2101742235423
1799,770.3588319935799,688.4765622807741,2945.716838614464,601.5502780932188,361.89846109509466,2157.057863938963,1498.8313822994232,1128.9705670351982,2072.1160474256258,2672.2051487449667,1818.0049076850407,1741.67261244083,806.7334527504723,1813.8006916580275,877.9704214816094,2760.3304406936168,2843.901122838974,918.2618263590336,679.124443526268,2621.855665470124,1403.8172057572604,2462.049132909894,1754.8049358998535,1839.7919363785577,2213.087971900565,1728.2893030285836,1217.7057579004766,1370.1093711733242,592.5469982144832,2801.627306133152
1800,794.0131413753032,782.6920642431975,3019.5902273198367,606.0027531946897,366.2947134096622,2217.8190660870987,1568.6466232756852,1145.4573213551043,2064.8807781371847,2703.609702379415,1447.4956253372432,1630.3431999121965,759.2476038450412,1567.9372991158418,898.8503870881796,2775.674755419373,2970.7875946427584,926.7929375185968,681.2799289557934,2874.138367391348,1452.1290149661302,2523.739885145545,1783.9513100631236,1836.6281339436523,2149.9867114922663,1733.3630466781854,1380.4845529803038,1335.0148145911844,588.8807122914791,2803.327860420585
1801,817.4609218699932,773.2758527017832,3046.6893925572635,639.2603813142777,369.1691914601326,2199.8460139155395,1689.3059480858044,1157.7009991579057,2111.085241502167,2727.544738687751,1286.1745117805003,1686.3174999440903,922.6201652091946,1897.7563266457944,886.4574572691918,2837.8033002471925,2793.6726965260505,936.9813076591493,686.958653604269,2992.340035540104,1403.8827983913422,2591.1680283238934,2052.697233640194,1904.379979997868,2137.5735482498408,1643.5453861112594,1309.4048158634714,1345.6238099877012,591.096873346448,2825.6822487039567
1802,830.5350618875027,769.3093285207749,3011.181460995197,621.9890982639789,364.2625086956024,2297.641526879057,1613.2751503659763,1177.826514338225,2103.0834208818583,2757.268251594613,1123.5921345945596,1816.463320917264,804.5960400767531,1528.066555271461,891.4929030923844,2877.061754499078,2729.822420608997,953.8487349009514,686.4578371783495,2914.0798369698523,1751.473449404359,2736.201551086083,1981.4586656649112,1826.9751334142995,2186.343912008584,1582.017339104841,1268.6166082763914,1302.5418139620078,609.6066584527492,2831.389280816436
1803,838.5020559865236,787.3686962516308,3027.6101412941216,632.4887793723345,364.8803155989647,2163.774148098076,1761.4405171250023,1170.6808974378705,2085.9606272673595,2772.858068429379,969.7503104679585,1728.6904679030538,1132.7213791338336,1390.0229980690754,878.4981725526508,2892.2816883796454,2848.896530048847,943.645338105917,684.5860108777284,2878.6733946219683,2022.8778276658056,2774.8841720288992,2003.0119368399385,1781.8609865590693,2301.1604520710725,1688.7048120586871,1256.96019947505,1265.6409576266417,690.797065475583,2785.9326224070787
1804,880.8123560699224,770.3264708429575,3022.8498932216166,609.883543507576,364.1304047728777,2217.859665432853,1745.4748726049177,1195.191673979819,2022.8305388981496,2748.2258795625467,1055.443181549549,1848.7369766004515,1350.044530679673,1547.413516826753,831.1524336233139,2985.879337094188,2758.858970129132,938.3373756765128,680.9737002794743,2863.3696288671604,2146.101708832979,2707.940745643139,2038.9509846730232,1811.2664448546464,2346.365872917766,1668.334058997631,1140.1897098698466,1274.4169142808412,659.8520249198675,2796.429356087923
1805,880.3306690446138,774.2302352952958,3038.05324076128,597.3705245343447,368.3078571685552,2239.261178344781,1771.7389875792833,1093.033102167964,2002.0482110969383,2760.5154287490027,1154.4167703431845,1637.189224756553,1166.6634607816586,1350.2609700347834,865.5324952898026,2965.742046109319,2835.4301129056216,921.8702952632904,685.3653453605175,2876.2568515642283,1599.624155635953,2659.704635400295,1896.6619603036645,1756.5303950285047,2206.6704591184853,1608.5197524631023,1182.4151312962222,1272.7423329060036,640.3743350269795,2761.4047118438484
1806,851.9867341326475,763.8568119311333,3059.0895590654613,581.2049601956606,363.8098000789881,2266.816969655052,1796.713387147113,1077.458555864364,1955.522711576721,2787.467136703764,1213.537744868636,1692.9249695667615,1236.87417787728,1116.551638606371,840.9537057337761,3071.7611290923355,2856.291475403189,914.399455223322,683.9781201002597,2841.153356538296,1405.932537416935,2734.852995777011,1976.9971458961963,1857.1694337703448,2201.5080452101934,1708.4575458778145,1187.430993530631,1215.5337943006616,813.6241604579687,2749.344939733267
1807,861.4005465559959,780.9740801150799,3082.1838625347614,569.3447786777019,366.94515429377554,2148.6131717438807,1808.2078578092355,1040.322555592835,1924.2119466077656,2741.917497839951,1184.760870610833,1669.249063022456,1326.636171763367,814.0918335241212,878.5828525242805,3123.9852775518893,2835.309840636134,915.4678691462278,688.2756153774261,2926.5536456867458,2036.690516525984,2770.278295188546,1953.468273327232,1878.362090168085,2433.695570796609,1679.6197967475653,1177.8597780628204,1276.9950675037285,968.2123526676892,2727.599551146865
1808,857.4888008038997,784.7799768408537,3086.1413235459327,576.2174625856876,368.7625074673891,2011.3611649876973,1708.4233084226055,1046.0435551979542,1904.3608859546723,2788.103717927532,1355.444236338973,1537.8934734061309,1252.306009732589,838.5712145859562,911.9473385896682,3164.7200459365845,2833.2783011817933,909.1415163161756,676.9887955319881,2915.518991173532,1592.5522664185762,2809.419440449596,1886.1142768222087,1894.8049917878973,2492.961214706734,1640.724432164353,1201.4777449246644,1247.3628352357252,758.1364266220331,2749.0814958388805
1809,860.1487264825106,772.3139094138146,3084.5244788086416,600.3325785008669,366.2594610832929,2253.32492645066,1693.1213293625494,1022.1459130863846,1897.924614858267,2873.847157707395,1239.3994984383585,1768.3651067749356,1206.8247097292394,816.6076069375679,895.4753619747162,3193.852928752661,2742.8379705511334,911.175325598836,682.8099414901733,2947.110057540022,2791.726076051831,2879.4605596351626,1746.3932564065456,1753.9010292651803,2558.8043197648626,1732.4161763930488,1252.775267375231,1289.6015183790253,935.9054625797272,2761.9064512029886
1810,839.399557126999,777.138732067585,3080.592132900119,599.0973791301251,368.30043002820014,2041.3610449431103,1621.1740787960528,1058.2472795823812,1882.0926076639444,2777.005941376829,1154.911221457839,1572.6388049044251,1113.6684457743224,850.6028433497528,756.3143721464872,3136.598092741132,2798.4101396827696,884.2858985006809,675.7360040752887,2922.109493559718,1796.9103513287305,2812.873892804269,1629.1282439569236,1831.3982027834536,2430.2967560111283,1607.9276050748824,1330.449918727424,1221.7212117778051,1073.02185868907,2792.2442588397266
1811,843.2987419828177,783.1264119515419,3081.6038743118047,603.3102855210304,369.8757967907191,2311.3899955477063,1719.0339619914434,985.06770676744,1903.645902673508,2834.0176535323526,1130.7281766170263,1570.740273920126,1260.5510191935025,761.4655972331133,750.9480593931675,3103.8168753910063,2806.6458123978377,897.4576990417243,682.0428406565189,2937.378135119796,2837.274227963448,2794.0683521780484,1753.5299067566395,1891.619283187456,2364.2837533782063,1450.482736720085,1252.925537982842,1286.8375429969071,1034.2974945201877,2786.7641740372183
1812,849.4444739824534,779.576475562334,3070.3355933804514,629.8757010324001,369.49822476232055,2116.299762221428,1681.9978882892403,1015.7915070576668,1956.467308354416,2831.626057200072,1060.9018252602816,1492.357242677661,1260.4661714785857,1019.7259770130252,765.3130328984261,3165.568124299288,2844.8444487445354,903.9394716494083,684.7867704828977,2946.4050928096176,3191.688672911167,2822.761622716665,1858.6621511847973,1791.76521498211,2402.257202513859,1460.3090269329548,1254.2093905579206,1301.0351258443482,762.7801120494604,2776.046753472209
1813,849.5743144431115,777.9175794680118,3113.286112251162,636.9219325566291,372.0257285565138,2311.794484940137,1614.640324910326,1130.7281123054026,2077.5103809406,2709.4222032897605,882.9272323710918,1471.102557440789,1101.0375527911872,1301.5444221284145,773.4400600582361,3132.481507840514,2762.073900094032,922.4200630084276,684.9883810766935,2889.756931687772,3104.1300926834347,2902.620952045977,1820.91000231278,1683.939198566443,2363.5304473996,1521.1587850567105,1275.6227704262244,1304.2616351972315,848.043265119791,2777.266426743746
1814,843.56207013762,778.7493245270252,3069.159473257899,586.908127522707,370.5490889538527,2384.810723379712,1644.697818682154,1190.6703191359045,2057.641072635245,2653.251875702468,1044.5908765482902,1514.170943382126,1482.7487540323418,963.9000583320462,760.3085604822636,3072.309512111425,2797.7575949788093,931.2208576545715,684.062529856205,2924.907370457798,2530.5636221044065,2996.727697790265,1863.9989872823955,1673.9284155787675,2242.1658793947017,1604.4535330530405,1211.909875575781,1393.4312258004793,702.919631124854,2743.041420189023
1815,841.9547346023321,777.1195361920595,3077.8543382303715,604.8671543847322,370.5021401847601,2399.0941607176483,1555.8208855362598,1217.350854658246,2094.3009917059208,2702.152529150431,1010.0854674608707,1484.3015464198236,1559.7820131901815,960.4589794139788,726.9040733714104,3226.530176063061,2760.4489845542907,948.4134859150648,678.5821985833645,2955.420532399178,3046.22702737236,2974.3068735761194,1869.041478792548,1616.3667675974202,2260.22476190126,1664.662956968427,1148.585265612364,1301.0478402278804,602.594883370638,2738.472287893296
1816,837.7762681137324,775.8674998639822,3069.5708035097123,596.3142523442507,374.1008783997297,2363.8502321109795,1382.536221381814,1219.6016203191875,2214.441408178924,2731.390936462638,984.2280267008543,1503.8947238289084,1423.7729851396848,1068.9076113862586,735.0796603723765,3249.299542140722,2775.44543894732,929.9488620177508,689.2614485954047,2970.7150444550216,3083.8463708952663,2987.9874847049527,1843.4486347441,1738.1459608865678,2287.2470346180667,1618.9148168890365,1157.256973160863,1346.9237843166266,599.3806062960625,2736.4525866420267
1817,823.2213279418945,779.0724734501839,3072.285544076204,598.0548153541088,371.961473682642,2287.2164332418406,1361.6250497193344,1220.5791250010134,2174.039714263652,2690.8902797350106,911.8762663526536,1689.9176169914,1382.1589902376045,998.0856171487258,778.5559585803747,3171.431266910434,2432.1533023409843,912.1056472718716,692.8009963299036,2959.211654215664,3302.384683935404,2970.35047799778,1939.6462174724247,1735.8669564547342,2367.7113093334456,1563.4147153738736,1159.1465555613488,1383.4808269824389,604.4145961276292,2737.5960272550583
1818,785.9710610102416,775.5349308570624,3126.0395604077576,608.7094066158533,373.44935527467726,2363.539603417247,1362.8680759799272,1178.5997149088382,2199.186834285545,2723.1306946398795,849.7351293773651,1804.004041756845,1270.5504255358353,1430.6446794043657,796.6323291290998,3025.9220123552086,2390.946281522274,927.7257922828196,700.6743865314722,2957.0811329155536,3080.8822727851866,2999.882496885657,1897.8810985182392,1721.6458387021555,2094.44964635214,1556.6905204675534,1140.3430123597384,1429.4929176190697,601.6553421573639,2736.685285915852
1819,824.0891951721907,775.1111362417936,3148.2858003008364,603.7445922486783,373.32909155893327,2330.8762867909923,1279.2581221428538,1123.2395021189452,2156.424269624107,2761.1699725959884,933.5468773008585,1867.2389424055536,1317.8645563641746,1173.3794362567646,784.661741374731,3040.407444105744,2659.112749744057,966.591524532795,700.206200386405,2980.0895966675653,3206.285025115132,2982.4531677641867,1913.7285528911352,1734.3631682328885,2353.34555407691,1858.79547454473,1231.028887825966,1445.4343664086,612.1543210691214,2742.2078670380115
1820,798.2351950289011,777.8164237594605,3125.795787112236,594.4939017224311,369.397820481062,2482.3168063829708,1327.4676797411284,1079.8076114468574,2071.273666131448,2675.835092268392,1023.8301713285446,1907.4454798241,1544.6315682491363,1334.7915083661442,814.2382922697067,3199.860625630617,2620.612732338667,925.8384894106388,705.5217283397913,2915.380382046938,3371.147100276232,2872.810479955673,1807.6281053322127,1687.8923343510814,2062.8030493664933,2068.138107950913,1335.0050670681596,1422.0472469290337,612.8103974809646,2754.01365811956
1821,809.3536735030413,777.4244914418459,3022.606519192814,594.6023490968943,372.392334423542,2271.427392401168,1421.396094973078,951.3940508472324,2040.3479270696384,2670.4457137406607,924.310174818754,1872.204274629858,1604.0758843721292,1017.860037821284,799.3916420917511,2895.0071359410285,2706.2210587146283,920.0841347601414,704.0277504891158,2924.786638912717,3217.424691842198,2884.955572262287,1789.733233779192,1680.466883981824,2101.0811465853453,1966.0350750236623,1288.6158464081288,1468.978715341703,613.1552687292099,2752.788638168573
1822,806.27403559196,775.1876611417532,3094.7216223365067,577.547352448821,368.7763131482601,2473.245624719821,1481.2201313851688,1012.7264634618164,1958.5584508730667,2665.777413054649,944.7722600110768,1942.1966301277205,1525.804090577372,701.5948536045481,822.4545895910263,3008.8188872582914,2835.5987362937926,936.3444465967416,705.1276498758793,2951.1393820501435,2384.7384549560547,2873.0847865691185,1651.9689877972603,1772.16576735965,2208.5244504082407,1882.7319407732489,1267.6535483454466,1353.7018257229972,613.1043442269564,2751.891200213552
1823,832.8241028753519,779.6886519777775,3098.451809356213,585.4977125456334,373.78492803132536,2408.350371869183,1390.2566153809444,1021.6101533914804,2014.57081690618,2630.519341778649,895.0369968006611,1972.0778663740475,1563.7471380059208,844.2191554890261,824.8465306943655,3038.345083493471,2793.8914344382288,927.328998749256,708.0034472301006,2951.1457049033456,1211.5862178006173,2920.517956301391,2024.7944234740733,1704.6189252242782,2196.006012545984,1790.0526831097193,1307.0907653301954,1458.9751925825733,615.8620975853205,2750.735394903302
1824,805.2107124037742,775.209565803647,3096.4018427125216,624.8217049285173,372.3595961937904,2272.9286897840257,1304.292863166875,1042.7081648598314,1903.332128133248,2744.4563938646666,846.1457786221504,1936.1460300624528,1686.960939523744,621.0891099511495,858.0584209697247,2619.005720563769,2718.1079543578626,928.2298870153428,705.8043332556487,2925.4229929893613,1191.2688653986454,2803.533943907261,1947.4916778028007,1454.9043892275058,2151.7787264914105,2077.8773624359465,1262.0732421073913,1571.833803741024,614.7216966853142,2761.7580975147484
1825,833.6949398958683,777.9382455666065,3135.684944765687,610.9815030314923,375.4349055860043,2386.537791054358,1347.3079501982402,1111.6416234947444,1963.176989916033,2753.4233906463014,823.940023329258,1825.958066807736,1605.6845900363196,676.5221676330708,862.3342824157477,2918.9427736444472,2765.257421743274,913.773062146306,700.4051530194282,2964.6957480505985,1177.3335551899672,2771.2045498895645,2290.920074450016,1449.4624332010983,2051.850362939116,2011.735863169789,1290.33790517506,1542.8404221737144,617.9235680304765,2765.1163546772004
1826,851.373348466754,776.095606811285,3099.8869532881977,591.1003910521268,376.15001854169367,2427.733277184966,1420.0888362759808,1106.990222269416,1952.7377122648984,2858.258292849436,923.9747561022044,1851.9506933745909,1706.8554763527782,893.35398540154,833.3414490514994,3000.7709065767526,2741.467485424996,906.731669759512,706.4416143234968,2914.925944103528,1303.8693460468053,2849.9826029626133,2151.2841892572046,1470.6237875424283,1901.9554852648305,2023.973405591728,1286.6550578476115,1505.3228920248976,642.3318695493937,2764.9511891906263
1827,828.8113537670374,784.3952958031892,3151.2027578302623,584.6433113861084,371.6130002782345,2440.14986378846,1442.4729780889406,1152.8450846119524,1988.6053131141048,2830.053607971653,914.7690265705586,1778.2858470285353,1833.1189891444287,674.1819540524743,889.9149797227383,3051.30920493567,2735.4618871656658,908.1193458864687,705.626140688777,2834.571709014056,2314.3318529948,2804.3988564807178,2249.982877975106,1437.2079224228712,1947.2409916418792,1997.4387577924467,1335.8342168364525,1462.167854921238,617.8239045460224,2747.4051414978503
