n_policy,pack_PPO_Walker2d1_relative_perc_criteria_best,pack_PPO_Walker2d2_relative_perc_criteria_best,pack_PPO_Walker2d3_relative_perc_criteria_best,pack_PPO_Walker2d4_relative_perc_criteria_best,pack_PPO_Walker2d5_relative_perc_criteria_best,pack_PPO_Walker2d6_relative_perc_criteria_best,pack_PPO_Walker2d7_relative_perc_criteria_best,pack_PPO_Walker2d8_relative_perc_criteria_best,pack_PPO_Walker2d9_relative_perc_criteria_best,pack_PPO_Walker2d10_relative_perc_criteria_best,pack_PPO_Walker2d11_relative_perc_criteria_best,pack_PPO_Walker2d12_relative_perc_criteria_best,pack_PPO_Walker2d13_relative_perc_criteria_best,pack_PPO_Walker2d14_relative_perc_criteria_best,pack_PPO_Walker2d15_relative_perc_criteria_best,pack_PPO_Walker2d16_relative_perc_criteria_best,pack_PPO_Walker2d17_relative_perc_criteria_best,pack_PPO_Walker2d18_relative_perc_criteria_best,pack_PPO_Walker2d19_relative_perc_criteria_best,pack_PPO_Walker2d20_relative_perc_criteria_best,pack_PPO_Walker2d21_relative_perc_criteria_best,pack_PPO_Walker2d22_relative_perc_criteria_best,pack_PPO_Walker2d23_relative_perc_criteria_best,pack_PPO_Walker2d24_relative_perc_criteria_best,pack_PPO_Walker2d25_relative_perc_criteria_best,pack_PPO_Walker2d26_relative_perc_criteria_best,pack_PPO_Walker2d27_relative_perc_criteria_best,pack_PPO_Walker2d28_relative_perc_criteria_best,pack_PPO_Walker2d29_relative_perc_criteria_best,pack_PPO_Walker2d30_relative_perc_criteria_best
1769,0.5624402062537511,0.3879116333723075,0.9010011408850942,0.3904280869789259,0.8502582277734516,0.8430159656886149,0.6566598312918931,0.3257590247774598,0.8391380343334999,0.8949657920101853,0.2657165447457776,0.8827908107001409,0.7302973210211463,0.5923029954265417,0.5497403723808633,0.9661747626665044,0.8826818389385651,0.3659555287699829,0.9746776411738564,0.7381092075713324,0.9477738587624626,0.7746464234572605,0.6677721024571951,0.7508211160570691,0.7115898598815763,0.6188320733849543,0.6443088203971232,0.8597295132152234,0.506069440911437,0.9750728474408564
1770,0.5695587230545799,0.3973043872872103,0.894311204852588,0.4141946605623564,0.8548586975316906,0.9380222264680228,0.6716232648241083,0.3374298058544926,0.8673093716852075,0.8444049167912103,0.2225094423904813,0.8421952877775598,0.8308919774144247,0.5653672134998401,0.5702377118344042,0.9553639010070852,0.8879791456226737,0.3676017188427842,0.9862766751569486,0.7518025007965874,0.931511576078446,0.7840387117757406,0.7422577794893641,0.7421841877497231,0.8178028825023694,0.6729210754559207,0.6676328472962398,0.9201791324525193,0.5241655677404551,0.966739271069411
1771,0.5859085636452005,0.4020943131707384,0.8785416909644774,0.409721374317035,0.8498793633355345,0.9631548283861904,0.5973235093680356,0.337575735065959,0.8946912862181716,0.8753416959039475,0.2416046187763816,0.8281146670151852,0.8506864376496722,0.7161775493488178,0.5394795058238965,0.9666483575077792,0.9138174564072332,0.3609650769920769,0.963893703867395,0.7464287160145943,0.9442088190737375,0.8276234914417483,0.705949843552087,0.731615162466765,0.8106920744156518,0.6522467745348222,0.6416015739810204,0.9214053202100654,0.4590547012952544,0.96703983557751
1772,0.5562372668467827,0.3974951929594805,0.9001170926369695,0.4184622339443022,0.8420588350138889,0.9379846128804534,0.5669453431430878,0.3515293056070643,0.8914256305817971,0.8572893527921895,0.2118143954876239,0.8604084788489949,0.832091271884669,0.6119307721775099,0.5561480661515008,0.9593898844553314,0.90782317600426,0.3510159365059265,0.9445425299359146,0.7723515737960128,0.9692626894599438,0.8466351747947779,0.6629927908901139,0.7137092575678465,0.8170162014101786,0.627954073747616,0.653776428948436,0.9191215038464768,0.4473817660349677,0.9739476558877004
1773,0.5375646158538376,0.4032058560619981,0.8998066321346155,0.4416204344061004,0.851356183215771,0.9902816240546576,0.5875479068149776,0.3681740327438606,0.877232289118986,0.8764050016927205,0.2644018958658503,0.852098298520106,0.8620142704583907,0.6183492262339895,0.5408245252673133,0.9648175021579576,0.9053871574998008,0.349920592301081,0.9235710640440494,0.8037842357509322,0.8975605299260517,0.8392638590629528,0.5758793552471807,0.7004319904250433,0.8015350807565322,0.6783119468126926,0.6601010534463546,0.9126092226021708,0.426774721825748,0.9759640785238348
1774,0.5496229441367514,0.4060417629354083,0.8984878267855229,0.4468437360017979,0.878945339804859,0.913503165558187,0.5478796780588181,0.3952341977860829,0.8597358788308507,0.8665316370113738,0.2696081966368251,0.8287052937946892,0.7989422763622385,0.5481480989362382,0.5142422212527704,0.9828326351970494,0.880296363129532,0.3392275801232036,0.9279957898002142,0.8513057350774349,0.9044024859242396,0.8254496672366864,0.6747465031818374,0.6753776264205835,0.7799474638782913,0.6447486341014488,0.6687521155525687,0.9415776661574476,0.4317317765651465,0.982985052476633
1775,0.5511018564061562,0.4086680579343221,0.9010603759082256,0.4529427680285476,0.8966888145205344,0.93888812209533,0.5392532066171657,0.4317873541746831,0.8664888567419063,0.8679168651709052,0.3435343369073457,0.8582032615844928,0.8403180203093855,0.5618025524696243,0.474612096789714,0.9773292412216118,0.868436158938303,0.3324956388786075,0.943049539427824,0.8465485276742156,0.8667762514563977,0.8151253957583678,0.7119935259905622,0.7618493256111499,0.7548471885244684,0.6868520409509958,0.6626332214953357,0.9087873752788916,0.4305962546899181,0.9898522881742228
1776,0.5079531199367688,0.398041507418768,0.8768548674960374,0.4580736357555212,0.8884452263515471,0.9580896159642645,0.5663097717417576,0.4502471053568408,0.8495680545513701,0.8804663849425918,0.4249672525569133,0.8139971341007642,0.8110421128019629,0.4892725850648819,0.5283827317951532,0.9761432611654683,0.8697963378689577,0.3381967630486082,0.9175727255645596,0.8708339123339967,0.9106336866882871,0.8595878418233762,0.7030389905129542,0.7614386172708268,0.8092233906677071,0.6833021472496382,0.6869374110304232,0.9781905657597172,0.4340282947878277,0.9929311524901742
1777,0.5246254556496466,0.4013120384374176,0.8877464987908702,0.442837087526967,0.8911830647632024,1.0,0.5953361104664304,0.4443866809924575,0.8952715236909018,0.8773826728903011,0.4147968898816082,0.8011086443932874,0.7625949965022072,0.4649083407784983,0.5532804380516652,0.9648459056982313,0.8875572915081714,0.3459787636258858,0.9447723834349988,0.8916787124243979,0.8641987539983152,0.9090250291507164,0.7074351101543866,0.7679299464707814,0.8021093738748668,0.7159097040104033,0.7100544363008096,0.935306283324543,0.5323612972090984,0.9890584858829978
1778,0.5270544567808669,0.4097071375626658,0.8892269262969503,0.4636370563320247,0.8875626150496873,0.9639297308714088,0.5980185885985075,0.4513802088022479,0.8777133520161683,0.8616156289054383,0.4945673974024249,0.7991177720076507,0.7648935596505065,0.4326026309766714,0.5517091619125668,0.9757913350546288,0.8933032667411924,0.3333348865050733,0.9544484736031508,0.9626426456035456,0.917393501744182,0.8864393230421,0.6996935766094924,0.7242988755439105,0.7188377332592267,0.6886855175928717,0.7202077358416161,0.9497232279094234,0.4332824500528028,0.978396751978953
1779,0.5357774457340058,0.4087451157073059,0.8730575032093616,0.4698075242872778,0.8616332452588163,0.8731916987339278,0.5758614690971186,0.4549750501055363,0.9119780916949428,0.878588515786414,0.5506862811944347,0.8541923468739263,0.7557061738532266,0.3992989539388177,0.5731308691430257,0.9732269800009292,0.9209701995268936,0.3316651926032766,0.952547574979749,0.9165285242509345,0.8280705513124186,0.893074265074262,0.7021757405580044,0.7306316596112946,0.7254414862310424,0.6737529588382206,0.7318701118860567,0.9977013007090216,0.5799511823516981,0.972670063365858
1780,0.5521560227152782,0.4091896160869099,0.8749136649758126,0.4657918605730153,0.8608100204167809,0.8844052030544421,0.6128084912971236,0.4417955583137622,0.90886378363653,0.8406131469634291,0.5868624099726985,0.8528865052452116,0.6980739019984684,0.5081822335543434,0.6117364303845612,0.961889436459587,0.8999222771940212,0.3352770277839465,0.9542940902315374,0.9515218082150292,0.9143863915452668,0.8734699444713627,0.7017116603672181,0.7932329023948476,0.7337733803482056,0.6744159351578531,0.7178668552548474,1.0,0.5289432263128571,0.9765246624086368
1781,0.5538226164555989,0.4201486100835535,0.8667314002660604,0.4600999414907961,0.8838205424581576,0.8808557683597356,0.6653440868529508,0.4194096885606851,0.9284336956697884,0.8536140324189789,0.6150085088469271,0.8396077352639519,0.63212948443728,0.4452880112396484,0.6043627249410835,0.9693097584871936,0.8978971619139917,0.3362763957410694,0.9244217881438048,0.9566433884427944,0.9214797803674288,0.8925306860037383,0.7004573460494427,0.772003382065794,0.7211122201948401,0.7344943674648983,0.7418481710413757,0.9550482984834846,0.4651801319062042,0.9847205176977076
1782,0.5359574936186043,0.4219474914054513,0.8801498493694367,0.4679658303547021,0.8850889113635907,0.8559635009925829,0.6469746882746329,0.3986697451349597,0.9318355977707684,0.868346276388776,0.634467190062943,0.8183985032814016,0.6143440763830956,0.4448802199542183,0.6236134617180127,0.935058922198785,0.8839360326831959,0.3317135603235578,0.887311996335878,0.995790333861084,0.8593852454468518,0.8950572653281889,0.667903452110526,0.770717268781451,0.6864488570822845,0.7084312220677007,0.6813013747268374,0.9240820800837746,0.4308185027906014,0.9920838712859265
1783,0.555666681898197,0.4124703584349347,0.8885752186239655,0.4764139865509427,0.8953450231902204,0.8679196947802783,0.6362424684408937,0.4050651046493339,0.9040431203067076,0.8491854917637423,0.5057699955112468,0.7889249118298851,0.7171938547210538,0.4479741087984433,0.5966344433715114,0.9039669942376828,0.9499919540775302,0.360128943178497,0.871518228852087,0.9838841246811456,0.9012473622778456,0.9068547200254152,0.7775420813723937,0.8136235969272572,0.6745532264567151,0.6955903365439379,0.6965926635195888,0.9080428613142044,0.4431910950084989,0.9963264156445004
1784,0.5565561158670594,0.4113368517960801,0.8958934360314132,0.457943570507618,0.8927564993742902,0.8703842436561504,0.6767246977936713,0.4424140396603253,0.8927273943171875,0.856735896152123,0.5763715561115312,0.767623882941265,0.5939984643345059,0.5090046374562276,0.5979366294352669,0.8768849065824413,0.9321336624037404,0.3547663872378219,0.8899900566006119,0.9155388549913424,0.9819068005117214,0.9009068901723286,0.8582684407613498,0.8174223007639292,0.7024487114189298,0.7124786318686734,0.6790099566937023,0.9035925202381544,0.4358292125063837,0.9984059491071536
1785,0.5307330919082266,0.4136608457330329,0.9100852081911324,0.446247759906971,0.8992020088141007,0.8644970260273671,0.6771053588778133,0.4452616188670754,0.9110471147560768,0.8522303804608372,0.5329797583754452,0.8037565923945947,0.6493797841952857,0.5573739670984512,0.634166151504829,0.9572986671362708,0.937691402953752,0.3422219665630883,0.9086262746331596,0.9114464468673078,0.9269345682028072,0.9079423979752252,0.9130633164199734,0.8101812508339221,0.7510010432118681,0.7025250132404696,0.7110362581958322,0.8854041354476114,0.4117417545243128,0.991381509349755
1786,0.5239100770280959,0.4114636172293464,0.8815204727481717,0.4504551687764979,0.8915022992639147,0.8603531500366457,0.6186848199539345,0.4557002628818508,0.95730796927593,0.8659724572460288,0.5624866024777511,0.810572262366745,0.5296160712346981,0.4070155552218578,0.603512329518734,0.8775383131310306,0.9544233491012444,0.3452767431096775,0.930080323444216,0.9228258053363604,0.9746393888944396,0.8806611731726943,0.8560979548534016,0.7508913896865357,0.6800070140679577,0.7025627710265251,0.7100781591392917,0.932735924402649,0.4306034641606898,1.0
1787,0.5349790498401041,0.3972129246716246,0.9077339209488132,0.4584264271342322,0.9004879611243576,0.8619490919065431,0.707630096677659,0.4433628603470522,1.0,0.8724875550737545,0.5439327475448517,0.7595099828301399,0.542292897930693,0.5527210381833897,0.5340793478328433,0.9229604503459538,0.8722328898656437,0.3453095146028381,0.9172121022201328,0.9313265587263994,0.8890795447883796,0.9224218035552492,0.8352538202298333,0.7851702644629794,0.6247432662465178,0.7093136745449867,0.7112958467766088,0.9004134851714614,0.4157967500041211,1.0
1788,0.5563887828425937,0.3620588949798166,0.8946608562831001,0.4406354654057572,0.895776322138462,0.8226625663345009,0.6539292209518027,0.446830958154584,0.9928741997730224,0.881905695606791,0.5670764515845731,0.7793089736525264,0.5343317514624699,0.6321761771220624,0.5400962845725319,0.9681599207745484,0.8702240049395455,0.3419645872589768,0.9305964493807102,0.9521787656630007,0.7486073762630505,0.9157676662979098,0.8559124924856978,0.8146813336669303,0.6450899559694953,0.7575557755752216,0.7034832618025832,0.8917839389754015,0.4042992250566257,1.0
1789,0.551217419677569,0.3462191336330247,0.8847420474386026,0.4210370145260602,0.8848553419723724,0.8220343260021641,0.6403438974581976,0.4479368581171931,1.0,0.9080506603964704,0.5910352638358947,0.819933597703237,0.606011740540297,0.5959080117078994,0.5424169828079201,0.990245797425364,0.7665250558417969,0.3384516161080217,0.9256157146987998,0.9323788030335804,0.721318614733957,0.8675685349808272,0.8190417267791446,0.7588978745164965,0.6271669674466166,0.7370762550997898,0.6995424910237492,0.8968478658601151,0.4021276412015057,0.997474649078851
1790,0.5556935358819048,0.3285607046797056,0.90450210680009,0.407153502379469,0.8858417065666085,0.8371292362153415,0.646762497471108,0.443399768398558,0.9500597363305012,0.8923333541865578,0.5118173057672784,0.8564725828672695,0.5612203015377517,0.6286873830572551,0.5838818915454805,0.9820698079327737,0.7816466344840484,0.3402411593612983,0.9134157505310552,0.9472042928716108,0.6123406019230856,0.9086790401298788,0.8025981546867615,0.7685714404599022,0.5927447301727968,0.7661331601297152,0.6956115655345754,0.9252580890994032,0.4326461409927254,1.0
1791,0.5618503747262256,0.3395670865279168,0.9338225942481048,0.411946037775585,0.846906374382541,0.8630906469671948,0.6931373298896467,0.4062736513656494,0.9651882799878158,0.8968353255861493,0.5809953371863879,0.8682385347141018,0.4765184517611063,0.6471100170414829,0.5878189812212543,0.9871085130804522,0.7541167753512577,0.3414933563721312,0.9351607743530846,0.9262790008192296,0.6699109974364488,0.8823559346668395,0.7644612100084597,0.8213368743332604,0.6078182580694265,0.7238258727914435,0.6818752105616052,0.8799256757056471,0.4342790574489122,0.9932927147073596
1792,0.5433568714682531,0.3284495746761043,0.9322933829331956,0.4015863480359166,0.8702295087775197,0.8491374965216235,0.590403721121711,0.4072647549089974,1.0,0.9048455780076028,0.6074783288755803,0.8883355393035447,0.4922619174189219,0.6824804541310703,0.5742403069363476,0.8933080146765965,0.8247192289184525,0.3353904861119986,0.9290291885554468,0.8713467089979716,0.5107792968062614,0.8898188352410703,0.6640502813398075,0.8558154799293932,0.606812009653929,0.6837520208591589,0.7324460973805954,0.9034177136065836,0.3434131625207067,0.9982080906087266
1793,0.5231917847206552,0.330417412017963,0.9286746969230284,0.3707942597127642,0.8482134092246734,0.8251914713885883,0.577431071544958,0.4469473531204555,1.0,0.9020176607667476,0.6618696926106532,0.8950612483217857,0.4464667752756999,0.7961384040987485,0.560987418638971,0.8230515622472562,0.8159912577398959,0.3356651681201926,0.9234247999187732,0.9338166299503972,0.6533113674327153,0.920052072889734,0.6188297866169767,0.8275083873521099,0.6017424915482424,0.7172352313580801,0.7197526833412704,0.910071391055791,0.4156321917857617,1.0
1794,0.528975485575709,0.3338209757210399,0.9393470325728888,0.3794802315848453,0.8495259897866655,0.8300719766594729,0.4893976317948705,0.4443145111326305,0.9595879009070618,0.9100667214630778,0.7637564154889633,0.8893532030554875,0.4230482274630588,0.7935729452803665,0.5058118291189245,0.9101813113846744,0.8452016098888624,0.3348958950433511,0.9410568447493918,0.8864087770404812,0.4706789280083166,0.907979359879827,0.6711877678600572,0.7941525500368498,0.638348461316466,0.7133926985057955,0.690145642328951,0.9310562833731546,0.2805201307592142,0.9996806690630856
1795,0.5062414138372427,0.3347122748976315,0.9348448036207077,0.3562741539728104,0.853731566695856,0.8165664100879776,0.520908587986539,0.4416613248391342,0.994127550516865,0.9088246470761544,0.8501181037361509,0.8170747081154824,0.368890726741507,0.8208492128750361,0.5030004737245853,0.8978935130177225,0.8663212166479383,0.33276083385758,0.945290228884998,0.8130956289439756,0.5562471256760345,0.8466116092024927,0.7154712024867992,0.821348471742384,0.6464942051997207,0.7328079067087752,0.7367806387274187,0.8951272711163945,0.2756962236500574,1.0
1796,0.4970651985473863,0.4107435871202665,0.9278496432908718,0.3241435045852129,0.8508550946501271,0.773086274597026,0.526764364510654,0.4461876958634643,0.9913747147932906,0.8983364318857507,0.6124716914753314,0.7440649568393837,0.350615520092077,0.8989338167618004,0.4894905605770863,0.8972778809509394,0.9095629208804829,0.3353503435740659,0.9480226469095844,0.7966992388982598,0.6002647419611926,0.8421370695692134,0.6730845993279544,0.8605469875144974,0.6659361526995914,0.7152080907862741,0.686744291942749,0.8340817066158348,0.2819861742362703,0.968441455504583
1797,0.4978464233137885,0.3969872474654577,0.9259041821110868,0.3161343303077638,0.8603978801410466,0.7754460366315339,0.521136810108689,0.4407548492636436,0.994141305119897,0.8918787111997887,0.8872566665925868,0.7680466719153636,0.3017143623675979,0.7799752399813236,0.4694486771906727,0.8828301141201034,0.9290929268436416,0.3418451298679911,0.9444006818567804,0.829533695366224,0.5223905260083475,0.8299573474430124,0.6429911150715731,0.8607426048435753,0.6675655154816246,0.7009076183732516,0.7498680232549346,0.8437345168638054,0.2771810485394334,0.9582637541594212
1798,0.4890660870218165,0.3257162772389732,0.943256969079788,0.2977546239729039,0.8720568155611814,0.7847287125227778,0.5271078923940142,0.4221786077075412,1.0,0.8818360696587467,0.781444422673457,0.7742996752838642,0.3152690430543456,0.8118541468077832,0.4646797195160564,0.8373851265463375,0.924476828530062,0.350862494398148,0.9348796669091312,0.8775126712350979,0.3838091543356505,0.8549533519378377,0.7150111567794263,0.8166407689399737,0.7024302452866744,0.717795992450583,0.7533105283233248,0.8211526045088224,0.2716984153382154,0.991307343178208
1799,0.4960124643514668,0.3386489988050272,0.9330622539229244,0.2891016797589221,0.8773075609725485,0.7954880176671295,0.5426588293649764,0.4256088684465224,0.9958491296962486,0.8785492369966266,0.7928603597632717,0.7928633568154374,0.2897219092014135,0.709570502547723,0.4892198798664668,0.8534396533868739,0.893180140023612,0.3582618086099847,0.951102847958482,0.8675262941532372,0.3780962681884264,0.8476381861173135,0.6941065489507842,0.8348928373081022,0.7421882323921882,0.7220639236669141,0.7733015905275887,0.8273527377579905,0.2731425424339752,1.0
1800,0.5124177756818652,0.3897232965087889,0.9577645851870272,0.2915932541426015,0.8915402779693761,0.8190931449683789,0.569020924164769,0.4320639720929677,0.9922639586462844,0.8892286388793993,0.6232377493781641,0.7400479546197487,0.2712207592103532,0.6103625250137006,0.5022796219389449,0.8583204778114774,0.9340900408108888,0.3619382371056257,0.9545528484648982,0.9528583825499132,0.3927365044296886,0.8694449428088777,0.706099328860503,0.8334155333104962,0.7198970747359094,0.7242821502272878,0.882595950784683,0.804904606202328,0.2711938703846889,1.0
1801,0.5286798500808518,0.3846187608273932,0.9668262049178532,0.3102039936518076,0.9008463026646312,0.812110791599739,0.614581642922509,0.4368577724794596,1.0,0.8973679639846315,0.5493834366917664,0.7666025290278933,0.3348729910203274,0.7434473178946512,0.4945282458108456,0.8780827496678865,0.8769858215280963,0.3663288508965241,0.9636420321098798,0.9928389088336922,0.3781161451434477,0.8932797812436158,0.8166794886786504,0.8650515393761113,0.7155119994290199,0.6850141197512455,0.8348709728990998,0.8116906194057438,0.2723717848177771,1.0
1802,0.5377473453056411,0.382468504949642,0.9549527995777044,0.3005391026775303,0.8849610844870116,0.8501033831117822,0.5858725663775257,0.4447375700373217,0.9960942002286431,0.9074757127969556,0.4749517057344614,0.8283445585838146,0.2888891433694701,0.5942743395433915,0.4976777540480689,0.8905703469186876,0.8563996359728212,0.3735977621790127,0.9628404414800492,0.9663681832092956,0.4834487611107759,0.9445469587115506,0.787367147389635,0.8289081670749899,0.7327406230803668,0.658114229354088,0.8074845983281534,0.7841333453253108,0.2822099430063208,1.0
1803,0.5432728086135181,0.3922585023982075,0.9604463434652688,0.3064146518698748,0.88696121327514,0.7980972277709835,0.6418195113415279,0.4419398272666973,0.9877363268698276,0.9127771707063798,0.4045214816132064,0.7867045424504656,0.4167313585492487,0.5385725858986271,0.4895499710647064,0.8954116074345732,0.8947907263252312,0.3692006727462315,0.9598444566329202,0.9543923099320828,0.5656941640407698,0.9582206856888092,0.7962356137068733,0.8078425945972301,0.7733007256761112,0.7047576947140203,0.7996581505269333,0.760529819359849,0.3253635540880061,0.9834985819215084
1804,0.572616875867794,0.3830198986023656,0.9588545764318748,0.2937649176582098,0.8845334025407136,0.8191089174134755,0.6357909160306363,0.4515365981024282,0.9569216540074552,0.9044007725819782,0.4437524784512544,0.8436553921408886,0.5014034938476377,0.6020810036729434,0.4599367451476359,0.9251837867789252,0.8657614090853284,0.3669132398474844,0.954062708715444,0.9492159649736436,0.6030354841112555,0.9345571873784372,0.81102335671781,0.8215731615290397,0.7892699972325246,0.6958516583401889,0.7212550885553191,0.7661433346364751,0.3089159182894472,0.987309046592412
1805,0.5722828045792825,0.3851361323818514,0.9639383844692436,0.2867627184710885,0.8980577622591903,0.8274231939396993,0.6457081931051692,0.4115381753308745,0.9467775111897294,0.908579944693385,0.4890635119130277,0.7432957536279701,0.4299556676444875,0.5225282681856664,0.4814403599648438,0.918778379731368,0.8904489727761108,0.3598168555033045,0.9610918342878376,0.9535749385298934,0.4374328993526916,0.9175064450597968,0.7524760759043778,0.7960147434909252,0.7399211811754471,0.6697010104934767,0.7496064497944701,0.7650721935062251,0.2985633078613338,0.9745945990736974
1806,0.5526250302154013,0.3795126914186041,0.9709726645047716,0.2777165800680505,0.8834954557739038,0.8381283468789021,0.6551384762320137,0.405440230963819,0.9240677687434764,0.9177451162168004,0.5161296462996556,0.7697371558770867,0.4573107436915208,0.4282245580558101,0.4660671233367903,0.9525016537221568,0.8971749559162413,0.3565973441529539,0.9588714862470454,0.9417015341396056,0.3787372906575367,0.9440702646132568,0.785531377892224,0.8430070754419512,0.7380975063142463,0.7133935348004662,0.7529742438230387,0.7284789173463126,0.3906475313646861,0.9702167290653936
1807,0.5591539261184172,0.3887919759619344,0.9786951088735768,0.2710797042220358,0.8936460581576685,0.7922073381012645,0.6594787652725018,0.3909002720297731,0.9087845495287926,0.902255550445414,0.5029553244597225,0.7585051508023862,0.492283270258129,0.3061794449656371,0.4896029356437209,0.9691134675379706,0.8904101953828848,0.3570577703879242,0.9657499186778364,0.9705873236417044,0.5698799114046449,0.9565925772289672,0.7758500162016504,0.8529027616171869,0.8201200951687057,0.7007857513805974,0.7465478547413148,0.7677924428844329,0.4728128877049115,0.9623228415492444
1808,0.556440957167479,0.3908551555698876,0.9800184340191526,0.2749256107755853,0.8995296771022907,0.738886288199505,0.621800319796974,0.3931402305258931,0.8990949711391871,0.9179615914069522,0.5810957636429602,0.696189199081598,0.4633232009261063,0.3160570841754378,0.5104713408223982,0.982070660870877,0.889755199808171,0.3543314685753155,0.9476845986115522,0.966854962654694,0.4352898595760851,0.9704283856833116,0.7481360490508873,0.8605806001658877,0.841056282551545,0.6837808065602824,0.7624056363244296,0.7488382712685816,0.3611551790836265,0.9701210951584232
1809,0.5582857334477389,0.3840972906145249,0.9794777814918606,0.2884202634585101,0.8914261497645339,0.8328868212649556,0.6160223232311125,0.3837835218770852,0.8959533378322709,0.9471194219202966,0.5279693986584504,0.8055264508877189,0.4456030511857877,0.3071945810121272,0.5001686530656965,0.9913374472050456,0.8605960238875867,0.3552079258458424,0.9570017372145642,0.9775403233520452,0.7986831614386468,0.9951868719901432,0.6906454178931357,0.7947869890298779,0.8643160245271053,0.7238681811817914,0.7968482668664431,0.7758561227043022,0.4556414136202629,0.97477673764748
1810,0.5438952654094988,0.3867128307693161,0.9781628545204611,0.2877290544027064,0.8980337171454876,0.7505409454533765,0.5888551858912399,0.3979183878420977,0.8882255152511493,0.9141876923358262,0.4892898762519832,0.7126726118278295,0.4093080695909739,0.3209119490813291,0.4131279621013616,0.973125437934754,0.8785132367581963,0.3436200969961031,0.9456794209838852,0.9690841338499993,0.4972177958278971,0.9716494828376014,0.642394699723498,0.8309734724141127,0.8189194295126251,0.669442125308312,0.8490012596660736,0.7324366810294535,0.5285203145593945,0.9857897963481526
1811,0.5465995228224803,0.3899587567430482,0.9785011681127176,0.2900865677868803,0.9031339133336918,0.8554445274875879,0.6258068812777913,0.3692661911660862,0.8987459778702044,0.9335750395728184,0.4782186524300974,0.7117719362988811,0.4665355717740586,0.2849443094146516,0.4097715073179038,0.9626981644350676,0.8811685281292964,0.3492964012831136,0.9557739403441567,0.9742485984025808,0.8124859089502541,0.9650020059625776,0.6935819161505811,0.8590930673165805,0.7955996695025495,0.6006076683671203,0.7969491628702268,0.7740881538499536,0.5079378810921067,0.9838004470735662
1812,0.5508618601911255,0.3880343334348315,0.974733196814509,0.3049523912382146,0.901911536763469,0.7796538974459054,0.6118221342183126,0.3812955640455401,0.9245288395489104,0.9327617556563812,0.4462514965312051,0.6745865130907666,0.4665025139192184,0.3891545771174265,0.4187563328866598,0.9823404234285826,0.8934842809509936,0.3520896802676972,0.9601657859863988,0.9773018761171246,0.919886382795432,0.9751446472280092,0.7368403970092582,0.8124672690336405,0.8090141739983138,0.6049036950183365,0.7978111783789965,0.7831695966311388,0.363623349921402,0.9799098699028111
1813,0.550951910301911,0.3871350445575636,0.9890953096633032,0.3088954138418545,0.9100942441326432,0.8556016676241023,0.5863880535441266,0.4262970049142801,0.9836116442835672,0.8912052322705396,0.364773065446304,0.6645031512564495,0.4043868972630366,0.5028707252702407,0.4238395250969835,0.9718160064946416,0.8667979456367229,0.3600537744422801,0.9604884774048452,0.95814120495122,0.8933529467582618,1.0,0.721306622207465,0.7621190540694686,0.7953335565560904,0.6315070394094208,0.8121887369086604,0.7852334240013346,0.4089416711629799,0.9803526287697644
1814,0.5467821525620291,0.3875859342081291,0.9743399170505396,0.2809080332023334,0.9053136737587948,0.883967755563286,0.5977377028352682,0.4497663397742267,0.9739131589614756,0.8721040054492901,0.4387841918503241,0.6849350755228766,0.5531069128090305,0.3666283424102062,0.4156261975121386,0.952676087138145,0.87830284759126,0.3638464213338985,0.9590065897818542,0.9700304875911469,0.7195414342760859,1.0,0.7390363305540006,0.7574446251090202,0.7524602969448203,0.6679232707181504,0.7694100685975218,0.8422704945778287,0.3318068335655152,0.967928461185498
1815,0.5456673941709351,0.3867024246700983,0.977247370446285,0.2909577808742407,0.9051616787193768,0.8895167299867908,0.5641779513491487,0.4602126422299765,0.9918073745804558,0.8887331139722066,0.4229872932551629,0.6707648380440707,0.5831201465372036,0.3652398376943696,0.3947327729753717,1.0,0.8662740510672424,0.3712554759423344,0.9502349481796232,0.9803512579500157,0.8758062108953513,0.9923546913726996,0.7411111509257947,0.7305668239753433,0.7588397796119678,0.694246662780813,0.7268921059164025,0.7831777293497704,0.2784831059823288,0.9662698007184496
1816,0.5427694425747629,0.3860236947920614,0.9744774607089164,0.2861716358325439,0.9168124710066184,0.8758248115924131,0.4987460101295669,0.4610938906153968,1.0,0.898675898249094,0.4111495153409374,0.6800599696867186,0.5301291295057533,0.4089997863921219,0.399846337793224,1.0,0.8711091091523034,0.3632982628445678,0.9673278115527684,0.9855244729377828,0.8872062409384287,0.9970196623519564,0.7305805324613003,0.787430326919282,0.7683856704145242,0.6742457036429254,0.7327145395348907,0.8125221442231724,0.2767746817008001,0.9655366202360498
1817,0.5326749468504948,0.3877611134934938,0.9753852357811692,0.2871456428982117,0.9098862211689808,0.8460533371328699,0.4908499937005975,0.4614766156753834,0.9812264879206012,0.884903284419101,0.3780262036159175,0.7683104481256997,0.5139157358493843,0.3804225071941776,0.4270393538911018,0.9754514330283144,0.7604271187874441,0.3556088420975344,0.9729930975756916,0.98163356680236,0.9534313023275008,0.99100559443678,0.7701626921853603,0.7863661699666973,0.796810488267176,0.6499812141876814,0.7339832594533107,0.8359057507698856,0.2794503037027873,0.9659517055560848
