process_id,degradation_level,rank_last,rank_best_train,rank_best_test,not_first_prob
PPO_Ant_seed2,0.013893217391304332,1,2,3,0.5
PPO_Ant_seed2,0.01498077697841725,1,2,3,0.5
PPO_Ant_seed2,0.014873771428571412,2,1,3,0.0
PPO_Ant_seed2,0.014768283687943246,3,1,2,0.0
PPO_Ant_seed2,0.01466428169014083,1,2,3,0.0
PPO_Ant_seed2,0.01456173426573425,3,1,2,0.25680751001532953
PPO_Ant_seed2,0.01498505555555554,3,1,2,0.2704329289461042
PPO_Ant_seed2,0.015529765517241365,3,1,2,0.2607043409812768
PPO_Ant_seed2,0.015912547945205465,3,1,2,0.2923333567255334
PPO_Ant_seed2,0.015804299319727877,3,1,2,0.2290243432559783
PPO_Ant_seed2,0.01665686486486485,3,1,2,0.2428680992773472
PPO_Ant_seed2,0.01717632214765099,3,1,2,0.2640681727096304
PPO_Ant_seed2,0.017061813333333314,3,1,2,0.2578649718252093
PPO_Ant_seed2,0.016948821192052963,3,1,2,0.21558655084810777
PPO_Ant_seed2,0.017530999999999984,3,1,2,0.2707971824592229
PPO_Ant_seed2,0.017416418300653578,2,1,3,0.3772882719553402
PPO_Ant_seed2,0.01730332467532466,2,1,3,0.33963134323476635
PPO_Ant_seed2,0.017191690322580628,1,2,3,0.6069816058244873
PPO_Ant_seed2,0.017081487179487164,2,1,3,0.32965804341610666
PPO_Ant_seed2,0.016972687898089155,1,2,3,0.0
PPO_Ant_seed2,0.016865265822784796,1,2,3,0.4982379098810174
PPO_Ant_seed2,0.016759194968553444,1,2,3,0.0
PPO_Ant_seed2,0.016654449999999984,1,2,3,0.0
PPO_Ant_seed2,0.016551006211180108,1,2,3,0.0
PPO_Ant_seed2,0.01710187654320986,1,2,3,0.5
PPO_Ant_seed2,0.016996957055214708,1,2,3,0.5858725939303883
PPO_Ant_seed2,0.016893317073170717,1,2,3,0.7177989132906826
PPO_Ant_seed2,0.01679093333333332,1,2,3,0.5
PPO_Ant_seed2,0.016689783132530105,2,1,3,0.0
PPO_Ant_seed2,0.016589844311377232,2,1,3,0.0
PPO_Ant_seed2,0.016491095238095225,1,2,3,0.0
PPO_Ant_seed2,0.016627502958579867,1,2,3,0.0
PPO_Ant_seed2,0.016529694117647042,1,2,3,0.0
PPO_Ant_seed2,0.016433029239766066,1,2,3,0.0
PPO_Ant_seed2,0.01633748837209301,1,2,3,0.8240311491318836
PPO_Ant_seed2,0.016243052023121374,1,2,3,0.0
PPO_Ant_seed2,0.016149701149425273,1,2,3,0.16430253248242543
PPO_Ant_seed2,0.017218514285714272,1,2,3,0.14739429304791632
PPO_Ant_seed2,0.018694363636363624,1,2,3,0.8632870625307538
PPO_Ant_seed2,0.01977007909604518,3,1,2,0.6753933548483688
PPO_Ant_seed2,0.019819235955056164,2,3,1,0.8889951425278099
PPO_Ant_seed2,0.01970851396648043,1,3,2,0.698950779927384
PPO_Ant_seed2,0.019599022222222207,3,2,1,0.8329420453476777
PPO_Ant_seed2,0.019901569060773464,1,3,2,0.7509880531735058
PPO_Ant_seed2,0.019792219780219764,2,3,1,0.9417156044718376
PPO_Ant_seed2,0.019712612021857905,1,3,2,0.8012834987847482
PPO_Ant_seed2,0.01960547826086955,3,2,1,0.647172950087775
PPO_Ant_seed2,0.01949950270270269,3,2,1,0.6785354467649014
PPO_Ant_seed2,0.019461462365591382,1,3,2,0.6145326118124139
PPO_Ant_seed2,0.019357390374331537,1,3,2,0.5292012486202444
PPO_Ant_seed2,0.01925442553191488,3,2,1,0.495462955791634
PPO_Ant_seed2,0.01915255026455025,1,3,2,0.8374263496316293
PPO_Ant_seed2,0.019299747368421036,3,1,2,0.8459720869764336
PPO_Ant_seed2,0.01979484816753925,3,1,2,0.7756361140842596
PPO_Ant_seed2,0.01981045833333332,1,2,3,0.3682583926428475
PPO_Ant_seed2,0.02028256994818651,1,2,3,0.16715247921423737
PPO_Ant_seed2,0.021331134020618536,1,3,2,0.0
PPO_Ant_seed2,0.02122174358974357,1,2,3,0.5542996592292122
PPO_Ant_seed2,0.02111346938775508,1,2,3,0.5336767161678402
PPO_Ant_seed2,0.021006294416243635,2,1,3,0.08732388446153042
PPO_Ant_seed2,0.020900202020202,2,1,3,0.08890852193948522
PPO_Ant_seed2,0.020795175879396964,2,1,3,0.20216323165099206
PPO_Ant_seed2,0.021175999999999983,2,1,3,0.2694685334591059
PPO_Ant_seed2,0.021070646766169137,2,1,3,0.15018894659879956
PPO_Ant_seed2,0.02096633663366335,3,1,2,0.08498803480755893
PPO_Ant_seed2,0.021618876847290625,3,1,2,0.05860586418622573
PPO_Ant_seed2,0.021512901960784297,3,1,2,0.04529960564966334
PPO_Ant_seed2,0.02140796097560974,2,1,3,0.05988222935571878
PPO_Ant_seed2,0.021304038834951442,3,1,2,0.04768722073081542
PPO_Ant_seed2,0.021329120772946842,3,1,2,0.04001965702785418
PPO_Ant_seed2,0.02145865384615383,3,1,2,0.018516098892481223
PPO_Ant_seed2,0.021601722488038263,2,1,3,0.024167894055283863
PPO_Ant_seed2,0.02149885714285713,2,1,3,0.021277547287004775
PPO_Ant_seed2,0.02142335545023695,2,1,3,0.029798527433565182
PPO_Ant_seed2,0.021322301886792436,2,1,3,0.039609781584079504
PPO_Ant_seed2,0.021392751173708906,2,1,3,0.03401475698598022
PPO_Ant_seed2,0.021292785046728956,2,1,3,0.21611030332133122
PPO_Ant_seed2,0.021193748837209286,1,2,3,0.0
PPO_Ant_seed2,0.021305037037037025,3,1,2,0.5049544781571469
PPO_Ant_seed2,0.02135992626728109,3,1,2,0.5200476448257747
PPO_Ant_seed2,0.02133460550458714,3,1,2,0.545999841069601
PPO_Ant_seed2,0.021237187214611857,3,1,2,0.6246033128798198
PPO_Ant_seed2,0.021236145454545434,1,2,3,0.5988797253186351
PPO_Ant_seed2,0.021424180995475092,3,1,2,0.29908399624234483
PPO_Ant_seed2,0.021327675675675655,1,2,3,0.0
PPO_Ant_seed2,0.02123203587443944,2,3,1,0.5525979974335312
PPO_Ant_seed2,0.02113724999999998,2,1,3,0.7309160225499393
PPO_Ant_seed2,0.021118257777777757,1,2,3,0.5158466616421872
PPO_Ant_seed2,0.021024814159292016,1,2,3,0.4178280752892132
PPO_Ant_seed2,0.0209321938325991,1,2,3,0.2787756808516969
PPO_Ant_seed2,0.02084038596491226,1,2,3,0.0
PPO_Ant_seed2,0.020749379912663735,1,3,2,0.0
PPO_Ant_seed2,0.020659165217391286,1,3,2,0.7869498183127908
PPO_Ant_seed2,0.021149818181818165,1,2,3,0.901401007823842
PPO_Ant_seed2,0.021058655172413777,1,2,3,0.4470560175730775
PPO_Ant_seed2,0.02096827467811157,1,2,3,0.09051820543528769
PPO_Ant_seed2,0.02087866666666665,1,2,3,0.0
PPO_Ant_seed2,0.02078982127659573,1,2,3,0.5
PPO_Ant_seed2,0.020701728813559306,1,2,3,0.5
PPO_Ant_seed2,0.020614379746835425,3,1,2,0.5
PPO_Ant_seed2,0.020586352941176455,3,1,2,0.0
PPO_Ant_seed2,0.020500217573221742,3,1,2,0.0
PPO_Ant_seed2,0.020876166666666647,3,1,2,0.0
PPO_Ant_seed2,0.02078954356846471,3,1,2,0.0
PPO_Ant_seed2,0.021581586776859483,3,1,2,0.0
PPO_Ant_seed2,0.021971884773662534,3,1,2,0.0
PPO_Ant_seed2,0.021881836065573753,3,1,2,0.0
PPO_Ant_seed2,0.022503248979591817,3,1,2,0.0
PPO_Ant_seed2,0.022588260162601605,3,1,2,0.0
PPO_Ant_seed2,0.02264592712550605,3,1,2,0.0
PPO_Ant_seed2,0.022554612903225787,3,1,2,0.0
PPO_Ant_seed2,0.022464032128514038,3,1,2,0.0
PPO_Ant_seed2,0.02268572799999998,3,1,2,0.0
PPO_Ant_seed2,0.022595346613545796,3,1,2,0.0
PPO_Ant_seed2,0.02273825396825395,2,1,3,0.0
PPO_Ant_seed2,0.022648379446640297,3,1,2,0.0
PPO_Ant_seed2,0.022850645669291323,3,1,2,0.0
PPO_Ant_seed2,0.023389458823529392,3,1,2,0.0
PPO_Ant_seed2,0.02329809374999998,3,1,2,0.0
PPO_Ant_seed2,0.023207439688715935,2,1,3,0.0
PPO_Ant_seed2,0.023117488372093004,2,1,3,0.0
PPO_Ant_seed2,0.02302823166023164,2,1,3,0.0
PPO_Ant_seed2,0.02293966153846152,3,1,2,0.0
PPO_Ant_seed2,0.02355696551724136,3,1,2,0.0
PPO_Ant_seed2,0.023467053435114484,3,1,2,0.0
PPO_Ant_seed2,0.023377825095057016,2,1,3,0.0
PPO_Ant_seed2,0.023352545454545435,3,1,2,0.0
PPO_Ant_seed2,0.023702188679245263,2,1,3,0.0
PPO_Ant_seed2,0.0236130827067669,2,1,3,0.0
PPO_Ant_seed2,0.023524644194756535,2,1,3,0.0
PPO_Ant_seed2,0.02343686567164177,2,1,3,0.0
PPO_Ant_seed2,0.023394855018587343,2,1,3,0.0
PPO_Ant_seed2,0.023308207407407387,2,1,3,0.0
PPO_Ant_seed2,0.0232221992619926,1,2,3,0.5013190339252337
PPO_Ant_seed2,0.023136823529411748,1,2,3,0.0
PPO_Ant_seed2,0.023052073260073244,1,2,3,0.6447962146688759
PPO_Ant_seed2,0.02368484671532845,2,1,3,0.3963712388873787
PPO_Ant_seed2,0.023785076363636345,2,1,3,0.46746834675288573
PPO_Ant_seed2,0.023698898550724618,1,2,3,0.2974313217138895
PPO_Ant_seed3,,1,2,3,1.0
PPO_Ant_seed3,0.0,3,1,2,0.5
PPO_Ant_seed3,0.0,2,3,1,0.003730183821700429
PPO_Ant_seed3,0.025269333333333366,2,3,1,0.004092261855666219
PPO_Ant_seed3,0.019960000000000023,2,3,1,0.005311271085730117
PPO_Ant_seed3,0.02000560000000002,3,2,1,0.004552339805313469
PPO_Ant_seed3,0.016671333333333347,3,2,1,0.004825801114497166
PPO_Ant_seed3,0.017594857142857155,1,2,3,0.739063795173327
PPO_Ant_seed3,0.021017499999999998,1,2,3,0.03222116669842281
PPO_Ant_seed3,0.01868222222222222,1,2,3,0.8659051988492472
PPO_Ant_seed3,0.02219879999999998,1,2,3,0.7114627438139591
PPO_Ant_seed3,0.02068836363636362,1,2,3,0.7618552622567767
PPO_Ant_seed3,0.018964333333333316,1,2,3,0.5
PPO_Ant_seed3,0.017505538461538447,2,1,3,0.0
PPO_Ant_seed3,0.016255142857142843,2,1,3,0.0
PPO_Ant_seed3,0.015171466666666654,2,1,3,0.0
PPO_Ant_seed3,0.016004249999999987,2,1,3,0.0
PPO_Ant_seed3,0.019321176470588224,3,1,2,0.0
PPO_Ant_seed3,0.022883777777777763,3,1,2,0.0
PPO_Ant_seed3,0.021679368421052617,3,1,2,0.0
PPO_Ant_seed3,0.02309299999999998,1,2,3,0.9649872576109165
PPO_Ant_seed3,0.021993333333333316,3,1,2,0.7925857677169379
PPO_Ant_seed3,0.02531581818181816,2,3,1,0.7137990845232068
PPO_Ant_seed3,0.025227999999999976,2,3,1,0.7806184942970888
PPO_Ant_seed3,0.024176833333333314,2,3,1,0.8010081146085941
PPO_Ant_seed3,0.023459679999999983,2,3,1,0.8776778374964564
PPO_Ant_seed3,0.02382599999999998,3,2,1,0.7949752966182703
PPO_Ant_seed3,0.022943555555555536,2,3,1,0.8654866324944516
PPO_Ant_seed3,0.02212414285714284,1,3,2,0.5228784061124345
PPO_Ant_seed3,0.021361241379310326,1,3,2,0.7373392467363182
PPO_Ant_seed3,0.022704666666666647,1,2,3,0.9414583341126984
PPO_Ant_seed3,0.02197225806451611,1,2,3,0.8545774694230257
PPO_Ant_seed3,0.021285624999999978,1,2,3,0.5
PPO_Ant_seed3,0.02064060606060604,2,1,3,0.0
PPO_Ant_seed3,0.020033529411764686,1,2,3,0.5
PPO_Ant_seed3,0.019461142857142837,2,3,1,0.0
PPO_Ant_seed3,0.018920555555555538,2,3,1,0.0
PPO_Ant_seed3,0.01840918918918917,2,3,1,0.0
PPO_Ant_seed3,0.017924736842105243,1,2,3,0.5
PPO_Ant_seed3,0.01746512820512819,1,2,3,0.8097745316062496
PPO_Ant_seed3,0.01824809999999998,1,2,3,0.5
PPO_Ant_seed3,0.01780302439024388,2,3,1,0.0
PPO_Ant_seed3,0.018304095238095213,2,3,1,0.0
PPO_Ant_seed3,0.01787841860465114,1,2,3,0.5
PPO_Ant_seed3,0.017472090909090885,1,2,3,0.5
PPO_Ant_seed3,0.0170838222222222,1,2,3,0.0
PPO_Ant_seed3,0.016712434782608674,1,2,3,0.5
PPO_Ant_seed3,0.016356851063829767,1,2,3,0.5
PPO_Ant_seed3,0.016016083333333316,1,2,3,0.5
PPO_Ant_seed3,0.0156892244897959,1,2,3,0.0
PPO_Ant_seed3,0.015375439999999983,1,2,3,0.5
PPO_Ant_seed3,0.015073960784313709,1,2,3,0.5
PPO_Ant_seed3,0.014784076923076907,1,2,3,0.5
PPO_Ant_seed3,0.014505132075471681,3,1,2,0.5
PPO_Ant_seed3,0.014717703703703688,1,2,3,0.5
PPO_Ant_seed3,0.014450109090909075,1,2,3,0.5
PPO_Ant_seed3,0.014192071428571413,1,2,3,0.5
PPO_Ant_seed3,0.01394308771929823,2,3,1,0.0
PPO_Ant_seed3,0.013944758620689642,2,3,1,0.0
PPO_Ant_seed3,0.014110576271186424,1,2,3,0.5
PPO_Ant_seed3,0.013875399999999984,1,2,3,0.5
PPO_Ant_seed3,0.013647934426229493,1,2,3,0.5
PPO_Ant_seed3,0.013427806451612888,1,2,3,0.5
PPO_Ant_seed3,0.01321466666666665,1,2,3,0.5
PPO_Ant_seed3,0.013008187499999985,1,2,3,0.5
PPO_Ant_seed3,0.012808061538461524,1,2,3,0.5
PPO_Ant_seed3,0.012613999999999986,1,2,3,0.5
PPO_Ant_seed3,0.012425731343283567,3,1,2,0.5
PPO_Ant_seed3,0.012416647058823517,1,2,3,0.5
PPO_Ant_seed3,0.0122366956521739,1,2,3,0.5
PPO_Ant_seed3,0.012061885714285701,1,2,3,0.5
PPO_Ant_seed3,0.011891999999999988,1,2,3,0.0
PPO_Ant_seed3,0.011726833333333318,1,2,3,0.0
PPO_Ant_seed3,0.011566191780821904,1,3,2,0.0
PPO_Ant_seed3,0.011409891891891878,1,2,3,0.8610506403516058
PPO_Ant_seed3,0.011767733333333318,2,3,1,0.07890103548125374
PPO_Ant_seed3,0.015220578947368408,2,3,1,0.11526290193501965
PPO_Ant_seed3,0.015022909090909078,2,3,1,0.1363453378688803
PPO_Ant_seed3,0.014830307692307679,2,3,1,0.2438164868399753
PPO_Ant_seed3,0.014642582278481,2,3,1,0.15255333902268872
PPO_Ant_seed3,0.015481649999999986,2,3,1,0.0510751558379311
PPO_Ant_seed3,0.018916098765432085,2,3,1,0.06596103308112247
PPO_Ant_seed3,0.018685414634146327,2,3,1,0.09570604779149305
PPO_Ant_seed3,0.01846028915662649,1,3,2,0.0
PPO_Ant_seed3,0.018240523809523797,2,3,1,0.0
PPO_Ant_seed3,0.01918367058823528,2,3,1,0.0
PPO_Ant_seed3,0.01896060465116278,1,2,3,0.5
PPO_Ant_seed3,0.018742666666666654,1,2,3,0.5
PPO_Ant_seed3,0.018529681818181803,1,2,3,0.5
PPO_Ant_seed3,0.0183214831460674,2,3,1,0.0
PPO_Ant_seed3,0.02117062222222221,1,2,3,0.9369907885691819
PPO_Ant_seed3,0.02093797802197801,1,2,3,0.5
PPO_Ant_seed3,0.020710391304347812,1,2,3,0.5
PPO_Ant_seed3,0.02048769892473117,1,2,3,0.5
PPO_Ant_seed3,0.020269744680851052,3,1,2,0.5
PPO_Ant_seed3,0.02005637894736841,2,1,3,0.0
PPO_Ant_seed3,0.01984745833333332,1,2,3,0.0
PPO_Ant_seed3,0.01964284536082473,3,1,2,0.6373615719717105
PPO_Ant_seed3,0.021273836734693866,2,1,3,0.5335375043014339
PPO_Ant_seed3,0.02105894949494948,1,2,3,0.0
PPO_Ant_seed3,0.02084835999999999,1,2,3,0.5
PPO_Ant_seed3,0.020641940594059393,1,2,3,0.5
PPO_Ant_seed3,0.020439568627450968,1,2,3,0.5
PPO_Ant_seed3,0.020241126213592222,2,3,1,0.14839288096810133
PPO_Ant_seed3,0.020826192307692296,2,3,1,0.6250900581172445
PPO_Ant_seed3,0.020627847619047606,1,3,2,0.0
PPO_Ant_seed3,0.020433245283018854,1,3,2,0.0
PPO_Ant_seed3,0.021827401869158863,1,2,3,0.8569588723572479
PPO_Ant_seed3,0.021768185185185168,2,3,1,0.5703495830482368
PPO_Ant_seed3,0.021568477064220166,2,3,1,0.7285879724364493
PPO_Ant_seed3,0.021372399999999982,1,2,3,0.8064297144993575
PPO_Ant_seed3,0.02169372972972971,1,2,3,0.5
PPO_Ant_seed3,0.021500035714285697,1,2,3,0.5
PPO_Ant_seed3,0.02130976991150441,1,2,3,0.5
PPO_Ant_seed3,0.02112284210526314,1,2,3,0.5
PPO_Ant_seed3,0.020939165217391288,1,2,3,0.5
PPO_Ant_seed3,0.02075865517241378,1,2,3,0.5
PPO_Ant_seed3,0.020581230769230754,2,3,1,0.0
PPO_Ant_seed3,0.020738203389830494,2,3,1,0.0
PPO_Ant_seed3,0.02056393277310923,3,2,1,0.3150841212436223
PPO_Ant_seed3,0.020392566666666653,1,2,3,0.0
PPO_Ant_seed3,0.020224033057851226,1,3,2,0.0
PPO_Ant_seed3,0.020058262295081952,1,3,2,0.0
PPO_Ant_seed3,0.019895186991869904,1,3,2,0.0
PPO_Ant_seed3,0.019734741935483857,1,2,3,0.7308664949184936
PPO_Ant_seed3,0.019576863999999985,1,2,3,0.5
PPO_Ant_seed3,0.01942149206349205,2,1,3,0.0
PPO_Ant_seed3,0.019268566929133844,1,2,3,0.0
PPO_Ant_seed3,0.019118031249999987,1,2,3,0.5
PPO_Ant_seed3,0.018969829457364328,2,3,1,0.18368522250623623
PPO_Ant_seed3,0.021917569230769218,1,2,3,0.7423403204107348
PPO_Ant_seed3,0.02175025954198472,1,2,3,0.5
PPO_Ant_seed3,0.021585484848484833,1,2,3,0.5
PPO_Ant_seed3,0.021423187969924797,1,2,3,0.5
PPO_Ant_seed3,0.021263313432835808,2,1,3,0.0
PPO_Ant_seed3,0.021105807407407393,1,2,3,0.0
PPO_Ant_seed3,0.02095061764705881,3,2,1,0.4751193131448872
PPO_Ant_seed3,0.020840554744525536,3,2,1,0.621435208401895
PPO_Ant_seed3,0.023314985507246363,1,3,2,0.0
PPO_Ant_seed3,0.023147251798561138,1,2,3,0.5
PPO_Ant_seed3,0.023707571428571415,1,2,3,0.5
PPO_Ant_seed3,0.02353943262411346,3,1,2,0.0
PPO_Ant_seed3,0.023373661971830974,2,3,1,0.2734046789564357
PPO_Ant_seed3,0.023999860139860125,2,3,1,0.368619786276489
PPO_Ant_seed3,0.02415152777777777,2,3,1,0.4084031440304579
PPO_Ant_seed3,0.023984965517241368,1,3,2,0.0
PPO_Ant_seed3,0.02382068493150684,1,3,2,0.46827641421818
PPO_Ant_seed3,0.02372982312925169,2,3,1,0.8153770867960887
PPO_Ant_seed3,0.02455440540540539,1,3,2,0.0
PPO_Ant_seed3,0.02438961073825502,1,2,3,0.5400692780454716
PPO_Ant_seed3,0.024227013333333318,1,2,3,0.5
PPO_Ant_seed3,0.02406656953642383,1,2,3,0.5966904402741734
PPO_Ant_seed3,0.02390823684210525,1,2,3,0.5782168700157982
PPO_Ant_seed3,0.023751973856209137,1,2,3,0.0
PPO_Ant_seed3,0.023597740259740246,1,2,3,0.0
PPO_Ant_seed3,0.023527096774193536,1,2,3,0.0
PPO_Ant_seed3,0.02337628205128204,1,3,2,0.0
PPO_Ant_seed3,0.023227388535031836,1,3,2,0.0
PPO_Ant_seed3,0.023228278481012644,1,2,3,0.9546613145578564
PPO_Ant_seed3,0.02308218867924527,1,2,3,0.7850202468380285
PPO_Ant_seed3,0.023071474999999987,1,2,3,0.7212066561465069
PPO_Ant_seed3,0.022928173913043463,2,3,1,0.3776609424880826
PPO_Ant_seed3,0.023067580246913567,3,2,1,0.32770972408064825
PPO_Ant_seed3,0.023285128834355812,2,3,1,0.4561864904562749
PPO_Ant_seed3,0.0231431463414634,3,2,1,0.3448421783529073
PPO_Ant_seed3,0.023002884848484836,2,3,1,0.47684870128186946
PPO_Ant_seed3,0.022919879518072273,2,3,1,0.5649074392633322
PPO_Ant_seed3,0.022782634730538907,1,3,2,0.7015179088958181
PPO_Ant_seed3,0.02322269047619046,1,3,2,0.27833199903137223
PPO_Ant_seed3,0.02308527810650886,2,3,1,0.8062315130496474
PPO_Ant_seed3,0.022988541176470572,1,3,2,0.0
PPO_Ant_seed3,0.02285410526315788,1,2,3,0.5
PPO_Ant_seed3,0.022721232558139518,1,2,3,0.5450386523974786
PPO_Ant_seed3,0.022743514450867038,1,2,3,0.5
PPO_Ant_seed3,0.022612804597701135,1,2,3,0.5115035133071019
PPO_Ant_seed3,0.022483588571428556,2,3,1,0.06217348591481722
PPO_Ant_seed3,0.022355840909090895,1,2,3,0.6430624750457885
PPO_Ant_seed3,0.02222953672316383,2,1,3,0.2979437855417804
PPO_Ant_seed3,0.022104651685393245,2,1,3,0.48820250843097784
PPO_Ant_seed3,0.02198116201117317,1,2,3,0.0
PPO_Ant_seed3,0.02185904444444443,1,2,3,0.0
PPO_Ant_seed3,0.021738276243093907,1,2,3,0.0
PPO_Ant_seed3,0.021618835164835152,1,3,2,0.0
PPO_Ant_seed3,0.022168546448087415,1,2,3,0.7477018789410428
PPO_Ant_seed3,0.023325543478260855,1,2,3,0.5601724775578302
PPO_Ant_seed3,0.023199459459459445,1,2,3,0.5
PPO_Ant_seed3,0.023074731182795686,1,2,3,0.5
PPO_Ant_seed3,0.022951336898395708,1,2,3,0.5
PPO_Ant_seed3,0.022829255319148922,1,2,3,0.5
PPO_Ant_seed3,0.022708465608465594,1,2,3,0.0
PPO_Ant_seed3,0.02258894736842104,1,2,3,0.5
PPO_Ant_seed3,0.022470680628272236,2,1,3,0.0
PPO_Ant_seed3,0.022353645833333314,3,1,2,0.0
PPO_Ant_seed3,0.022942404145077706,2,3,1,0.9919251805902317
PPO_Ant_seed3,0.022824144329896892,1,3,2,0.7894338652106425
PPO_Ant_seed3,0.02270709743589742,1,3,2,0.0
PPO_Ant_seed3,0.02259124489795917,2,3,1,0.07812886566230078
PPO_Ant_seed3,0.022476568527918767,2,3,1,0.5567372355378792
PPO_Ant_seed3,0.02236305050505049,1,3,2,0.011985538562612051
PPO_Ant_seed3,0.022250673366834155,1,3,2,0.0
PPO_Ant_seed3,0.022139419999999986,1,3,2,0.001403329865248874
PPO_Ant_seed3,0.022486706467661675,1,3,2,0.0
PPO_Ant_seed3,0.022375386138613847,1,3,2,0.5774779487244046
PPO_Ant_seed3,0.02280411822660097,1,2,3,0.5
PPO_Ant_seed3,0.022692333333333318,1,2,3,0.51576976493628
PPO_Ant_seed3,0.02258163902439023,1,2,3,0.5
PPO_Ant_seed3,0.022659786407766974,2,1,3,0.0
PPO_Ant_seed3,0.023235729468599017,3,1,2,0.0
PPO_Ant_seed3,0.023124019230769215,3,1,2,0.0
PPO_Ant_seed3,0.02335707177033491,3,1,2,0.0
PPO_Ant_seed3,0.0232458476190476,3,1,2,0.0
PPO_Ant_seed3,0.023835658767772494,3,1,2,0.0
PPO_Ant_seed3,0.023723226415094324,3,1,2,0.0
PPO_Ant_seed3,0.023763098591549278,3,1,2,0.0
PPO_Ant_seed3,0.023652056074766337,3,1,2,0.0
PPO_Ant_seed3,0.02354204651162789,3,1,2,0.0
PPO_Ant_seed3,0.02351435185185184,3,1,2,0.0
PPO_Ant_seed3,0.023606764976958513,3,1,2,0.0
PPO_Ant_seed3,0.02349847706422017,2,1,3,0.0
PPO_Ant_seed3,0.023648968036529664,2,1,3,0.0
PPO_Ant_seed3,0.02354147272727271,2,1,3,0.0
PPO_Ant_seed3,0.02343495022624433,2,1,3,0.0
PPO_Ant_seed3,0.02391396396396395,1,2,3,0.0
PPO_Ant_seed3,0.023806726457399088,2,1,3,0.19714102723520455
PPO_Ant_seed3,0.023897589285714275,2,1,3,0.28913346280503127
PPO_Ant_seed3,0.023822737777777766,3,1,2,0.17781523968769572
PPO_Ant_seed3,0.02417414159292034,3,1,2,0.15341036437967243
PPO_Ant_seed3,0.024080229074889853,3,1,2,0.2096299402898711
PPO_Ant_seed3,0.023974614035087705,3,1,2,0.1512512239180061
PPO_Ant_seed3,0.024564489082969418,2,1,3,0.25499255212951066
PPO_Ant_seed3,0.024457686956521726,1,2,3,0.0
PPO_Ant_seed3,0.024351809523809508,1,2,3,0.49962539377738224
PPO_Ant_seed3,0.02424684482758619,2,1,3,0.20281883525992425
PPO_Ant_seed3,0.024152120171673806,1,2,3,0.0
PPO_Ant_seed3,0.02404890598290597,1,2,3,0.016865377652800485
PPO_Ant_seed3,0.023946570212765944,1,3,2,0.0
PPO_Ant_seed3,0.02384510169491524,1,3,2,0.0
PPO_Ant_seed3,0.024307999999999986,1,3,2,0.640902663135461
PPO_Ant_seed3,0.024319848739495782,3,2,1,0.27340634185089674
PPO_Ant_seed3,0.024266359832635965,3,2,1,0.4878845006571003
PPO_Ant_seed3,0.024165249999999985,1,3,2,0.103076789835922
PPO_Ant_seed3,0.02406497925311202,1,3,2,0.0
PPO_Ant_seed3,0.02464874380165288,1,3,2,0.35788288995026085
PPO_Ant_seed3,0.024547308641975296,1,3,2,0.0
PPO_Ant_seed3,0.024446704918032774,1,3,2,0.0
PPO_Ant_seed3,0.02434692244897958,1,3,2,0.1823721506985767
PPO_Ant_seed3,0.024247951219512183,1,3,2,0.557882445391459
PPO_Ant_seed3,0.024149781376518204,1,3,2,0.3237062574600618
PPO_Ant_seed3,0.024062016129032245,1,3,2,0.0
PPO_Ant_seed3,0.023987582329317258,2,3,1,0.5673101342763883
PPO_Ant_seed3,0.024107503999999984,1,3,2,0.2532386626490488
PPO_Ant_seed3,0.024011458167330663,1,2,3,0.5
PPO_Ant_seed3,0.02391617460317459,1,2,3,0.859957913819472
PPO_Ant_seed3,0.02382164426877469,1,2,3,0.8100410055536404
PPO_Ant_seed3,0.023875763779527544,1,2,3,0.59779983246938
PPO_Ant_seed3,0.023959074509803908,1,2,3,0.0
PPO_Ant_seed3,0.024576578124999984,1,2,3,0.0
PPO_Ant_seed3,0.024480949416342396,1,2,3,0.27618960186839225
PPO_Ant_seed3,0.024656139534883704,1,2,3,0.0
PPO_Ant_seed3,0.02456094208494207,1,2,3,0.5391373089469269
PPO_Ant_seed3,0.024466476923076907,1,2,3,0.27848644521691573
PPO_Ant_seed3,0.02468669731800765,1,2,3,0.0
PPO_Ant_seed3,0.024592473282442733,1,2,3,0.5715007189683744
PPO_Ant_seed3,0.024921596958174887,1,2,3,0.6249275955706058
PPO_Ant_seed3,0.024884378787878775,1,2,3,0.5634877543550147
PPO_Ant_seed3,0.0247904754716981,1,2,3,0.6622784196427808
PPO_Ant_seed3,0.02502293233082705,1,2,3,0.9811687208364831
PPO_Ant_seed3,0.02600193258426965,1,2,3,0.7398749309662138
PPO_Ant_seed3,0.02590491044776118,1,2,3,0.4039151038244677
PPO_Ant_seed3,0.025808609665427494,1,2,3,0.0
PPO_Ant_seed3,0.025713022222222208,1,2,3,0.5
PPO_Ant_seed3,0.0256181402214022,1,2,3,0.7213198349949397
PPO_Ant_seed3,0.025523955882352928,1,2,3,0.0
PPO_Ant_seed3,0.025430461538461523,1,2,3,0.5
PPO_Ant_seed3,0.025337649635036482,1,2,3,0.5
PPO_Ant_seed3,0.025245512727272712,1,2,3,0.5
PPO_Ant_seed3,0.025154043478260855,3,1,2,0.5
PPO_Ant_seed4,,1,2,3,1.0
PPO_Ant_seed4,0.0115039999999999,2,3,1,0.0
PPO_Ant_seed4,0.0344759999999999,2,3,1,0.0
PPO_Ant_seed4,0.034327999999999935,2,3,1,0.0
