process_id,degradation_level,rank_100,rank_50,rank_500,rank_25,rank_250,not_first_prob
PPO_Ant_seed3,0.02236305050505049,3,4,1,5,2,0.7943667968672306
PPO_Ant_seed3,0.022250673366834155,3,4,1,5,2,0.7976986660629997
PPO_Ant_seed3,0.022139419999999986,3,4,1,5,2,0.7976986660629997
PPO_Ant_seed3,0.022486706467661675,3,4,1,5,2,0.824744540570661
PPO_Ant_seed3,0.022375386138613847,4,5,2,1,3,0.2886961211587171
PPO_Ant_seed3,0.02280411822660097,1,2,5,3,4,0.75
PPO_Ant_seed3,0.022692333333333318,1,2,5,3,4,0.5
PPO_Ant_seed3,0.02258163902439023,2,3,5,4,1,0.0
PPO_Ant_seed3,0.022659786407766974,3,4,2,5,1,0.0
PPO_Ant_seed3,0.023235729468599017,2,3,5,4,1,0.0
PPO_Ant_seed3,0.023124019230769215,2,3,5,4,1,0.0
PPO_Ant_seed3,0.02335707177033491,2,3,5,4,1,0.0
PPO_Ant_seed3,0.0232458476190476,2,3,5,4,1,0.0
PPO_Ant_seed3,0.023835658767772494,2,3,5,4,1,0.0
PPO_Ant_seed3,0.023723226415094324,2,3,5,4,1,0.0
PPO_Ant_seed3,0.023763098591549278,2,3,5,4,1,0.0
PPO_Ant_seed3,0.023652056074766337,2,3,5,4,1,0.0
PPO_Ant_seed3,0.02354204651162789,2,3,5,4,1,0.0
PPO_Ant_seed3,0.02351435185185184,2,3,5,4,1,0.0
PPO_Ant_seed3,0.023606764976958513,2,3,5,4,1,0.0
PPO_Ant_seed3,0.02349847706422017,2,3,5,4,1,0.0
PPO_Ant_seed3,0.023648968036529664,2,3,5,4,1,0.0
PPO_Ant_seed3,0.02354147272727271,2,3,5,4,1,0.0
PPO_Ant_seed3,0.02343495022624433,4,2,5,3,1,0.0
PPO_Ant_seed3,0.02391396396396395,4,2,5,3,1,0.4670700478040718
PPO_Ant_seed3,0.023806726457399088,4,2,5,3,1,0.4670700478040718
PPO_Ant_seed3,0.023897589285714275,4,2,5,3,1,0.4670700478040718
PPO_Ant_seed3,0.023822737777777766,4,2,5,3,1,0.4670700478040718
PPO_Ant_seed3,0.02417414159292034,4,2,5,3,1,0.4670700478040718
PPO_Ant_seed3,0.024080229074889853,4,2,5,3,1,0.4670700478040718
PPO_Ant_seed3,0.023974614035087705,4,2,5,3,1,0.4670700478040718
PPO_Ant_seed3,0.024564489082969418,4,2,5,3,1,0.4670700478040718
PPO_Ant_seed3,0.024457686956521726,4,2,5,3,1,0.511105629730139
PPO_Ant_seed3,0.024351809523809508,4,2,5,3,1,0.511105629730139
PPO_Ant_seed3,0.02424684482758619,4,2,5,3,1,0.511105629730139
PPO_Ant_seed3,0.024152120171673806,4,2,5,3,1,0.7245866808569399
PPO_Ant_seed3,0.02404890598290597,4,2,5,3,1,0.7245866808569399
PPO_Ant_seed3,0.023946570212765944,4,2,5,3,1,0.7284031915412212
PPO_Ant_seed3,0.02384510169491524,4,2,5,3,1,0.7558743520354169
PPO_Ant_seed3,0.024307999999999986,4,2,5,3,1,0.7558743520354169
PPO_Ant_seed3,0.024319848739495782,4,2,5,3,1,0.7558743520354169
PPO_Ant_seed3,0.024266359832635965,4,2,5,3,1,0.7558743520354169
PPO_Ant_seed3,0.024165249999999985,4,2,5,3,1,0.7558743520354169
PPO_Ant_seed3,0.02406497925311202,4,2,5,3,1,0.7630949179790818
PPO_Ant_seed3,0.02464874380165288,4,2,5,3,1,0.7630949179790818
PPO_Ant_seed3,0.024547308641975296,4,2,5,3,1,0.793321229176156
PPO_Ant_seed3,0.024446704918032774,4,2,5,3,1,0.8179024561721794
PPO_Ant_seed3,0.02434692244897958,4,2,5,3,1,0.8179024561721794
PPO_Ant_seed3,0.024247951219512183,4,2,5,3,1,0.8179024561721794
PPO_Ant_seed3,0.024149781376518204,4,2,5,3,1,0.8179024561721794
PPO_Ant_seed3,0.024062016129032245,4,2,5,3,1,0.8201612541572922
PPO_Ant_seed3,0.023987582329317258,4,2,5,3,1,0.8201612541572922
PPO_Ant_seed3,0.024107503999999984,5,3,1,4,2,0.10106514212072447
PPO_Ant_seed3,0.024011458167330663,5,3,1,4,2,0.25
PPO_Ant_seed3,0.02391617460317459,5,3,1,4,2,0.41077672350542
PPO_Ant_seed3,0.02382164426877469,5,3,1,4,2,0.41077672350542
PPO_Ant_seed3,0.023875763779527544,5,3,1,4,2,0.41077672350542
PPO_Ant_seed3,0.023959074509803908,5,3,1,4,2,0.419092919929847
PPO_Ant_seed3,0.024576578124999984,5,3,1,4,2,0.4566238734293492
PPO_Ant_seed3,0.024480949416342396,5,3,1,4,2,0.4566238734293492
PPO_Ant_seed3,0.024656139534883704,5,3,1,4,2,0.0
PPO_Ant_seed3,0.02456094208494207,5,3,1,4,2,0.0
PPO_Ant_seed3,0.024466476923076907,5,3,1,4,2,0.0
PPO_Ant_seed3,0.02468669731800765,5,3,1,4,2,0.3415437870246013
PPO_Ant_seed3,0.024592473282442733,1,2,3,4,5,1.0
PPO_Ant_seed3,0.024921596958174887,3,1,4,2,5,0.6792529523308808
PPO_Ant_seed3,0.024884378787878775,5,3,1,4,2,0.8324880960375804
PPO_Ant_seed3,0.0247904754716981,3,1,4,2,5,0.5661664274655909
PPO_Ant_seed3,0.02502293233082705,3,1,4,2,5,0.45145779449336904
PPO_Ant_seed3,0.02600193258426965,3,1,4,2,5,0.4869878404433179
PPO_Ant_seed3,0.02590491044776118,3,1,4,2,5,0.4869878404433179
PPO_Ant_seed3,0.025808609665427494,4,3,1,2,5,0.25
PPO_Ant_seed3,0.025713022222222208,5,1,2,3,4,0.75
PPO_Ant_seed3,0.0256181402214022,3,1,4,2,5,0.25
PPO_Ant_seed3,0.025523955882352928,4,2,1,3,5,0.0
PPO_Ant_seed3,0.025430461538461523,5,3,1,4,2,0.25
PPO_Ant_seed3,0.025337649635036482,5,3,2,4,1,0.0
PPO_Ant_seed3,0.025245512727272712,5,3,1,4,2,0.25
PPO_Ant_seed3,0.025154043478260855,5,3,1,4,2,0.25
PPO_Ant_seed4,,1,2,3,4,5,1.0
PPO_Ant_seed4,0.0115039999999999,1,2,4,3,5,0.5
PPO_Ant_seed4,0.0344759999999999,3,1,4,2,5,0.25
PPO_Ant_seed4,0.034327999999999935,3,1,4,2,5,0.25
PPO_Ant_seed4,0.02574599999999995,1,2,5,3,4,0.9598417740047622
PPO_Ant_seed4,0.02494399999999994,1,2,4,5,3,0.8556748652734997
PPO_Ant_seed4,0.03153199999999995,2,3,5,1,4,0.45875740997785236
PPO_Ant_seed4,0.02702742857142853,3,4,5,2,1,0.0
PPO_Ant_seed4,0.02364899999999996,3,4,5,2,1,0.26239839471468734
PPO_Ant_seed4,0.021021333333333298,5,2,3,4,1,0.6620261840019017
PPO_Ant_seed4,0.01891919999999997,1,4,2,5,3,0.5
PPO_Ant_seed4,0.0171992727272727,1,4,2,5,3,0.0
PPO_Ant_seed4,0.015765999999999974,1,4,2,5,3,0.5210632744978634
PPO_Ant_seed4,0.017207999999999984,1,4,2,5,3,0.5
PPO_Ant_seed4,0.015978857142857128,1,4,2,5,3,0.5
PPO_Ant_seed4,0.021582933333333314,1,4,2,5,3,0.5
PPO_Ant_seed4,0.02023399999999998,3,2,4,5,1,0.0
PPO_Ant_seed4,0.020567999999999975,2,3,4,1,5,0.9791836535071863
PPO_Ant_seed4,0.02021644444444442,4,5,1,2,3,0.7980297029238648
PPO_Ant_seed4,0.019152421052631555,3,4,1,2,5,0.5843494402196658
PPO_Ant_seed4,0.020441599999999976,3,4,1,2,5,0.5843494402196658
PPO_Ant_seed4,0.019468190476190455,1,4,3,2,5,0.6516880296291008
PPO_Ant_seed4,0.018583272727272705,3,5,1,4,2,0.5437411439592194
PPO_Ant_seed4,0.01813391304347824,1,5,2,4,3,0.6799271122500495
PPO_Ant_seed4,0.017378333333333315,1,5,3,4,2,0.6648041782452592
PPO_Ant_seed4,0.01668319999999998,2,5,1,4,3,0.0
PPO_Ant_seed4,0.016041538461538444,1,5,2,4,3,0.0
PPO_Ant_seed4,0.01544740740740739,1,2,3,5,4,0.75
PPO_Ant_seed4,0.01489571428571427,1,2,3,4,5,1.0
PPO_Ant_seed4,0.014382068965517227,2,3,1,4,5,0.0
PPO_Ant_seed4,0.017615199999999984,3,1,4,2,5,0.9714035733601203
PPO_Ant_seed4,0.017137806451612884,4,1,2,3,5,0.7115084557305251
PPO_Ant_seed4,0.01660224999999998,4,1,2,3,5,0.7115084557305251
PPO_Ant_seed4,0.016099151515151497,4,1,2,3,5,0.8059826449965088
PPO_Ant_seed4,0.01562564705882351,1,4,2,5,3,0.8112005117079286
PPO_Ant_seed4,0.015179199999999983,3,1,4,2,5,0.9137070000889447
PPO_Ant_seed4,0.014866444444444425,1,5,2,3,4,0.75
PPO_Ant_seed4,0.014464648648648631,1,2,3,5,4,0.75
PPO_Ant_seed4,0.014083999999999982,1,2,3,5,4,0.75
PPO_Ant_seed4,0.013722871794871777,3,4,1,5,2,0.25
PPO_Ant_seed4,0.013379799999999983,1,2,3,5,4,0.75
PPO_Ant_seed4,0.01305346341463413,1,2,3,4,5,1.0
PPO_Ant_seed4,0.01274266666666665,1,2,5,3,4,0.75
PPO_Ant_seed4,0.012502697674418585,1,4,2,5,3,0.5
PPO_Ant_seed4,0.012218545454545437,1,4,2,5,3,0.0
PPO_Ant_seed4,0.012337422222222205,1,2,3,4,5,1.0
PPO_Ant_seed4,0.012069217391304331,1,5,2,3,4,0.8195718792035
PPO_Ant_seed4,0.011812425531914878,3,5,1,4,2,0.25
PPO_Ant_seed4,0.011566333333333317,1,2,3,5,4,0.75
PPO_Ant_seed4,0.011330285714285699,3,4,1,5,2,0.25
PPO_Ant_seed4,0.011103679999999984,1,2,3,5,4,0.8397574968117681
PPO_Ant_seed4,0.011535529411764691,3,4,1,5,2,0.7798239458574047
PPO_Ant_seed4,0.011313692307692294,1,2,3,4,5,1.0
PPO_Ant_seed4,0.011100226415094326,4,5,1,2,3,0.7613611734798702
PPO_Ant_seed4,0.010894666666666653,1,5,2,4,3,0.5
PPO_Ant_seed4,0.010696581818181805,1,2,3,4,5,1.0
PPO_Ant_seed4,0.010505571428571414,4,1,2,5,3,0.5
PPO_Ant_seed4,0.010321263157894722,1,2,3,4,5,1.0
PPO_Ant_seed4,0.010143310344827572,3,4,1,5,2,0.25
PPO_Ant_seed4,0.009971389830508461,1,2,3,4,5,1.0
PPO_Ant_seed4,0.009805199999999986,4,5,1,2,3,0.5
PPO_Ant_seed4,0.00964445901639343,5,1,2,4,3,0.5
PPO_Ant_seed4,0.009488903225806438,1,2,3,4,5,1.0
PPO_Ant_seed4,0.009684317460317447,1,4,2,5,3,0.8007257304493935
PPO_Ant_seed4,0.009532999999999988,3,4,1,5,2,0.25
PPO_Ant_seed4,0.009386338461538449,1,2,3,4,5,1.0
PPO_Ant_seed4,0.0092441212121212,1,4,2,5,3,0.5
PPO_Ant_seed4,0.009106149253731332,1,4,2,5,3,0.0
PPO_Ant_seed4,0.010324588235294106,1,4,2,5,3,0.0
PPO_Ant_seed4,0.01017495652173912,2,4,1,5,3,0.0
PPO_Ant_seed4,0.01002959999999999,2,4,1,5,3,0.0
PPO_Ant_seed4,0.009888338028169004,1,2,3,4,5,1.0
PPO_Ant_seed4,0.009750999999999989,1,2,5,3,4,0.75
PPO_Ant_seed4,0.010769205479452043,1,2,3,4,5,0.0
PPO_Ant_seed4,0.011957189189189178,1,4,2,5,3,0.9621297736166129
PPO_Ant_seed4,0.011797759999999989,1,2,3,5,4,0.8619497617469942
PPO_Ant_seed4,0.011642526315789463,1,2,3,5,4,0.7665488851411528
PPO_Ant_seed4,0.011817454545454536,1,2,3,5,4,0.7671334520185136
PPO_Ant_seed4,0.011665948717948708,1,2,3,4,5,1.0
PPO_Ant_seed4,0.012665113924050623,1,4,2,5,3,0.6025173337088463
PPO_Ant_seed4,0.01250679999999999,2,4,1,5,3,0.0
PPO_Ant_seed4,0.012352395061728385,3,4,1,5,2,0.5326730494107156
PPO_Ant_seed4,0.013102829268292673,4,2,5,3,1,0.15034168760205127
PPO_Ant_seed4,0.015231518072289146,4,2,5,3,1,0.15034168760205127
PPO_Ant_seed4,0.015050190476190465,5,3,1,4,2,0.25
PPO_Ant_seed4,0.014873129411764696,5,3,2,4,1,0.0
PPO_Ant_seed4,0.015649767441860453,5,3,2,4,1,0.0
PPO_Ant_seed4,0.015469885057471254,1,2,3,4,5,1.0
PPO_Ant_seed4,0.015294090909090896,1,2,3,4,5,1.0
PPO_Ant_seed4,0.015122247191011223,1,2,3,4,5,1.0
PPO_Ant_seed4,0.014954222222222209,3,4,1,5,2,0.25
PPO_Ant_seed4,0.014789890109890097,1,2,4,3,5,0.9442090716064486
PPO_Ant_seed4,0.015559478260869553,2,3,1,4,5,0.15204596061502398
PPO_Ant_seed4,0.015392172043010742,2,3,1,4,5,0.0
PPO_Ant_seed4,0.015228425531914882,2,3,1,4,5,0.794173529472378
PPO_Ant_seed4,0.016056673684210515,1,2,3,5,4,0.75
PPO_Ant_seed4,0.015889416666666656,1,2,3,5,4,0.75
PPO_Ant_seed4,0.01572560824742267,3,4,1,5,2,0.25
PPO_Ant_seed4,0.015565142857142847,4,5,1,2,3,0.5
PPO_Ant_seed4,0.015407919191919181,5,1,2,3,4,0.75
PPO_Ant_seed4,0.01618503999999999,1,2,3,4,5,1.0
PPO_Ant_seed4,0.016153821782178206,1,4,2,5,3,0.5
PPO_Ant_seed4,0.015995450980392147,3,4,1,5,2,0.25
PPO_Ant_seed4,0.015840155339805817,3,4,1,5,2,0.5267818812434081
PPO_Ant_seed4,0.01579953846153845,3,4,1,5,2,0.25
PPO_Ant_seed4,0.01564906666666666,3,4,1,5,2,0.0
PPO_Ant_seed4,0.015501433962264142,3,4,1,5,2,0.25
PPO_Ant_seed4,0.015356560747663542,3,4,2,5,1,0.0
PPO_Ant_seed4,0.015214370370370362,3,4,1,5,2,0.0
PPO_Ant_seed4,0.015074788990825679,1,2,3,4,5,1.0
PPO_Ant_seed4,0.014937745454545445,1,2,3,4,5,1.0
PPO_Ant_seed4,0.017132972972972962,3,4,1,5,2,0.25
PPO_Ant_seed4,0.016979999999999988,5,1,2,3,4,0.8561011179351653
PPO_Ant_seed4,0.018933026548672554,1,2,3,5,4,0.75
PPO_Ant_seed4,0.01876694736842104,1,2,3,4,5,1.0
PPO_Ant_seed4,0.018603756521739116,1,2,3,4,5,1.0
PPO_Ant_seed4,0.018443379310344815,1,2,5,3,4,0.75
PPO_Ant_seed4,0.018285743589743577,1,2,4,3,5,0.5
PPO_Ant_seed4,0.018130779661016935,2,3,1,4,5,0.0
PPO_Ant_seed4,0.01817324369747898,2,3,1,4,5,0.46923608821135787
PPO_Ant_seed4,0.01873666666666666,2,3,1,4,5,0.44351240265133535
PPO_Ant_seed4,0.01858181818181817,2,3,1,4,5,0.0
PPO_Ant_seed4,0.018674819672131138,2,3,1,4,5,0.0
PPO_Ant_seed4,0.01883733333333332,2,3,1,4,5,0.07389472086100216
PPO_Ant_seed4,0.0186854193548387,2,3,1,4,5,0.07389472086100216
PPO_Ant_seed4,0.01932441599999999,2,3,1,4,5,0.07389472086100216
PPO_Ant_seed4,0.01960253968253967,2,3,1,4,5,0.3718953307999977
PPO_Ant_seed4,0.01944818897637794,2,3,1,4,5,0.3718953307999977
PPO_Ant_seed4,0.019556062499999985,3,4,1,5,2,0.25
PPO_Ant_seed4,0.019404465116279055,1,2,3,4,5,1.0
PPO_Ant_seed4,0.01981901538461537,3,1,4,2,5,0.3345253676909816
PPO_Ant_seed4,0.020440427480916012,5,3,1,4,2,0.25
PPO_Ant_seed4,0.020285575757575742,5,3,1,4,2,0.0
PPO_Ant_seed4,0.02013305263157893,5,3,1,4,2,0.4991509444454436
PPO_Ant_seed4,0.019982805970149238,5,3,1,4,2,0.0
PPO_Ant_seed4,0.01983478518518517,5,3,1,4,2,0.5714217853507573
PPO_Ant_seed4,0.019688941176470572,5,3,1,4,2,0.02638837319121324
PPO_Ant_seed4,0.019545226277372246,5,3,1,4,2,0.02638837319121324
PPO_Ant_seed4,0.019403594202898534,5,3,1,4,2,0.02638837319121324
PPO_Ant_seed4,0.019263999999999986,5,3,1,4,2,0.13122725825842382
PPO_Ant_seed4,0.019126399999999984,5,3,1,4,2,0.13122725825842382
PPO_Ant_seed4,0.019597276595744666,4,3,1,5,2,0.11770431343329377
PPO_Ant_seed4,0.02001177464788731,4,3,1,5,2,0.11770431343329377
PPO_Ant_seed4,0.019871832167832153,4,3,1,5,2,0.11770431343329377
PPO_Ant_seed4,0.02013955555555554,4,3,1,5,2,0.11770431343329377
PPO_Ant_seed4,0.020000662068965502,4,3,1,5,2,0.11770431343329377
PPO_Ant_seed4,0.0203315616438356,4,3,1,5,2,0.11770431343329377
PPO_Ant_seed4,0.020193251700680256,4,3,1,5,2,0.11770431343329377
PPO_Ant_seed4,0.02023794594594593,4,3,1,5,2,0.11770431343329377
PPO_Ant_seed4,0.020255838926174483,4,3,1,5,2,0.11770431343329377
PPO_Ant_seed4,0.02022186666666665,4,3,1,5,2,0.11770431343329377
PPO_Ant_seed4,0.020087947019867537,4,3,1,5,2,0.11770431343329377
PPO_Ant_seed4,0.019955789473684194,4,3,1,5,2,0.11770431343329377
PPO_Ant_seed4,0.020299241830065342,4,3,1,5,2,0.11770431343329377
PPO_Ant_seed4,0.020167428571428555,4,3,1,5,2,0.11770431343329377
PPO_Ant_seed4,0.020328670967741918,5,4,1,2,3,0.15151988846563258
PPO_Ant_seed4,0.020198358974358958,5,4,1,2,3,0.38103843114985864
PPO_Ant_seed4,0.020139261146496803,5,4,1,2,3,0.38103843114985864
PPO_Ant_seed4,0.0201832405063291,5,4,1,2,3,0.38103843114985864
PPO_Ant_seed4,0.02017856603773583,5,4,1,2,3,0.38103843114985864
PPO_Ant_seed4,0.020493549999999985,5,4,1,2,3,0.38103843114985864
PPO_Ant_seed4,0.021392546583850917,5,4,1,2,3,0.38103843114985864
PPO_Ant_seed4,0.02126049382716048,5,4,1,2,3,0.38103843114985864
PPO_Ant_seed4,0.021130061349693238,5,4,1,2,3,0.38103843114985864
PPO_Ant_seed4,0.021001219512195107,4,3,1,2,5,0.31188763418951115
PPO_Ant_seed4,0.02087393939393938,3,4,1,2,5,0.3416607882541524
PPO_Ant_seed4,0.020748192771084323,3,4,1,2,5,0.3416607882541524
PPO_Ant_seed4,0.020630419161676634,4,5,1,3,2,0.25
PPO_Ant_seed4,0.021264571428571414,3,2,4,1,5,0.5508314588766833
PPO_Ant_seed4,0.022467124260355013,3,2,5,1,4,0.531634509558624
PPO_Ant_seed4,0.022334964705882338,4,3,1,2,5,0.4854147078495441
PPO_Ant_seed4,0.022204350877192965,1,5,2,4,3,0.7906755986035678
PPO_Ant_seed4,0.022075255813953473,1,2,3,4,5,1.0
PPO_Ant_seed4,0.021959861271676283,2,3,1,4,5,0.0
PPO_Ant_seed4,0.021833655172413778,4,5,1,2,3,0.5
PPO_Ant_seed4,0.021708891428571412,4,5,2,1,3,0.0
PPO_Ant_seed4,0.021585545454545437,3,4,5,1,2,0.0
PPO_Ant_seed4,0.021641536723163823,4,5,1,2,3,0.0
PPO_Ant_seed4,0.02151995505617976,1,2,3,4,5,1.0
PPO_Ant_seed4,0.02217510614525138,1,4,2,5,3,0.5
PPO_Ant_seed4,0.022051911111111093,1,2,3,4,5,1.0
PPO_Ant_seed4,0.02193007734806628,1,4,2,5,3,0.5
PPO_Ant_seed4,0.0218095824175824,1,4,2,5,3,0.5
PPO_Ant_seed4,0.021690404371584683,1,2,4,3,5,0.0
PPO_Ant_seed4,0.02188365217391303,1,3,5,4,2,0.0
PPO_Ant_seed4,0.021765362162162148,1,3,5,4,2,0.0
PPO_Ant_seed4,0.021648344086021492,1,3,5,4,2,0.0
PPO_Ant_seed4,0.022160385026737953,1,3,5,4,2,0.0
PPO_Ant_seed4,0.0222607234042553,1,3,5,4,2,0.0
PPO_Ant_seed4,0.022524402116402095,1,3,5,4,2,0.0
PPO_Ant_seed4,0.022851368421052613,1,3,5,4,2,0.0
PPO_Ant_seed4,0.02273172774869108,1,3,5,4,2,0.0
PPO_Ant_seed4,0.022613333333333315,1,3,5,4,2,0.0
PPO_Ant_seed4,0.02249616580310879,1,3,5,4,2,0.0
PPO_Ant_seed4,0.02262795876288658,1,3,5,4,2,0.47449259681337264
PPO_Ant_seed4,0.02251191794871793,1,3,5,4,2,0.6090411083915346
PPO_Ant_seed4,0.022397061224489777,1,3,5,4,2,0.7059246514123536
PPO_Ant_seed4,0.022283370558375617,1,3,5,4,2,0.29662015778677503
PPO_Ant_seed4,0.022843676767676752,1,2,3,4,5,1.0
PPO_Ant_seed4,0.02378966834170853,3,1,4,2,5,0.6379756069658024
PPO_Ant_seed4,0.02439815999999998,3,1,4,2,5,0.7301789662322036
PPO_Ant_seed4,0.024276776119402967,5,3,1,4,2,0.25
PPO_Ant_seed4,0.02415659405940592,5,4,1,2,3,0.5
PPO_Ant_seed4,0.02403759605911328,5,4,1,2,3,0.0
PPO_Ant_seed4,0.023919764705882335,1,2,3,4,5,1.0
PPO_Ant_seed4,0.023976819512195106,2,3,4,1,5,0.0
PPO_Ant_seed4,0.023860427184466,1,5,2,4,3,0.5
PPO_Ant_seed4,0.02374515942028984,1,2,3,4,5,1.0
PPO_Ant_seed4,0.02412334615384614,1,2,3,5,4,0.75
PPO_Ant_seed4,0.024007923444976063,1,2,3,4,5,1.0
PPO_Ant_seed4,0.023893599999999987,3,4,1,5,2,0.25
PPO_Ant_seed4,0.023780360189573444,3,4,1,5,2,0.25
PPO_Ant_seed4,0.023668188679245267,3,4,1,5,2,0.0
PPO_Ant_seed4,0.023557070422535197,3,4,1,5,2,0.0
PPO_Ant_seed4,0.023739551401869143,3,4,1,5,2,0.38537201908552954
PPO_Ant_seed4,0.023629134883720915,3,4,1,5,2,0.0
PPO_Ant_seed4,0.023519740740740726,3,4,1,5,2,0.1264444765267314
PPO_Ant_seed4,0.023411354838709663,5,1,2,3,4,0.75
PPO_Ant_seed4,0.02368906422018347,5,1,2,3,4,0.863843008806858
PPO_Ant_seed4,0.023580894977168938,5,1,2,3,4,0.863843008806858
PPO_Ant_seed4,0.02369101818181817,5,1,2,3,4,0.8725375821580735
PPO_Ant_seed4,0.023583819004524872,5,1,2,3,4,0.8725375821580735
PPO_Ant_seed4,0.024230918918918903,5,1,2,3,4,0.8725375821580735
PPO_Ant_seed4,0.024122260089686084,5,1,2,3,4,0.8725375821580735
PPO_Ant_seed4,0.024120107142857127,5,1,2,3,4,0.8725375821580735
PPO_Ant_seed4,0.024012906666666653,5,1,2,3,4,0.8725375821580735
PPO_Ant_seed4,0.023906654867256624,5,1,2,3,4,0.8725375821580735
PPO_Ant_seed4,0.023801339207048446,5,1,2,3,4,0.8725375821580735
PPO_Ant_seed4,0.02369694736842104,5,1,2,3,4,0.8725375821580735
PPO_Ant_seed4,0.023593467248908283,5,1,2,3,4,0.8725375821580735
PPO_Ant_seed4,0.023724173913043465,5,1,2,3,4,0.8725375821580735
PPO_Ant_seed4,0.023621471861471847,5,1,2,3,4,0.9600922152387441
PPO_Ant_seed4,0.02351965517241378,5,1,2,3,4,0.9650429377092772
PPO_Ant_seed4,0.02419666952789698,1,2,3,5,4,0.7575167137081467
PPO_Ant_seed4,0.024093264957264944,1,2,3,5,4,0.75
PPO_Ant_seed4,0.0240147404255319,1,2,3,4,5,1.0
PPO_Ant_seed4,0.023912983050847447,1,2,4,3,5,0.5
PPO_Ant_seed4,0.02381208438818564,3,4,1,5,2,0.25
PPO_Ant_seed4,0.023712033613445368,2,3,5,4,1,0.0
PPO_Ant_seed4,0.023802945606694544,2,3,5,4,1,0.0
PPO_Ant_seed4,0.023703766666666657,2,3,5,4,1,0.0
PPO_Ant_seed4,0.0238963651452282,2,3,5,4,1,0.0
PPO_Ant_seed4,0.02379761983471073,2,3,5,4,1,0.0
PPO_Ant_seed4,0.02392925102880657,2,3,5,4,1,0.0
PPO_Ant_seed4,0.02383118032786884,2,3,5,4,1,0.0
PPO_Ant_seed4,0.023887510204081617,3,4,2,5,1,0.0
PPO_Ant_seed4,0.023790406504065026,3,4,2,5,1,0.5484055678508272
PPO_Ant_seed4,0.023698299595141685,3,4,2,5,1,0.5484055678508272
PPO_Ant_seed4,0.023602741935483854,3,4,2,5,1,0.5484055678508272
PPO_Ant_seed4,0.023870136546184726,3,4,2,5,1,0.6380703212703102
PPO_Ant_seed4,0.023774655999999984,4,5,3,1,2,0.0
PPO_Ant_seed4,0.023679936254980067,4,5,3,1,2,0.005252603434595075
PPO_Ant_seed4,0.02358596825396824,4,5,3,1,2,0.062417555043793184
PPO_Ant_seed4,0.02349274308300394,4,5,3,1,2,0.20386145630118518
PPO_Ant_seed4,0.023400251968503923,4,5,3,1,2,0.3392660833845981
PPO_Ant_seed4,0.023494274509803906,4,5,3,1,2,0.39173819039454416
PPO_Ant_seed4,0.023402499999999986,4,5,3,1,2,0.39173819039454416
PPO_Ant_seed4,0.0240453540856031,4,5,3,1,2,0.39173819039454416
PPO_Ant_seed4,0.023952155038759675,4,5,3,1,2,0.39173819039454416
PPO_Ant_seed4,0.02385967567567566,4,5,3,1,2,0.39173819039454416
PPO_Ant_seed4,0.023767907692307678,4,5,3,1,2,0.39173819039454416
PPO_Ant_seed4,0.02367684291187738,4,5,3,1,2,0.39173819039454416
PPO_Ant_seed4,0.023586473282442733,4,5,3,1,2,0.39173819039454416
PPO_Ant_seed4,0.0234967908745247,4,5,3,1,2,0.39173819039454416
PPO_Ant_seed4,0.023407787878787865,4,5,3,1,2,0.39173819039454416
PPO_Ant_seed4,0.02331945660377357,4,5,3,1,2,0.39173819039454416
PPO_Ant_seed4,0.023231789473684195,4,5,3,1,2,0.39173819039454416
PPO_Ant_seed4,0.02348482397003744,4,5,3,1,2,0.002984813622669439
PPO_Ant_seed4,0.024023731343283568,4,5,1,2,3,0.0
PPO_Ant_seed4,0.023934423791821546,1,5,2,4,3,0.6908242365476082
PPO_Ant_seed4,0.023907377777777763,1,5,3,4,2,0.6323510065320699
PPO_Ant_seed4,0.023819158671586703,1,5,3,4,2,0.6323510065320699
PPO_Ant_seed4,0.023778205882352927,2,5,3,4,1,0.6256590730149653
PPO_Ant_seed4,0.023691106227106212,2,5,3,4,1,0.6256590730149653
PPO_Ant_seed4,0.02360464233576641,2,5,3,4,1,0.6256590730149653
PPO_Ant_seed4,0.024117905454545438,2,5,3,4,1,0.6256590730149653
PPO_Ant_seed4,0.02439228985507245,2,5,3,4,1,0.6256590730149653
PPO_Humanoid_seed1,,1,2,3,4,5,1.0
PPO_Humanoid_seed1,0.0,3,4,1,5,2,0.25
PPO_Humanoid_seed1,0.0,2,3,1,5,4,0.0
PPO_Humanoid_seed1,0.08879199999999997,1,2,4,5,3,0.9189256063978711
PPO_Humanoid_seed1,0.07449999999999997,1,2,3,4,5,0.7827650442551523
PPO_Humanoid_seed1,0.12128319999999997,3,4,1,5,2,0.7628475814106874
PPO_Humanoid_seed1,0.1010693333333333,4,5,1,3,2,0.8318754808058675
PPO_Humanoid_seed1,0.0926445714285714,4,5,1,3,2,0.9107379717785592
PPO_Humanoid_seed1,0.08106399999999997,2,3,4,1,5,0.754730369660775
PPO_Humanoid_seed1,0.15055733333333332,2,3,4,1,5,0.754730369660775
PPO_Humanoid_seed1,0.13550159999999997,2,4,5,1,3,0.864899424835116
PPO_Humanoid_seed1,0.12318327272727271,2,4,5,1,3,0.8412153898651439
PPO_Humanoid_seed1,0.14936666666666665,2,4,5,1,3,0.8653471370279238
PPO_Humanoid_seed1,0.13787692307692306,2,4,5,1,3,0.8653471370279238
PPO_Humanoid_seed1,0.1280285714285714,3,4,5,2,1,0.42805604538780345
